uid	|	name	|	type	|	rank	|	
1160461	|	Pterocallis (Recticallis) moriokae	|	synonym	|		|	
1160469	|	Callipterus iuglandis	|	synonym	|		|	
1160465	|	Callipterus	|	synonym	|		|	
1160465	|	Callipterinola	|	synonym	|		|	
1160465	|	Ptychodes	|	synonym	|		|	
1160465	|	Juglandifex	|	synonym	|		|	
1160465	|	Callaphis	|	synonym	|		|	
1160483	|	Aphis fumipenella	|	synonym	|		|	
1160483	|	Protopterocallis canadensis	|	synonym	|		|	
1160488	|	Periphyllini	|	synonym	|		|	
1160488	|	Trichaitophorinae	|	synonym	|		|	
1160488	|	Chaetophori	|	synonym	|		|	
1160488	|	Chaitophorea	|	synonym	|		|	
1160488	|	Chaitophorina	|	synonym	|		|	
1160488	|	Chaitopheri	|	synonym	|		|	
1160488	|	Chaitophori	|	synonym	|		|	
1160488	|	Chaitophoridae	|	synonym	|		|	
1160488	|	Periphyllina	|	synonym	|		|	
1160504	|	Acerifex	|	synonym	|		|	
1160504	|	Phyllophora	|	synonym	|		|	
1160504	|	Phyllophorus	|	synonym	|		|	
1160504	|	Chaetophorinus	|	synonym	|		|	
1160509	|	Periphyllus palmerae	|	synonym	|		|	
1160514	|	Chaetophorella aceris	|	synonym	|		|	
1160514	|	Chaetophorella fusca	|	synonym	|		|	
1160517	|	Chaitophorinella negunginis	|	synonym	|		|	
1160519	|	Periphyllus testudo	|	synonym	|		|	
1160519	|	Periphyllus laricae	|	synonym	|		|	
1160519	|	Periphyllus phyllophora	|	synonym	|		|	
1160519	|	Periphyllus testudinatus	|	synonym	|		|	
