uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1159610	|	1159594	|	Aiceona (Aiceona) retipennis	|	species	|		|	
1159611	|	1159594	|	Aiceona (Aiceona) robustiseta	|	species	|		|	
1159612	|	1159594	|	Aiceona (Aiceona) siamensis	|	species	|		|	
1159613	|	1159594	|	Aiceona (Aiceona) tanakai	|	species	|		|	
1159614	|	1159594	|	Aiceona (Aiceona) titabarensis	|	species	|		|	
1159616	|	1159538	|	Anoeciinae	|	subfamily	|		|	
1159621	|	1159616	|	Anoecia	|	genus	|		|	
1159622	|	1159621	|	Anoecia (Paranoecia)	|	subgenus	|		|	
1159623	|	1159622	|	Anoecia (Paranoecia) pskovica	|	species	|		|	
1159624	|	1159621	|	Anoecia (Anoecia)	|	subgenus	|		|	
1159629	|	1159624	|	Anoecia (Anoecia) degenerifascia	|	species	|		|	
1159630	|	1159624	|	Anoecia (Anoecia) ilicicola	|	species	|		|	
1159631	|	1159624	|	Anoecia (Anoecia) similiradiciphaga	|	species	|		|	
1159632	|	1159624	|	Anoecia (Anoecia) japonica	|	species	|		|	
1159633	|	1159624	|	Anoecia (Anoecia) tanakai	|	species	|		|	
1159634	|	1159624	|	Anoecia (Anoecia) takahashii	|	species	|		|	
1159635	|	1159624	|	Anoecia (Anoecia) caricis	|	species	|		|	
