id	typeStatus	typeDesignatedBy	scientificName	institutionCode	catalogNumber	locality	sex	recordedBy	verbatimEventDate	verbatimLongitude	verbatimLatitude
1159025	typeGenus	Huang, Diying & Nel. 2008. A new Middle Jurassic aphid family (Insecta: Hemiptera: Sternorrhyncha: Sinojuraphididae fam. nov.) from Inner Mongolia, China. Palaeontology 51(3):715-719	†Sinojuraphididae Huang & Nel, 2008								
1159028	typeGenus	Shcherbakov. 2007. Extinct four-winged precoccids and the ancestry of scale insects and aphids (Hemiptera). Russian Entomological Journal 16(1):47-62	†Naibiidae Shcherbakov, 2007								
1159029	typeGenus	Shcherbakov. 2007. Extinct four-winged precoccids and the ancestry of scale insects and aphids (Hemiptera). Russian Entomological Journal 16(1):47-62	†Coccavinae Shcherbakov, 2007								
1159038	typeGenus	Hong, Zhijun Zhang, Xinrong Guo & Heie. 2009. A new species representing the oldest aphid (Hemiptera, Aphidomorpha) from the Middle Triassic of China. Journal of Paleontology 83(5):826-831	†Dracaphididae Hong, Zhang, Guo & Heie, 2009								
1159060	typeGenus	Shcherbakov & Wegierek. 1991. Creaphididae, a new and the oldest aphid family from the Triassic of Middle Asia. Psyche 98(1):81-85	†Creaphididae Shcherbakov & Wegierek, 1991								
1159061	typeGenus	Shcherbakov. 2010. The earliest true bugs and aphids from the Middle Triassic of France (Hemiptera). Russian Entomological Journal 19(3):179-182	†Leaphidinae Shcherbakov, 2010								
1159062	typeGenus	Szwedo & Nel. 2011. The oldest aphid insect from the Middle Triassic of the Vosges, France. Acta Palaeontologica Polonica 56(4):757-766	Vosegidae Szwedo & Nel, 2011								
1159072	typeGenus	Heie. 1999[1998]. Aphids of the past (Hemiptera, Sternorrhyncha). Proceedings of the First International Palaeoentomological Conference, Moscow 1998 49-55	†Triassoaphididae Heie, 1999								
1159088	typeGenus	Handlirsch. 1908. Die Fossilen Insekten und die Phylogenie der Rezenten Formen: Ein Handbuch für Paläontologen und Zoologen, Wilhelm Engelmann, Leipzig 1430 pp	Genaphidae Handlirsch, 1908								
1159090	typeGenus	Homan & Wegierek. 2011. A new family of aphids (Hemiptera, Sternorrhyncha) from the Lower Cretaceous of Baissa, Transbaikalia. ZooKeys 130:167-174	†Rasnitsynaphididae Homan & Wegierek, 2011								
1159140	typeGenus	Kania & Wegierek. 2008. Palaeoaphididae (Hemiptera, Sternorrhyncha) from Lower Cretaceous Baissa deposits. Morphology and classification. Monografie Faunistyczne 25:135 pp	Ellinaphidinae Kania & Wegierek, 2008								
1159155	typeGenus	Wegierek. 1989. New species of Mesozoic aphids (Snaposhnikoviidae, Homoptera). Paleontologicheskii zhurnal 23(4):43-51	Szelegiewicziinae Wegierek, 1989								
1159160	typeGenus	Richards. 1966. Systematics of fossil aphids from Canadian amber (Homoptera: Aphididae). The Canadian Entomologist 98(7):746-760	Palaeoaphidinae Richards, 1966								
1159173	typeGenus	Kononova. 1976. Extinct aphid families (Homoptera, Aphidinea) of the Late Cretaceous. Paleontologicheskii zhurnal 3:117-126	†Shaposhnikoviidae Kononova, 1976								
1159181	typeGenus	Poinar Jr & A.E. Brown. 2005. New Aphidoidea (Hemiptera: Sternorrhyncha) in Burmese amber. Proceedings of the Entomological Society of Washington 107(4):835-845	Burmitaphidae Poinar & Brown, 2005								
1159188	typeGenus	Heie. 2000. In Heie & Azar. Two new species of aphids found in Lebanese amber and a revision of the family Tajmyraphididae kononova, 1975 (Hemiptera: Sternorrhyncha). Annals of the Entomological Society of America 93(6)	Grassyaphidinae Heie, 2000								
1159192	typeGenus	Heie. 2000. In Heie & Azar. Two new species of aphids found in Lebanese amber and a revision of the family Tajmyraphididae kononova, 1975 (Hemiptera: Sternorrhyncha). Annals of the Entomological Society of America 93(6)	Khatangaphidinae Heie, 2000								
1159201	typeGenus	Heie. 2000. In Heie & Azar. Two new species of aphids found in Lebanese amber and a revision of the family Tajmyraphididae kononova, 1975 (Hemiptera: Sternorrhyncha). Annals of the Entomological Society of America 93(6)	Lebanaphidinae Heie, 2000								
1159203	typeGenus	Heie. 2000. In Heie & Azar. Two new species of aphids found in Lebanese amber and a revision of the family Tajmyraphididae kononova, 1975 (Hemiptera: Sternorrhyncha). Annals of the Entomological Society of America 93(6)	Retinaphidinae Heie, 2000								
1159207	typeGenus	Kononova. 1975. A new family of aphids (Homoptera, Aphidinea) from Upper Cretaceous of Taimyr. Entomologicheskoe Obozrenie 54(4):795-807	†Tajmyraphididae Kononova, 1975								
1159217	typeGenus	Hunter. 1901. The Aphididae of North America. Bulletin of the Iowa Agricultural Experiment Station 60:63-138	Chermaphinae Hunter, 1901								
1159219	typeGenus	Nüsslin. 1909. In Börner. Untersuchungen über die Chermiden. Mitteilungen aus der Kaiserlichen Biologischen Anstalt für Land- und Forstwirtschaft 8	Pineini Nüsslin, 1909								
1159282	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Dreyfusiini Börner, 1930								
1159286	typeGenus	Herrich-Schaeffer. 1854. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg 1:III-VIII	Chermiden Herrich-Schaeffer, 1854								
1159288	typeGenus	Schouteden. 1909. Rhynchota für 1908. Archiv für Naturgeschichte 75(2–2–2):136-219	Adelginen Schouteden, 1909								
1159290	typeGenus	Steffan. 1968. Evolution und Systematik der Adelgidae (Homoptera: Aphidina). Eine Verwandtschaftsanalyse auf vorwiegend ethologischer, zytologischer und kardiologischer Grundlage. Zoologica, Original-Abhandlungen aus dem Gesamtgebiete der Zoologie 40(lieferung 5 heft 115):139 pp	Sacchiphantini Steffan, 1968								
1159407	typeGenus	Heie. 1992. In Heie & Pike. New aphids in Cretaceous amber from Alberta (Insecta, Homoptera). The Canadian Entomologist 124(6):1027-1053	†Mesozoicaphididae Heie, 1992								
1159419	typeGenus	Steffan. 1968. Elektraphididae, Aphidinorum nova familia e sucino baltico (Insecta: Homoptera: Phylloxeroidea). Zoologische Jahrbücher 95(8):1-15	†Elektraphididae Steffan, 1968								
1159460	typeGenus	Zhang, Guangxue & Hong. 1999. A new family Drepanochaitophoridae (Homoptera: Aphidoidea) from Eocene Fushun amber of Liaoning Province, China. Entomologia Sinica 6(2):127-134	†Drepanochaitophoridae Zhang & Hong, 1999								
1159465	typeGenus	Poinar Jr & A.E. Brown. 2006. Remarks on Parvaverrucosa annulata (= Verrucosa annulata Poinar and Brown 2005) (Hemiptera: Sternorrhyncha: Aphidoidea). Proceedings of the Entomological Society of Washington 108(3):734-735	†Parvaverrucosidae Poinar & Brown, 2006								
1159466	typeGenus	Poinar Jr & A.E. Brown. 2005. New Aphidoidea (Hemiptera: Sternorrhyncha) in Burmese amber. Proceedings of the Entomological Society of Washington 107(4):835-845	Verrucosidae Poinar & Brown, 2005								
1159470	typeGenus	Zhang, Junfeng, Sheng Zhang, Hou & Gengyun Ma. 1989. Late Jurassic aphids (Homoptera, Insecta) from Shandog Province, China. Shandong Geology 5(1):28-46	†Sinaphididae Zhang, Zhang, Hou & Ma, 1989								
1159484	typeGenus	Richards. 1966. Systematics of fossil aphids from Canadian amber (Homoptera: Aphididae). The Canadian Entomologist 98(7):746-760	Canadaphidinae Richards, 1966								
1159501	typeGenus	Heie. 1992. In Heie & Pike. New aphids in Cretaceous amber from Alberta (Insecta, Homoptera). The Canadian Entomologist 124(6):1027-1053	†Cretamyzidae Heie, 1992								
1159504	typeGenus	Shaposhnikov. 1979. Middle Jurassic and Early Cretaceous aphids. Paleontologicheskii zhurnal 4:66-78	†Oviparosiphidae Shaposhnikov, 1979								
1159541	typeGenus	Latreille. 1802. Histoire naturelle, générale et particulière des crustacés et des insectes. Tome troisième, F. Dufart, Paris 467 pp	Aphidii Latreille, 1802								
1159552	typeGenus	Passerini. 1863. Aphididae Italicae hucusque observatae. Archivio per la Zoologia 2(2):129-212	Tycheinae Passerini, 1863								
1159581	typeGenus	Heie. 1967. Studies on fossil aphids (Homoptera: Aphidoidea) especially in the Copenhagen collection of fossils in Baltic amber. Spolia Zoologica Musei Hauniensis 26:1-274	†Palaeosiphonini Heie, 1967								
1159590	typeGenus		Aiceonini								
1159618	typeGenus	Tullgren. 1909. Aphidologische Studien. Arkiv för Zoologi 5(14):1-190	Anoeciina Tullgren, 1909								
1159686	typeGenus	Oestlund. 1919. Contribution to knowledge of the tribes and higher groups of the family Aphididae (Homoptera). Report of the State Entomologist of Minnesota 17:46-72	Calaphidini Oestlund, 1919								
1159687	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Monaphidina Baker, 1920								
1159688	typeGenus	Börner. 1949. Kleine Beiträge zur Monographie der europäischen Blattläuse. Beiträge zur taxonomischen Zoologie 1:44-62	Crypturaphidinae Börner, 1949								
1159702	typeGenus	Oestlund. 1923[1922]. A synoptical key to the Aphididae of Minnesota. Report of the State Entomologist of Minnesota 19:114-151	Symydobii Oestlund, 1923								
1159703	typeGenus		Boernerininae								
1159871	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Agrioaphidini Börner, 1930								
1160146	typeGenus	Herrich-Schaeffer. 1857. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg III-VIII	Callipteriden Herrich-Schaeffer, 1857								
1160147	typeGenus		Therioaphidinae								
1160149	typeGenus	Quednau. 1954. Monographie der mitteleuropäischen Callaphididae (Zierläuse [Homoptera, Aphidina]) unter besonderer Berücksichtigung des ersten Jugenstadiums I. Die Junglarven des ersten Stadiums der mitteleuropäischen Callaphididae. Mitteilungen aus der Biologischen Zentralanstalt für Land- und Forstwirtschaft 78:1-52	Pterocallidea Quednau, 1954								
1160150	typeGenus	Quednau. 1954. Monographie der mitteleuropäischen Callaphididae (Zierläuse [Homoptera, Aphidina]) unter besonderer Berücksichtigung des ersten Jugenstadiums I. Die Junglarven des ersten Stadiums der mitteleuropäischen Callaphididae. Mitteilungen aus der Biologischen Zentralanstalt für Land- und Forstwirtschaft 78:1-52	Eucallipterina Quednau, 1954								
1160152	typeGenus	Oestlund. 1923[1922]. A synoptical key to the Aphididae of Minnesota. Report of the State Entomologist of Minnesota 19:114-151	Panaphidii Oestlund, 1923								
1160162	typeGenus		Callaphidinae								
1160490	typeGenus		Trichaitophorinae								
1160495	typeGenus		Chaitophori								
1160499	typeGenus		Periphyllina								
1160857	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Atheroidina Börner, 1930								
1160879	typeGenus		Siphina								
1160943	typeGenus	Herrich-Schaeffer. 1857. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg III-VIII	Drepanosiphiden Herrich-Schaeffer, 1857								
1160948	typeGenus		Drepanosiphonini								
1161084	typeGenus		Eriosomatinae								
1161117	typeGenus	Herrich-Schaeffer. 1854. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg 1:III-VIII	Tetranevriden Herrich-Schaeffer, 1854								
1161119	typeGenus	Herrich-Schaeffer. 1854. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg 1:III-VIII	Schizoneuriden Herrich-Schaeffer, 1854								
1161121	typeGenus	Maxson & Hottes. 1926. A new tribe and a news species in the subfamily Pemphiginae (Homop.: Aphididae). Entomological News 37(5):129-133	Georgiini Maxson & Hottes, 1926								
1161122	typeGenus	Maxson & Hottes. 1926. Georgiaphis nom. n. for Georgia (Aphididae, Homop.). Entomological News 37(8):266-267	Georgiaphidini Maxson & Hottes, 1926								
1161123	typeGenus		Byrsocryptini								
1161137	typeGenus		Myzoxylidés								
1161420	typeGenus	van der Goot. 1918. In Das, B.C. The Aphididae of Lahore. Memoirs of the Indian Museum 6(4)	Dasiina van der Goot, 1918								
1161421	typeGenus	Del Guercio. 1900. Prospetto dell'afidofauna italica. Nuove Relazioni Intorno ai Lavori della Regia Stazione di Entomologia Agraria di Firenze Serie Prima 2:1-236	Pentaphides Del Guercio, 1900								
1161422	typeGenus	Mordvilko. 1914. Insectes Hémiptères (Insecta Hemiptera). I. Aphidodea. Faune de la Russie et des pays limitrophes fondée principalement sur les collectionnes du Musée Zoologique de l'Académie Impériale des Sciences de Petrograd Livraison 1:I-CLXIV, 1-236, 1-9	Pemphigellina Mordvilko, 1914								
1161423	typeGenus	Mordvilko. 1914. Insectes Hémiptères (Insecta Hemiptera). I. Aphidodea. Faune de la Russie et des pays limitrophes fondée principalement sur les collectionnes du Musée Zoologique de l'Académie Impériale des Sciences de Petrograd Livraison 1:I-CLXIV, 1-236, 1-9	Paracletina Mordvilko, 1914								
1161424	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Melaphini Baker, 1920								
1161425	typeGenus		Rectinasina								
1161426	typeGenus		Fordii								
1161427	typeGenus	Mordvilko. 1921. Les pucerons des graminées (Aphidodea), Pars I. Izvestija Severnoi oblastnoi stancii Zashcity rastenii ot vreditelei 3(3):1-72	Geoicini Mordvilko, 1921								
1161428	typeGenus		Aploneurini								
1161430	typeGenus		Baizongiini								
1161442	typeGenus	Maxson. 1923. In Patch. Family Aphididae. In Britton [Ed.]. Check-list of the insects of Connecticut. Part IV. The Hemiptera or sucking insects of Connnecticut. Subfamily Pemphiginae. Bulletin of the Connecticut State Geological and Natural History Survey 34:311-328	Trifidaphidini Maxson, 1923								
1161697	typeGenus	Herrich-Schaeffer. 1854. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg 1:III-VIII	Pemphigiden Herrich-Schaeffer, 1854								
1161699	typeGenus	Herrich-Schaeffer. 1857. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg III-VIII	Prociphiliden Herrich-Schaeffer, 1857								
1161700	typeGenus	Passerini. 1863. Aphididae Italicae hucusque observatae. Archivio per la Zoologia 2(2):129-212	Rhizobiinae Passerini, 1863								
1161701	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Pachypappini Börner, 1952								
1162138	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Greenideini Baker, 1920								
1162140	typeGenus	Wilson, H.F. 1910. A key to the genera of the subfamily Aphidinae and notes on synonymy. Annals of the Entomological Society of America 3(4):314-325	Trichosiphini Wilson, 1910								
1162388	typeGenus		Anomalaphidina								
1162389	typeGenus	van der Goot. 1917. Zur Kenntnis der Blattläuse Javas. Contributions à la faune des Indes Néerlandaises 1(3):1-301	Cervaphidina van der Goot, 1917								
1162429	typeGenus		Schoutedeniini								
1162443	typeGenus	van der Goot. 1917. Zur Kenntnis der Blattläuse Javas. Contributions à la faune des Indes Néerlandaises 1(3):1-301	Setaphidina van der Goot, 1917								
1162468	typeGenus		Hormaphidina								
1162499	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Cerataphidini Baker, 1920								
1162500	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Oregmini Baker, 1920								
1162501	typeGenus		Astegopterycina								
1162873	typeGenus	Ilharco. 1961[1959]. Israelaphis lambersi n. sp., a new and noteworthy aphid from Portugal (Hemiptera, Aphidoidea). Agronomia Lusitana 21(3):201-204	Israelaphidinae Ilharco, 1961								
1162889	typeGenus	Herrich-Schaeffer. 1854. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg 1:III-VIII	Lachniden Herrich-Schaeffer, 1854								
1162890	typeGenus	Mordvilko. 1914. Insectes Hémiptères (Insecta Hemiptera). I. Aphidodea. Faune de la Russie et des pays limitrophes fondée principalement sur les collectionnes du Musée Zoologique de l'Académie Impériale des Sciences de Petrograd Livraison 1:I-CLXIV, 1-236, 1-9	Stomaphidini Mordvilko, 1914								
1162891	typeGenus	Mordvilko. 1914. Insectes Hémiptères (Insecta Hemiptera). I. Aphidodea. Faune de la Russie et des pays limitrophes fondée principalement sur les collectionnes du Musée Zoologique de l'Académie Impériale des Sciences de Petrograd Livraison 1:I-CLXIV, 1-236, 1-9	Pterochlorini Mordvilko, 1914								
1162892	typeGenus	Takahashi, R. 1921. Aphididae of Formosa, Part 1. Report of the Department of Agriculture Government Research Institute Formosa 20:97 pp	Nippolachnini Takahashi, 1921								
1162900	typeGenus	Oestlund. 1942. Systema Aphididae. A Guide to the Phylogeny of the Aphids or Plant Lice, Augustana Book Concern, Rock Island, Illinois, USA 78 pp	Tuberolachnini Oestlund, 1942								
1163108	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Cinarini Börner, 1930								
1163109	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Protolachnini Börner, 1952								
1163110	typeGenus		Schizolachnini								
1163111	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Eulachnina Baker, 1920								
1163679	typeGenus	Herrich-Schaeffer. 1854. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg 1:III-VIII	Tramiden Herrich-Schaeffer, 1854								
1163680	typeGenus	Eastop. 1953. A study of the Tramini (Homoptera–Aphididae). Transactions of the Royal Entomological Society of London 104(10):385-413	Protramina Eastop, 1953								
1163682	typeGenus	Czylok. 1990. Phylogenetic concept of Tramini. Prace Nauk Uniwersytet Slaski w Katowice 1130:64 pp	Eotramina Czylok, 1990								
1163749	typeGenus	Stroyan. 1952. A new aphid genus from East Africa. Proceedings of the Royal Entomological Society of London Series B, Taxonomy 21(11):149-154	Unipterina Stroyan, 1952								
1163750	typeGenus	Takahashi, R. 1930. List of the aphid genera proposed as new in recent years. Proceedings of the Entomological Society of Washington 32(1):1-24	Paoliellina Takahashi, 1930								
1163751	typeGenus	Blanchard, Everard Eel. 1923. A new aphidian tribe from Argentina. Physis 7:120-1125	Lizerini Blanchard, 1923								
1163825	typeGenus	Zachvatkin & Aizenberg. 1960. Representative of a new tribe Macropodaphidini (Homoptera, Aphidodea) from east Siberia. Biologicheskie Nauki 1960(4):40-45	Macropodaphidini Zachvatkin & Aizenberg, 1960								
1163844	typeGenus	Tullgren. 1909. Aphidologische Studien. Arkiv för Zoologi 5(14):1-190	Mindarina Tullgren, 1909								
1163880	typeGenus	Takahashi, R. 1921. Aphididae of Formosa, Part 1. Report of the Department of Agriculture Government Research Institute Formosa 20:97 pp	Neophyllaphidini Takahashi, 1921								
1163903	typeGenus		Phloeomyzea								
1163936	typeGenus	Herrich-Schaeffer. 1857. In Koch, C.L. Vorwort des Herausgebers. Die Pflanzenläuse Aphiden getreu nach dem Leben abgebildet und beschrieben, J.L. Lotzbeck, Nürnberg III-VIII	Phyllaphiden Herrich-Schaeffer, 1857								
1163995	typeGenus	Remaudière, G. & Quednau. 1988. Description de deux Pterasthenia nouveaux et révision des Pterastheniinae subfam. nov. (Homoptera: Aphididae). Annales de la Société Entomologique de France Nouvelle Série 24(1):47-57	Pterastheniinae Remaudière & Quednau, 1988								
1164027	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Saltusaphidina Baker, 1920								
1164029	typeGenus	Quednau. 1953. Kleine Beiträge zur Kenntnis europäischer Blattläuse. Zoologischer Anzeiger 150(9-10):223-229	Iziphyini Quednau, 1953								
1164081	typeGenus		Thripsaphidini								
1164082	typeGenus	Quednau. 1954. Monographie der mitteleuropäischen Callaphididae (Zierläuse [Homoptera, Aphidina]) unter besonderer Berücksichtigung des ersten Jugenstadiums I. Die Junglarven des ersten Stadiums der mitteleuropäischen Callaphididae. Mitteilungen aus der Biologischen Zentralanstalt für Land- und Forstwirtschaft 78:1-52	Trichocallidina Quednau, 1954								
1164181	typeGenus	Hille Ris Lambers. 1968. A study of Neuquenaphis Blanchard, 1939, with descriptions of new species (Aphididae, Homoptera). Tijdschrift voor Entomologie 111(7):257-286	Neuquenaphidini Hille Ris Lambers, 1968								
1164182	typeGenus	Essig. 1953. Some new and noteworthy Aphidae from western and southern South America (Hemiptera - Homoptera). Proceedings of the California Academy of Sciences Fourth series 28(3):59-163	Spicaphina Essig, 1953								
1164207	typeGenus		Taiwanaphidinae								
1164230	typeGenus	Oestlund. 1923[1922]. A synoptical key to the Aphididae of Minnesota. Report of the State Entomologist of Minnesota 19:114-151	Tamaliini Oestlund, 1923								
1164240	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Thelaxini Baker, 1920								
1164304	typeGenus	Wegierek & Grimaldi. 2010. A new subfamily of aphids (Hemiptera, Aphidomorpha) from the early Cretaceous Lebanese amber with a description of the oldest apterous morph. Acta Geologica Sinica (English Edition) 84(4):665-672	Gondvanoaphidinae Wegierek & Grimaldi, 2010								
1164305	typeGenus		Baltichaitophorinae								
1164308	typeGenus		Parachaitophorinae								
1165929	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Cryptosiphea Börner, 1930								
1165930	typeGenus		Xerophilaphidini								
1165971	typeGenus		Asiphonaphidina								
1165974	typeGenus	Mordvilko. 1914. Insectes Hémiptères (Insecta Hemiptera). I. Aphidodea. Faune de la Russie et des pays limitrophes fondée principalement sur les collectionnes du Musée Zoologique de l'Académie Impériale des Sciences de Petrograd Livraison 1:I-CLXIV, 1-236, 1-9	Rhopalosiphini Mordvilko, 1914								
1165976	typeGenus	Oestlund. 1920. Contribution to the knowledge of the group Aphidina, family Aphididae (Homoptera). Report of the State Entomologist of Minnesota 18:63-75	Hyalopterii Oestlund, 1920								
1166294	typeGenus	Wilson, H.F. 1910. A key to the genera of the subfamily Aphidinae and notes on synonymy. Annals of the Entomological Society of America 3(4):314-325	Macrosiphini Wilson, 1910								
1166295	typeGenus		Anuraphidina								
1166296	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Liosomaphidea Börner, 1930								
1166297	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Adactynea Börner, 1930								
1166298	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Brevicorynellina Börner, 1930								
1166299	typeGenus		Coloradoina								
1166300	typeGenus		Brachycaudea								
1166301	typeGenus		Brachycolea								
1166307	typeGenus	Börner. 1930. Beiträge zu einem neuen System der Blattläuse. Archiv für klassifikatorische und phylogenetische Entomologie 1(2):115-180	Dactynotea Börner, 1930								
1166308	typeGenus		Acaudinini								
1166309	typeGenus		Phorodontini								
1166314	typeGenus		Megourini								
1166315	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Myzaphidini Börner, 1952								
1166316	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Cryptomyzini Börner, 1952								
1166317	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Nasonoviini Börner, 1952								
1166320	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Aulacorthini Börner, 1952								
1166323	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Microlophiina Börner, 1952								
1166324	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Metopolophiina Börner, 1952								
1166325	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Sitobiina Börner, 1952								
1166327	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Wahlgreniellina Börner, 1952								
1166328	typeGenus		Eichinaphidina								
1166329	typeGenus	Narzikulov & Umarov. 1969. Aphids (Homoptera, Aphidinea) of Tajikistan and adjacent areas of central Asia. Aphidinae Macrosiphonini. Fauna of Tajikistan SSR 9(2):229 pp	Neanuraphidina Narzikulov & Umarov, 1969								
1166330	typeGenus	Börner. 1952. Europae centralis Aphides. Die Blattläuse Mitteleuropas. Namen, Synonyme, Wirtspflanzen, Generationszyklen. Mitteilungen der Thüringischen Botanischen Gesellschaft supplement 3:1-259	Macrosiphonini Börner, 1952								
1166339	typeGenus	Wilson, H.F. 1910. A second paper on the genera in the subfamily Callipterinae. The Canadian Entomologist 42(12):384-388	Pterocommini Wilson, 1910								
1166345	typeGenus	Baker, A.C. 1920. Generic classification of the hemipterous family Aphididae. Bulletin of the United States Department of Agriculture 826:93 pp	Fullawayina Baker, 1920								
1166346	typeGenus	Szelegiewicz. 1965. Studies on the tribe Pterocommatini Mordv. (Homoptera, Aphididae). Part I. Phylogeny and generic classification. Annales Zoologici 23(10):251-301	Paduciina Szelegiewicz, 1965								
1170897	typeGenus	Thomas, C. 1879. Third annual report by Cyrus Thomas. Report of the State Entomologist on the Noxious and Beneficial Insects of the State of Illinois 8th report:212 pp	Siphonophorini Thomas, 1879								
1170898	typeGenus	Oestlund. 1887. Synopsis of the Aphididae of Minnesota. Bulletin of the Geological and Natural History Survey of Minnesota 4:100 pp	Nectarophorini Oestlund, 1887								
