id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1171746	1171746	urn:lsid:Embioptera.speciesfile.org:TaxonName:785	1171746	1171745	Pogonembia	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	genus	Ross, 2003	valid			2015-12-02T11:40:00
1171747	1171747	urn:lsid:Embioptera.speciesfile.org:TaxonName:787	1171747	1171746	Pogonembia motaguae	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	species	Ross, 2003	valid			2015-12-02T11:40:00
1171748	1171748	urn:lsid:Embioptera.speciesfile.org:TaxonName:786	1171748	1171746	Pogonembia neovenosa	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	species	Ross, 2003	valid			2015-12-02T11:40:00
1171749	1171749	urn:lsid:Embioptera.speciesfile.org:TaxonName:784	1171745	1171744	Mesembiinae	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):629-676	subfamily	Ross, 1940	synonym			2015-12-02T11:40:00
1171750	1171750	urn:lsid:Embioptera.speciesfile.org:TaxonName:760	1171750	1171745	Mesembiini	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):629-676	tribe	Ross, 1940	valid			2015-12-02T11:40:00
1171751	1171751	urn:lsid:Embioptera.speciesfile.org:TaxonName:782	1171751	1171750	Phallosembia	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	genus	Ross, 2003	valid			2015-12-02T11:40:00
1171752	1171752	urn:lsid:Embioptera.speciesfile.org:TaxonName:783	1171752	1171751	Phallosembia andina	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	species	Ross, 2003	valid			2015-12-02T11:40:00
1171753	1171753	urn:lsid:Embioptera.speciesfile.org:TaxonName:780	1171753	1171750	Ectyphocerca	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	genus	Ross, 2003	valid			2015-12-02T11:40:00
1171754	1171754	urn:lsid:Embioptera.speciesfile.org:TaxonName:781	1171754	1171753	Ectyphocerca aureata	Ross. 2003. Embia. Contributions to the biosystematics of the insect order Embiidina: Part 5. A review of the family Anisembiidae with descriptions of new taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 154:i-vi, 1-123	species	Ross, 2003	valid			2015-12-02T11:40:00
1171755	1171755	urn:lsid:Embioptera.speciesfile.org:TaxonName:764	1171755	1171750	Mesembia	Ross. 1940. A new genus of Embioptera from the West Indies. Pan-Pacific Entomologist (Pan-Pacific Ent.) 16:12	genus	Ross, 1940	valid			2015-12-02T11:40:00
1171756	1171756	urn:lsid:Embioptera.speciesfile.org:TaxonName:778	1171756	1171755	Mesembia hospes	Myers. 1928. Bulletin of the Brooklyn Entomological Society (Bull. Brooklyn Ent. Soc.) 23	species	(Myers, 1928)	valid			2015-12-02T11:40:00
1171757	1171757	urn:lsid:Embioptera.speciesfile.org:TaxonName:770	1171757	1171755	Mesembia venosa	Banks. 1924. Descriptions of new neuropteroid insects. Bulletin of the Museum of Comparative Zoology (Bull. Mus. Comp. Zool.) 65(12):421-455	species	(Banks, 1924)	valid			2015-12-02T11:40:00
1171758	1171758	urn:lsid:Embioptera.speciesfile.org:TaxonName:775	1171757	1171755	Anisembia (Anisembia) schwarzi	Ross. 1940. A Revision of the Embioptera of North America. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 33(4):629-676	species	Ross, 1940	junior synonym			2015-12-02T11:40:00
1171759	1171759	urn:lsid:Embioptera.speciesfile.org:TaxonName:769	1171759	1171755	Mesembia catemacoa	Ross. 1984. A Classification of the Embiidina of Mexico with Descriptions of New Taxa. Occasional papers of the California Academy of Sciences (Occ. Pap. Calif. Acad. Sci.) 140:x, 1-54, 16 figs.	species	Ross, 1984	valid			2015-12-02T11:40:00
