uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1172060	|	1172059	|	Acrosembia scotti	|	species	|		|	
1172061	|	1172059	|	Acrosembia lichenophila	|	species	|		|	
1172062	|	1171962	|	Leptembia	|	genus	|		|	
1172063	|	1172062	|	Leptembia hamifera	|	species	|		|	
1172064	|	1172062	|	Leptembia erythreae	|	species	|		|	
1172065	|	1171962	|	Parembia	|	genus	|		|	
1172066	|	1172065	|	Parembia persica	|	species	|		|	
1172067	|	1172065	|	Parembia valida	|	species	|		|	
1172068	|	1171962	|	Dihybocercus	|	genus	|		|	
1172069	|	1172068	|	Dihybocercus severini	|	species	|		|	
1172070	|	1172068	|	Dihybocercus rhodesiae	|	species	|		|	
1172071	|	1172068	|	Dihybocercus confusus	|	species	|		|	
1172072	|	1172068	|	Dihybocercus basilewskyi	|	species	|		|	
1172073	|	1172068	|	Dihybocercus nigra	|	species	|		|	
1172074	|	1171962	|	Arabembia	|	genus	|		|	
1172075	|	1172074	|	Arabembia biarmata	|	species	|		|	
1172076	|	1172074	|	Arabembia arida	|	species	|		|	
1172077	|	1172074	|	Arabembia pakistanae	|	species	|		|	
1172078	|	1171962	|	Oedembia	|	genus	|		|	
1172079	|	1172078	|	Oedembia burmana	|	species	|		|	
1172080	|	1172078	|	Oedembia dilatamenta	|	species	|		|	
1172081	|	1171962	|	Donaconethis	|	genus	|		|	
1172082	|	1172081	|	Donaconethis abyssinica	|	species	|		|	
1172084	|	1172081	|	Donaconethis ehrenbergi	|	species	|		|	
1172085	|	1171736	|	Scelembiidae	|	family	|		|	
1172086	|	1172085	|	Rhagadochir	|	genus	|		|	
1172087	|	1172086	|	Rhagadochir virgo	|	species	|		|	
1172088	|	1172086	|	Rhagadochir vilhenai	|	species	|		|	
1172089	|	1172086	|	Rhagadochir carpenteri	|	species	|		|	
1172090	|	1172086	|	Rhagadochir malkini	|	species	|		|	
1172091	|	1172086	|	Rhagadochir vossleri	|	species	|		|	
1172093	|	1172085	|	Ecuadembia	|	genus	|		|	
1172094	|	1172093	|	Ecuadembia arida	|	species	|		|	
1172095	|	1172085	|	Embolyntha	|	genus	|		|	
1172096	|	1172095	|	Embolyntha guyana	|	species	|		|	
1172098	|	1172095	|	Embolyntha brasiliensis	|	species	|		|	
1172100	|	1172085	|	Neorhagadochir	|	genus	|		|	
1172101	|	1172100	|	Neorhagadochir (Neorhagadochir)	|	subgenus	|		|	
1172102	|	1172101	|	Neorhagadochir (Neorhagadochir) inflata	|	species	|		|	
1172104	|	1172101	|	Neorhagadochir (Neorhagadochir) moreliensis	|	species	|		|	
1172105	|	1172100	|	Neorhagadochir (Drepanembia)	|	subgenus	|		|	
1172106	|	1172105	|	Neorhagadochir (Drepanembia) salvini	|	species	|		|	
1172107	|	1172085	|	Conicercembia	|	genus	|		|	
1172108	|	1172107	|	Conicercembia tepicensis	|	species	|		|	
1172109	|	1172085	|	Pachylembia	|	genus	|		|	
1172110	|	1172109	|	Pachylembia chapalae	|	species	|		|	
1172111	|	1172109	|	Pachylembia taxcoensis	|	species	|		|	
1172112	|	1172109	|	Pachylembia unicincta	|	species	|		|	
1172114	|	1172085	|	Xiphosembia	|	genus	|		|	
1172115	|	1172114	|	Xiphosembia amapae	|	species	|		|	
1172116	|	1172085	|	Pararhagadochir	|	genus	|		|	
