uid	|	parent_uid	|	name	|	rank	|	
246feeb9-12d9-45fd-bab2-63c41da8af1d	|	9a6e24b5-c4a9-4925-ab06-dea688f3dc80	|	Strongylidae	|	family	|	
24705e66-76d1-4871-a92b-ea89a49360fc	|	427be3e6-8e44-4284-88a1-540b2e64ae77	|	Noctuidae	|	family	|	
24708e8c-8814-4156-a315-4dfa5fdc4ed5	|	1874439a-f1b4-46ee-ac55-221e62a3295a	|	Collematineae	|	suborder	|	
24735084-44bd-4f0a-b5e2-a4beacf64a50	|	d9b742b7-79ab-420a-9475-005b336998f7	|	Dryornithidae	|	family	|	
24736987-3f7f-467a-94f8-5106d2f27836	|	a47dbfd7-4a19-46fd-8f98-c5fca7622e7f	|	Limnanthaceae	|	family	|	
2473d294-1cae-42d8-b3d0-97efbddb795c	|	71dcd3e5-8482-407a-9eea-060c6c84312d	|	Funariidae	|	subclass	|	
2474cded-9924-4690-b139-235fbd2ce3b0	|	3d391158-3c19-4206-ab77-1fb114980a4f	|	Rhapidineae	|	subtribe	|	
247acc48-da80-48dd-904c-e00f48593384	|	46c11f01-9622-4e23-9acc-c6cac2b1f62a	|	Laubierinidae	|	family	|	
247b9cce-0edd-4890-a40e-85b04b60d18a	|	9d9ea474-abd2-4cd2-a870-a2f53410d7fa	|	Gammaridira	|	parvorder	|	
247c05c3-7ecc-4f55-bcb5-97686e219faa	|	6e741b34-7603-4525-92b9-9ffcef511631	|	Petroicidae	|	family	|	
2480e421-a66e-4920-9a7a-e08b5191e6cc	|	1298297f-28e2-48e8-9535-0bddb09ba255	|	Ophiochitonidae	|	family	|	
24819833-45b6-44ce-b444-ffd6e023a3c1	|	24e69b58-fb89-45d1-b89b-c1bed917dda4	|	Tridontomidae	|	family	|	
24880421-d9bb-49e4-81ac-3063e9932cc0	|	f7ca5b7c-e141-460f-b483-2df2aff0de6a	|	Dioptinae	|	subfamily	|	
2488db63-0958-4c45-b9ec-feb03bba5f70	|	d1c27fea-d6eb-48f7-a0bf-1775f1200989	|	Eurypteridae	|	family	|	
248bb5ac-a7a3-4aa3-b1d5-469847e84282	|	21b1afe7-ffcf-49a4-9630-4527b8659868	|	Holectypidae	|	family	|	
248c8a1c-e49e-42ac-b5b1-6b67ac1a5a50	|	238638ec-4f87-4274-9c56-a24be707dc2b	|	Ellobioidea	|	superfamily	|	
248d1cc1-c610-4014-941d-698f7153f03a	|	9f2571de-ba8b-465e-9ca6-e2365e1eec78	|	Henricosborniidae	|	family	|	
24991b18-fde5-465e-943d-ece706601b28	|	47810ae8-60c8-494c-b735-59ed45b6fda5	|	Tabulaconida	|	order	|	
2499e8fb-8be4-49ec-83e8-a4563f3a8d57	|	878e4afe-a813-4b4d-8374-cf70c6fec67d	|	Griseliniales	|	order	|	
249d6e52-aa90-4d05-907d-7a5b340b25a5	|	e9ee4d5b-bb22-40f1-8568-ead5da370be6	|	Trachypsammiidae	|	family	|	
24a3c199-adb6-4d17-b952-2fd8be1cb79f	|	2f8940da-b67d-44a4-b263-3584554d8f7c	|	Lalacidae	|	family	|	
24a5c2af-fb72-434a-9c1e-20add003eadd	|	5547df75-ded1-42df-90e9-e1320e8631cd	|	Poduridae	|	family	|	
24a944ae-11c2-4ea3-8e7a-d383befd9c2f	|	2af6d9d4-df2f-4a74-b9da-ba1f99360ea7	|	Arizonaphlyctidaceae	|	family	|	
24b11ce5-7b87-4079-a4d6-698a10112409	|	6225ae81-03cb-4150-9904-96ae95e81e71	|	Aplodontidae	|	family	|	
24b2f047-9577-4e4e-92f4-44e215816677	|	a55bb5e2-f789-4fb0-873a-f112d12d5f7a	|	Phleogenaceae	|	family	|	
24b758b2-a6d7-4981-97c4-2b24bd6156db	|	b856c723-df1b-4eeb-b2a0-f362e5eb8a54	|	Glaucidae	|	family	|	
24b761ef-77ae-4ec6-9131-d2dcb7300860	|	2e9d8378-6d83-4874-80df-4486184d83ea	|	Senoculidae	|	family	|	
24bdd8b7-8826-4771-bf6f-b097f543e278	|	3bf3e9e1-3fae-4c7c-8b04-2f54596a6619	|	Cyematidae	|	family	|	
24bf028f-2cf2-42f3-a0de-51cda7908110	|	ade2f7ad-93d0-43e5-9234-2c532a434d6c	|	Sanchaspididae	|	family	|	
24c04b8a-3414-4f94-acd4-e0fe88da6c09	|	78eb91d6-465e-4121-8539-9675800549a4	|	Aeschnidiidae	|	family	|	
24c29e7c-340a-41cd-9430-187f770d8f70	|	cb145c99-0559-4eba-a362-7646d954849e	|	Stylococcaceae	|	family	|	
24c61717-427b-43ce-a046-ca2614b1d7bd	|	855b1c4b-b59b-4b02-8c20-ae5d30eb8606	|	Pseudoziidae	|	family	|	
24c78d76-053a-427a-8cde-f1395785de14	|	0720d49d-4835-40bf-a3a0-acf45d56379f	|	Tristachyideae	|	tribe	|	
24cc9883-2911-4a53-8a9f-fb3328274501	|	47810ae8-60c8-494c-b735-59ed45b6fda5	|	Lipoporidae	|	family	|	
24cfc61f-1158-47d4-914d-b9fe23c579fe	|	906ec8c4-3504-4c8e-bb13-3c8b4a6c0376	|	Platythyreini	|	tribe	|	
24cfdb70-0852-4875-a8dc-75f06fdeb881	|	01779222-73e3-449f-b755-5784a62bbf32	|	Hemimeniidae	|	family	|	
24da7e9b-9124-4517-b6b5-6fb549d82bad	|	c7d7f03d-5a17-41a3-8cda-a8c8dbbc988f	|	Gloeochaetaceae	|	family	|	
24daf03d-c581-46a8-88a9-1ffe58cc0811	|	878e4afe-a813-4b4d-8374-cf70c6fec67d	|	Didymelales	|	order	|	
24dafecb-4ab1-4f4d-8a50-64de2f84f9a5	|	2783167e-e975-4b98-b200-5ba5b2da3a28	|	Sympycninae	|	subfamily	|	
24dd86c5-874d-47a7-824e-17da3ad0702f	|	e25712c0-9286-4d0f-a627-8868d3b7d788	|	Sermylini	|	tribe	|	
24df0785-dd8d-47df-908b-47cf620eb139	|	4efc07e3-bb27-4e71-8fef-af907a3ac7d5	|	Stratiomyini	|	tribe	|	
24df3edc-c820-41af-a99f-7e67ae5490d8	|	a43e445c-791a-43ba-b2f2-4b8f1ce54db6	|	Cladosarsiidae	|	family	|	
24e090ad-b94c-43a5-a394-94fbaa16ab38	|	f4d52809-03af-4967-aff6-7c2051f4cb6b	|	Chrysomyinae	|	subfamily	|	
24e41142-d860-469e-9429-acf32e31d30c	|	df56f8a4-a507-4261-9734-dc40953e7cd2	|	Phaenoschismatidae	|	family	|	
24e440fb-e48d-4b5d-817a-fa3410d3b0fb	|	ff405a39-dfd3-4121-b389-cf08ce9112f3	|	Onchulidae	|	family	|	
24e69b58-fb89-45d1-b89b-c1bed917dda4	|	69ede16b-7a21-494e-833a-0655bed9d147	|	Rhachodesmoidea	|	superfamily	|	
24ea0cd2-83d2-40e8-a5fb-0d5f076bcc24	|	626a9aa6-1b94-4296-83f8-639edd9be9ef	|	Ooegyrodactylidae	|	family	|	
24eb18c1-909b-499c-9e5a-e71c9cad689c	|	c19d9939-1d36-4a59-905d-56d002165057	|	Palmatolepidae	|	family	|	
24eef24e-e5f0-4c32-8b04-9167afdb6ba4	|	fd9f2249-f10c-44d5-b3fa-363fba9aa442	|	Ixoroideae	|	subfamily	|	
24f0f84a-dedf-4ff2-b6d7-c19fe52586a1	|	3740df63-f682-4ca5-bc38-4777d55a0de5	|	Paramesopsocidae	|	family	|	
24f10435-c4c4-43c4-88ad-c615066d1bc8	|	dc26b0ad-f268-4826-8a84-71d6278b443c	|	Pseudothecosomata	|	infraorder	|	
24f268d1-93c3-4862-b4c6-edcec0f0aa0d	|	9ba0898a-a248-4f06-bc57-c0c17d26e3cb	|	Enarmoniini	|	tribe	|	
24f2cb02-19fd-454d-a295-6610d92d892d	|	270fb74c-cd2b-45f9-9c9d-ba068e3d37bf	|	Euskadiellidae	|	family	|	
24f3fa46-5f4a-4831-b181-242b0a21b5f0	|	2e65108b-0cf1-4d7e-86ad-847b479451f5	|	Triacanthodidae	|	family	|	
24f4375f-69ca-412e-885d-a3cafa1e4dc5	|	55f95205-89a5-43d7-9c8d-891fb873d9ec	|	Sagittoidea	|	class	|	
24f78b9d-98e4-4ce4-b044-56099e44808f	|	28b83008-ab08-46b9-a517-f0aa46c11690	|	Dithecodendridae	|	family	|	
24f80f2f-9928-4ec0-85f1-2c3c6d7380d5	|	8012c312-aae3-411f-b1de-2a75a9d053c6	|	Lepidocoelidae	|	family	|	
24f844ba-1ce5-486c-9809-5b76b2fb5947	|	eb2c81ea-a300-483b-a753-22f029822e10	|	Proterorhagiidae	|	family	|	
24f8760a-5825-42d5-a002-81e2a60df408	|	b2a09ec7-d04d-4a51-9e6d-c56c26844c8d	|	Cranoglanididae	|	family	|	
24f90541-a495-4b43-967f-4a170529a36b	|	64b8b325-c90d-4734-aaec-c300ad77f324	|	Chronoperatidae	|	family	|	
24fd1697-f193-4dfe-93c3-9f46c98ba0d8	|	cdbb69a5-508b-4994-8b30-e9f786b602d2	|	Bradyporinae	|	subfamily	|	
24fe8b02-5953-4974-a16b-0be2151790eb	|	896341e1-8459-4c92-9943-4757431be11a	|	Cyathophoridae	|	family	|	
250039b9-70f1-48e4-848c-fad88ccd0f0b	|	19433699-734a-49d8-a435-f0cb579c3ae2	|	Carretochelyidae	|	family	|	
25042e29-d65e-4780-a3bd-1bb4ae5404ee	|	d4621980-f852-45c1-863f-f594704eb5d5	|	Cylindroleberididae	|	family	|	
250d4438-5c6e-490d-a2ab-41d167530d19	|	4b6bccf3-9749-4e81-b190-a799ec61632e	|	Myctophiformes	|	order	|	
2510bb3f-ca04-47cb-a4a0-4102ccb9d0de	|	f5adbc8e-1107-40fd-a7f5-dcdd054dc544	|	Bomolochidae	|	family	|	
25191b60-71db-4b3c-84ec-a894bac52494	|	2e9d8378-6d83-4874-80df-4486184d83ea	|	Insecutoridae	|	family	|	
251b1de0-71ea-4f08-b15c-40c97f6b5877	|	65e1c8f3-812f-4584-814c-99d582c08801	|	Cassieae	|	tribe	|	
251bd44b-5533-4b3d-8a40-e180d7cb2ad4	|	0720d49d-4835-40bf-a3a0-acf45d56379f	|	Cyperochloeae	|	tribe	|	
252171c8-165f-45d7-a046-0a06e0b3a4b6	|	19cadfee-2f5e-42f9-aec2-36a4f6ed915e	|	Patelliocrinidae	|	family	|	
252774de-5912-40a6-a892-90593f40489e	|	40ad7bd5-a05f-4df2-bf24-f142399e8291	|	Regmatodontaceae	|	family	|	
2527b86e-c4cc-4e54-8c41-0f2f89c5c8f5	|	f1475eb5-09f0-47e4-8977-2ae8c56169c5	|	Honseleriaceae	|	family	|	
252a0829-ad84-4b3d-9a6c-878630357ac5	|	b14cce7f-c1dd-4105-a6f7-e656d7281cb9	|	Fandasteridae	|	family	|	
252a6fed-2f04-440d-80ed-504e3d6bf791	|	8a1fd703-c1f0-4248-bd31-ca727a853b16	|	Endamplexidae	|	family	|	
252d7186-c8a0-4e7e-a827-b7d3f5913b85	|	759dd677-567d-4b92-b631-d3d2c20f82c6	|	Catiniidae	|	family	|	
252f5411-7b9b-4804-9401-8041101f14d0	|	9696d3a3-1515-4584-a8d8-46d429466eeb	|	Microscaphidiidae	|	family	|	
2530e0c2-f388-4a97-88c7-a368e3502c35	|	2a952179-4018-417f-9717-361a1c35ca7e	|	Grillotiidae	|	family	|	
2537a17d-afc2-4bb6-b3a0-f0327b025efe	|	6225ae81-03cb-4150-9904-96ae95e81e71	|	Dalmateidae	|	family	|	
253e398e-8e30-43eb-9896-50005765367a	|	f13a95ba-94d5-4a8e-84a8-ad4d681fbca8	|	Triadocupedidae	|	family	|	
2542aa12-d9f2-4b42-b254-0172ca5a42d2	|	5fa68a52-d5eb-400c-bdce-8b1d862ad00e	|	Argissidae	|	family	|	
25435d2d-df31-4976-9cc1-7abc64b1ea5e	|	506794b7-23cf-4e94-9950-02491b828009	|	Coleorrhyncha	|	suborder	|	
2543d34d-5202-43ce-bbfd-c8bbf57ce3d9	|	216c66bc-bc87-4dfb-afb3-489026da85df	|	Siderastreidae	|	family	|	
254a2c40-6856-4106-87fa-95ef5c8bf6cc	|	522ee931-aa90-4a94-888d-af668f37b1bf	|	Picramniales	|	order	|	
254b04d7-74d4-4132-820f-5c74bc44f302	|	4cce556e-0f4f-495c-9630-e1bcd80a06b6	|	Dasydemellidae	|	family	|	
2550b9f6-30de-4f6d-b0ec-219bca1cff38	|	f23d9bed-5389-44d5-918b-254a44ec1a28	|	Dichondreae	|	tribe	|	
25526e14-f25d-4b2e-90a9-07dc2a27772d	|	0720d49d-4835-40bf-a3a0-acf45d56379f	|	Paniceae	|	tribe	|	
2555739b-ace9-41e7-a858-b2e597f7bbb1	|	eb5344a9-519a-48d5-a6e5-f5bb79959b41	|	Nyassidae	|	family	|	
2556eff7-0985-49a5-a6d2-ae97faa14ac8	|	2caacada-0830-430b-80ad-7b46b26c95b6	|	Alloxystini	|	tribe	|	
2557c28b-3b35-40a7-96ed-28c27d4e10a8	|	156492d5-1f75-4943-9e33-16858799cd4f	|	Haglidae	|	family	|	
25588182-118f-4ab0-96f7-2b2a406f7b8c	|	a9d01fc4-6802-4865-bc06-c4f36f593316	|	Rhabditoidea	|	superfamily	|	
2559755b-0ec0-4b42-ba14-d6ef53e0d763	|	e1c7d9b2-d83f-4dc0-9a05-d1820a767ade	|	Eriocottidae	|	family	|	
255d5192-bdd6-45c9-87d7-b9b6339a8467	|	a25e6ac4-9418-4e9d-bb57-23b70582aacf	|	Protolepidodendrales	|	order	|	
255f04ce-4149-40fe-add0-e6ddacb8024e	|	de4c661a-061e-4465-a906-8a9d9888a312	|	Trigonocarpales	|	order	|	
2562de72-19ad-4c19-8e8c-704e7d55212d	|	d1214405-564f-46c6-bb02-5850ff77ba1f	|	Euscelinae	|	subfamily	|	
2568c4ec-fa30-4c25-9d1e-72fd553594f6	|	ba4d12fa-33c6-49a2-9b79-579756fcdf71	|	Sphingomonadaceae	|	family	|	
256c19d9-471c-4f33-a8a9-4e5800fd91d7	|	721f928a-65ad-45e7-b5f7-d458eb114bb0	|	Corytophanidae	|	family	|	
25707a3f-3d58-4c03-b2d3-aa22bfe312b3	|	3b6245fb-f6cf-433d-97fd-fc4e83c7ac8d	|	Parauronematidae	|	family	|	
25723d7b-96a1-4d49-bd90-d3189860661b	|	a249663c-5aeb-4088-b4a9-9bc0ba1eea72	|	Doroniceae	|	tribe	|	
2572eb87-a985-4cba-970e-65f588eaae3f	|	1f2c3ae1-9b75-455d-be1a-b3c6a84aa54b	|	Endictyaceae	|	family	|	
2574e6d1-8673-46e6-9a34-2b5d58e27e66	|	de920b2a-4bf8-45a0-b7d0-f4b2f29d834a	|	Tanaupodidae	|	family	|	
2576c670-ce41-44ee-b2a1-70cd7d2248bd	|	a0f08db9-519c-45ff-9b8e-0cdd34d4f94f	|	Malawimonadea	|	class	|	
25788355-1d2f-43eb-9703-e52ba16aea2c	|	21f99aec-4a67-47c2-8593-f51d5c13d20d	|	Ctenacaroidea	|	superfamily	|	
257ba285-38a4-4514-a2a4-5dbca3f8fedf	|	93fd9c68-58cd-41eb-891e-75201c741aae	|	Scyphostegiaceae	|	family	|	
257dbec3-05e8-4231-8947-c864a566b7d5	|	9941dc80-fa4f-4237-bb64-65ae6ae22d7b	|	Zanonieae	|	tribe	|	
257f1fd6-00ca-472c-884b-0ca499e75ba4	|	00fda168-33a3-46da-ade4-b7a936576530	|	Plasmuscolecidae	|	family	|	
257f5787-66a7-4f24-bb95-c6dd762e6d63	|	48d0179a-91ae-4a98-a18b-4d466f44f895	|	Articulata	|	subclass	|	
2580f15c-4035-4e74-89cd-114424e11874	|	1b0513a8-1e87-4107-9fa0-2de62b8310e8	|	Coelocybinae	|	subfamily	|	
2583189c-46d0-42a3-88f5-fb3d76651553	|	8f9ee3c1-7fce-49ff-8bbc-3b882a52906e	|	Ophiacanthidae	|	family	|	
2585b661-ea8f-41c9-a7f8-7d3722a8f68c	|	535bb49e-3a95-4c9f-b465-e94042773d43	|	Tettoedischiidae	|	family	|	
2585def8-9e5b-4622-8103-bd56ff475fbe	|	6ac0c61b-578c-4004-a089-417f0b9c53c0	|	Sphingini	|	tribe	|	
25870b05-153c-4de5-9768-1a2660c25ef3	|	748d1d67-ba13-4cce-9b44-2a76936979a6	|	Cancroidea	|	superfamily	|	
25880636-c582-4051-88c9-547a804bcd00	|	c7dff5f0-579d-4a11-b4e6-ff522edd3ae2	|	Cichlomorphae	|	superorder	|	
2592a576-07d8-4e02-820a-9cb9c04d4aa2	|	128e6657-1a3e-4337-8363-160209cf8694	|	Lipkeidae	|	family	|	
2593dd93-2b14-478d-bb7d-67b907120736	|	5fc581dd-bc7f-4c95-992d-5c7c0bdabdc1	|	landbirds	|	clade	|	
25965b9c-1619-4f3d-a9a0-af4ee311b60e	|	be5407d8-cc0d-4405-8707-9920aba79c6d	|	Polygordiidae	|	family	|	
259bee7f-61c9-4983-91e7-e311c67be0b3	|	48d0179a-91ae-4a98-a18b-4d466f44f895	|	Hemicosmitidae	|	family	|	
25a1feb7-729a-4b55-9f4e-ec7e1c63caea	|	2cdbfcb8-5e6d-4991-b59e-9c6ef86b34cc	|	Tracheliidae	|	family	|	
25a41446-9b5a-4919-9008-b827a67e2f1b	|	06e24861-a8d0-4a07-bc9a-18d90cd4ea92	|	Scytonemaceae	|	family	|	
25aa107e-4401-49ba-ad3c-197b6b81216f	|	201ffd9c-3279-4624-acf9-d829adcb6145	|	Calyptrellidae	|	family	|	
25ae71c1-1297-4d5d-a546-58c50750ae00	|	e989a1f6-2b9a-4480-b3b5-349461ca34ac	|	Caviomorpha	|	clade	|	
25afadc1-4afb-4303-901a-d702693908bd	|	d0db925c-5faf-4232-989a-ceae422b54fa	|	Takakkawiidae	|	family	|	
25b151e1-f3dc-41a3-8bc0-809dca509926	|	62d8a5da-56c1-468a-a78c-e2ebc7412101	|	Caldisericaceae	|	family	|	
25b15e58-9c77-4ed1-b8a9-a9c8b9ce1c1a	|	55381705-9dac-42a5-bbee-29853c47037f	|	Cyrtoneurininae	|	subfamily	|	
25b224c3-06e0-4835-803d-29c99bc0e93f	|	f8d1423a-ceb1-4a40-bb64-1035b0ba5619	|	Sphaeromatoidea	|	superfamily	|	
25b5bb6d-1cf3-4809-8417-a32fa6804cde	|	51c1b953-962f-4612-9027-a7b26515abfc	|	Neogastropoda	|	infraorder	|	
25b5d223-76bf-47ad-9ba4-da5a3b2c9040	|	34035f68-69e7-456f-a648-77ffe031fc50	|	Etimonotrysia	|	clade	|	
25c1c20e-d073-49e7-9a91-0dc5595becf5	|	8b694d59-95fc-4a5b-9d75-a70e4049e185	|	Benthimermithidae	|	family	|	
25c3d6e7-3ff5-479d-a87d-bf12f44c72a0	|	e05d0666-8e65-41b9-8ccf-cc4d7fe5cbda	|	Aeolididina	|	infraorder	|	
25c40c0d-a0aa-4464-b393-df1940ac414f	|	1ea619e5-f0a6-4072-b67c-a79c2a61f16d	|	Datureae	|	tribe	|	
25c81a5f-c67e-484a-9020-875b15faee36	|	2d2b8177-1233-44bf-985a-fd56d4db4c42	|	Pyrgomatidae	|	family	|	
25cc7483-31ba-4a56-858f-8d001d0b0be5	|	1d83e02f-f17f-479f-8110-4370e9a1abb8	|	Kiaeraspididae	|	family	|	
25cd52b9-c25d-4277-b83e-c9c34a341a75	|	68980377-37ec-4f69-804d-0aac2f1e8044	|	Microbotryaceae	|	family	|	
25ce398b-d27b-4e8a-9da6-2e71f3906c1d	|	b2a09ec7-d04d-4a51-9e6d-c56c26844c8d	|	Horabagridae	|	family	|	
25cf2d3e-bc3d-4487-81c5-748286b5f383	|	4de737c6-06e8-4e45-b918-db8750605412	|	Gaiellaceae	|	family	|	
25d25749-7b1a-4480-8afa-3daa7b79540b	|	e6d3e43f-5583-4889-a5a6-72213f25223e	|	Myeloconidiaceae	|	family	|	
25d5df3c-e61e-4530-945a-b22834d128cf	|	4b1ac6cd-1cbf-4e1b-a95d-330ba9d299b7	|	Oleeae	|	tribe	|	
25d69594-8c85-41af-b34c-b61df24328fb	|	03cd03aa-25c9-4d05-8721-02d32dc5ee8a	|	Polynoidae	|	family	|	
25d7fee0-abbd-4e92-a3b0-4d9d048341db	|	5dea3f0b-79b4-4330-a02f-e5346d9229d5	|	Episceae	|	tribe	|	
25d910be-753c-4fad-b9de-52cee69faaf2	|	1890c35b-6146-450a-be68-6299653369f4	|	Apternodontidae	|	family	|	
25da7d82-0171-4f01-bb5d-8ca936b10cc2	|	d8b6fb1a-acdd-439d-af24-35df671d07af	|	Allomyidae	|	family	|	
25dae604-76c9-47c7-b37e-126e8693c3f4	|	47810ae8-60c8-494c-b735-59ed45b6fda5	|	Alveolitidae	|	family	|	
25db5cec-b80d-4470-85a3-c52cc8f4f9bc	|	c6a4c9d0-7f02-4318-a0ff-3bbca40c38ee	|	Cidaridea	|	family	|	
25df4ae8-bd99-473a-b6ca-b9db81d1b4e6	|	3de11ea7-473b-4ee5-804f-487af653b3ca	|	Ogygoptyngidae	|	family	|	
25dfbf55-e03f-4caa-9302-2c000f87e713	|	916bc81c-2c60-4e1e-a8f6-f84b765fee16	|	Haploporoidea	|	superfamily	|	
25e10726-10b3-4725-ae09-5796d660fd72	|	03eb1833-8284-4825-b0e4-f60a9c063dfb	|	Mimetriidae	|	family	|	
25e40599-5c9a-4f1b-b5a7-ff519e52967a	|	b6062dfd-8cc9-4101-8180-8bf78b1457fd	|	Palaeomerycidae	|	family	|	
25ea96da-dbc7-4fa5-a263-96c91a2cdaa9	|	ee5ee11e-8203-46cc-91a1-b04317f29165	|	Trachylina	|	order	|	
25ee54c6-022f-4e4f-a8ad-162e8e8b3f84	|	41115ea6-e0c4-4d9e-ac83-de27f088f6b4	|	Sceliotrachelinae	|	subfamily	|	
25f009d1-3de6-4a5e-8893-287b2f9dccc4	|	7a29a14b-92b4-4608-b233-7f298e1d102c	|	Ptilocolepinae	|	subfamily	|	
25f0c550-8973-42a0-a109-c8fa7c15975a	|	6f472391-85c4-4271-9c5f-b03e49b1ef56	|	Scaphiopodidae	|	family	|	
25f882d1-e0c3-4644-9528-cf7ffc37d98c	|	abd6fb11-50d7-4119-afca-2b20a1bd9bfe	|	Hymenogastraceae	|	family	|	
25f92b12-8def-4814-ac2e-2642e7f2ebbd	|	896341e1-8459-4c92-9943-4757431be11a	|	Oppelismiliidae	|	family	|	
25fd4a7c-d614-40b8-ac75-b96c5b1df484	|	2e9d8378-6d83-4874-80df-4486184d83ea	|	Trochanteriidae	|	family	|	
25fda5b5-50a3-400b-9af8-f7f3b226ef79	|	59c67ca3-08f2-4159-9189-fb3bdce6443b	|	Sticholonchidae	|	family	|	
26054764-a7d7-497f-ab87-fdec97c3acd1	|	fd2cf9b3-8ab9-484b-81dd-3ad075474935	|	Scytopetalaceae	|	family	|	
2608414f-3024-4991-93a8-5e7c31b57cf5	|	eaf7eaad-eec9-4af6-8a90-bda81c1dfa70	|	Didymiaceae	|	family	|	
260a0453-b7e1-4fef-b7fc-715063f06506	|	76eb804d-872d-4354-a1d9-ea84e91e8842	|	Bostrichiformia	|	infraorder	|	
260e55c2-e983-42d7-a067-19ef079fcd77	|	2593dd93-2b14-478d-bb7d-67b907120736	|	Coraciiformes	|	order	|	
2611781d-efbd-4b1e-adba-bc4448769aba	|	5d0989be-58ca-4f1e-b4ac-aea82d84f1d8	|	Eupodoidea	|	superfamily	|	
26157999-0f36-4bd7-9376-52bf7dc27596	|	d86e684a-0cf3-450c-adbb-424058403f03	|	Atriboniidae	|	family	|	
261d6bf0-4102-4856-9f43-63e24b63f92f	|	21fb9e63-2e4d-4620-890d-5424af738ef4	|	Isotominae	|	subfamily	|	
2623c873-4ca9-4aae-9257-1ab81dfff3da	|	c601e96a-8797-4563-9fb8-c2e895fbb604	|	Hyracodontidae	|	family	|	
2623fb10-f755-42c1-8d81-07312456f7ff	|	7171ba30-7b09-4f48-812c-785b79eba2c5	|	Parhypochthoniidae	|	family	|	
26260186-d789-4383-b782-5e238fcdb7d2	|	932fffcf-c0af-4693-a20a-9241a9b11c6e	|	Goniini	|	tribe	|	
26266e10-ac40-42f4-9f61-e4e9701a6b81	|	a62c1584-4434-41ab-90e0-f39d7dcbe0cb	|	Temnotropidae	|	family	|	
262943e6-311c-442f-9036-865a21843356	|	aa408420-c745-4d8f-9122-7ff79a08b6d4	|	Trematosteidae	|	family	|	
262e26db-c343-47f9-8bd3-bb0de796f274	|	24633ce2-30bf-4fcd-9f36-4eec73ec1dde	|	Lizeriinae	|	subfamily	|	
262f95c5-5ebb-47a3-a3d1-2a26874c05e3	|	df493034-cc1d-48c0-b2c8-a7d8c8e07d25	|	Chengkouiidae	|	family	|	
2639a117-20c8-4cc2-8c9d-5c7c4b20afea	|	f5a057e5-8918-4fae-83cc-07804bc39e6f	|	Vesicomyidae	|	family	|	
263c09e2-e688-4d1a-a4e9-902a4ee9a6f3	|	6e5e943d-01c3-4f94-a325-6d9325704f11	|	Cushmanideidae	|	family	|	
263dc2b5-7d17-4f10-9e57-364912a4780a	|	c26bd9f7-8b98-4b23-ade7-1379f549dda5	|	Mioclaenidae	|	family	|	
2644b541-4489-4250-b70f-5d64fd42b225	|	14fe8e7e-26c1-4608-bba8-b4794ef7c69c	|	Forskaliidae	|	family	|	
2645c239-5f3d-4968-9adc-ee3455ccd5d6	|	896341e1-8459-4c92-9943-4757431be11a	|	Protoheterstraeidae	|	family	|	
26478dc1-cafb-4b3e-894a-6ea3f0ba1c3c	|	2fbbb854-bc85-48d4-a8b9-800c78a152c0	|	Wallemiaceae	|	family	|	
264a08de-1d12-45cf-b90c-0ad06f621d8d	|	ff405a39-dfd3-4121-b389-cf08ce9112f3	|	Synochidae	|	family	|	
264d7283-6306-470a-8284-7615626a2fde	|	0b91729a-24ea-4042-aa28-2369c8e39ee9	|	Platyarthrini	|	tribe	|	
264f6645-5cd6-495f-bdc2-d97284544a89	|	626a9aa6-1b94-4296-83f8-639edd9be9ef	|	Hexabothriidae	|	family	|	
264f70d7-0129-4fba-80c6-98fd6a8b3183	|	06b9ac4f-e81c-4461-9565-8baa5556ba81	|	Cheirothyropsidae	|	family	|	
2650e1c3-fbd1-4733-951a-63f388749595	|	f553cc88-a4bb-47fe-b92b-4e9ce346798e	|	Orstenocarida	|	order	|	
265461b6-9dfc-4d11-9724-e53d13939cc7	|	29d4c648-3c9f-4cfa-85f0-20da7b2d3e17	|	Candimboididae	|	family	|	
26546968-233d-4c49-8c27-892f39c98fb7	|	2ba668c9-0b5d-4ee8-b1db-42e95de64d70	|	Euthyrisellidae	|	family	|	
265852cb-e3a4-4edb-9ab2-1356a7e72542	|	59117ce7-aceb-4568-b32b-7b7a7b94e08f	|	Poramborthidae	|	family	|	
2659d9d8-87ca-4191-8db6-0fad1c65b352	|	514f85a3-8f42-45b3-a63c-996ce950d14d	|	Spermatophytata	|	no rank	|	
265e1d86-6688-4286-8d96-ff3b366c32f2	|	4b1eb45b-cac6-43c8-b3b6-3a71d772abd3	|	Prioniodinidae	|	family	|	
26601075-abed-41c9-aa94-3f3350876f3d	|	6544a735-c52f-4b40-a88c-a1a3d0caea92	|	Arcida	|	order	|	
26606d8f-3721-4df9-a4d9-169cc7d489df	|	c940c591-0a13-48cc-a102-569d19c68519	|	Cudoniaceae	|	family	|	
26618147-b122-4b9e-a447-636b341bda8b	|	81c64c71-9ad8-470c-b910-585f6d0fd34b	|	Macronaria	|	clade	|	
26622032-efa3-42e0-8923-83cacdccc607	|	72a7ff92-aed0-4153-9ffe-40351f70052e	|	Polyopisthocotylea	|	order	|	
266285c9-802c-4556-ad7d-4b10c251697d	|	1905fdca-25bf-4398-ac58-92e3922bb26e	|	Microzoanthidae	|	family	|	
26635252-7ab0-4ac7-bf05-92e88f808c16	|	70f09c9b-8e36-4374-a40e-051c42019115	|	Mesostigmataceae	|	family	|	
