taxonID	source	parentNameUsageID	scientificName	higherClassification	taxonRank
ICTV:20164817	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164817	ICTV:Phasivirus	Phasi Charoen-like phasivirus	Viruses|Bunyavirales|Phenuiviridae|Phasivirus	species
ICTV:20164818	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164818	ICTV:Phasivirus	Wuhan fly phasivirus	Viruses|Bunyavirales|Phenuiviridae|Phasivirus	species
ICTV:20164819	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164819	ICTV:Phasivirus	Wutai mosquito phasivirus	Viruses|Bunyavirales|Phenuiviridae|Phasivirus	species
ICTV:20162172	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162172	ICTV:Phlebovirus	Bujaru phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162173	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162173	ICTV:Phlebovirus	Candiru phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162174	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162174	ICTV:Phlebovirus	Chilibre phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162175	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162175	ICTV:Phlebovirus	Frijoles phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162176	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162176	ICTV:Phlebovirus	Punta Toro phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162177	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162177	ICTV:Phlebovirus	Rift Valley fever phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162178	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162178	ICTV:Phlebovirus	Salehabad phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162179	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162179	ICTV:Phlebovirus	Sandfly fever Naples phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162180	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162180	ICTV:Phlebovirus	SFTS phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20162181	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162181	ICTV:Phlebovirus	Uukuniemi phlebovirus	Viruses|Bunyavirales|Phenuiviridae|Phlebovirus	species
ICTV:20164529	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164529	ICTV:Tenuivirus	Echinochloa hoja blanca tenuivirus	Viruses|Bunyavirales|Phenuiviridae|Tenuivirus	species
ICTV:20164530	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164530	ICTV:Tenuivirus	Iranian wheat stripe tenuivirus	Viruses|Bunyavirales|Phenuiviridae|Tenuivirus	species
ICTV:20164531	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164531	ICTV:Tenuivirus	Maize stripe tenuivirus	Viruses|Bunyavirales|Phenuiviridae|Tenuivirus	species
ICTV:20164532	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164532	ICTV:Tenuivirus	Rice grassy stunt tenuivirus	Viruses|Bunyavirales|Phenuiviridae|Tenuivirus	species
ICTV:20164533	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164533	ICTV:Tenuivirus	Rice hoja blanca tenuivirus	Viruses|Bunyavirales|Phenuiviridae|Tenuivirus	species
ICTV:20164534	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164534	ICTV:Tenuivirus	Rice stripe tenuivirus	Viruses|Bunyavirales|Phenuiviridae|Tenuivirus	species
ICTV:20164535	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164535	ICTV:Tenuivirus	Urochloa hoja blanca tenuivirus	Viruses|Bunyavirales|Phenuiviridae|Tenuivirus	species
ICTV:20162183	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162183	ICTV:Orthotospovirus	Groundnut bud necrosis orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162184	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162184	ICTV:Orthotospovirus	Groundnut ringspot orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162185	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162185	ICTV:Orthotospovirus	Groundnut yellow spot orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162186	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162186	ICTV:Orthotospovirus	Impatiens necrotic spot orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162187	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162187	ICTV:Orthotospovirus	Iris yellow spot orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162188	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162188	ICTV:Orthotospovirus	Polygonum ringspot orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162189	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162189	ICTV:Orthotospovirus	Tomato chlorotic spot orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162190	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162190	ICTV:Orthotospovirus	Tomato spotted wilt orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162191	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162191	ICTV:Orthotospovirus	Watermelon bud necrosis orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162192	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162192	ICTV:Orthotospovirus	Watermelon silver mottle orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20162193	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20162193	ICTV:Orthotospovirus	Zucchini lethal chlorosis orthotospovirus	Viruses|Bunyavirales|Tospoviridae|Orthotospovirus	species
ICTV:20160005	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160005	ICTV:Cp220virus	Campylobacter virus CP21	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp220virus	species
ICTV:20160006	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160006	ICTV:Cp220virus	Campylobacter virus CP220	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp220virus	species
ICTV:20160007	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160007	ICTV:Cp220virus	Campylobacter virus CPt10	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp220virus	species
ICTV:20160008	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160008	ICTV:Cp220virus	Campylobacter virus IBB35	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp220virus	species
ICTV:20160010	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160010	ICTV:Cp8virus	Campylobacter virus CP81	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp8virus	species
ICTV:20164820	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164820	ICTV:Cp8virus	Campylobacter virus CP30A	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp8virus	species
ICTV:20160011	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160011	ICTV:Cp8virus	Campylobacter virus CPX	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp8virus	species
ICTV:20160012	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160012	ICTV:Cp8virus	Campylobacter virus NCTC12673	Viruses|Caudovirales|Myoviridae|Eucampyvirinae|Cp8virus	species
ICTV:20160176	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160176	ICTV:Ea214virus	Erwinia virus Ea214	Viruses|Caudovirales|Myoviridae|Ounavirinae|Ea214virus	species
ICTV:20164821	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164821	ICTV:Ea214virus	Erwinia virus M7	Viruses|Caudovirales|Myoviridae|Ounavirinae|Ea214virus	species
ICTV:20160177	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160177	ICTV:Felixo1virus	Escherichia virus AYO145A	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160178	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160178	ICTV:Felixo1virus	Escherichia virus EC6	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20164822	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164822	ICTV:Felixo1virus	Escherichia virus HY02	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160179	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160179	ICTV:Felixo1virus	Escherichia virus JH2	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20164823	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164823	ICTV:Felixo1virus	Escherichia virus TP1	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160180	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160180	ICTV:Felixo1virus	Escherichia virus VpaE1	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160181	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160181	ICTV:Felixo1virus	Escherichia virus wV8	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160182	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160182	ICTV:Felixo1virus	Salmonella virus FelixO1	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160183	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160183	ICTV:Felixo1virus	Salmonella virus HB2014	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160184	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160184	ICTV:Felixo1virus	Salmonella virus Mushroom	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20160185	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160185	ICTV:Felixo1virus	Salmonella virus UAB87	Viruses|Caudovirales|Myoviridae|Ounavirinae|Felixo1virus	species
ICTV:20164824	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164824	ICTV:Mooglevirus	Citrobacter virus Moogle	Viruses|Caudovirales|Myoviridae|Ounavirinae|Mooglevirus	species
ICTV:20164825	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164825	ICTV:Mooglevirus	Citrobacter virus Mordin	Viruses|Caudovirales|Myoviridae|Ounavirinae|Mooglevirus	species
ICTV:20164826	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164826	ICTV:Suspvirus	Escherichia virus SUSP1	Viruses|Caudovirales|Myoviridae|Ounavirinae|Suspvirus	species
ICTV:20164827	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164827	ICTV:Suspvirus	Escherichia virus SUSP2	Viruses|Caudovirales|Myoviridae|Ounavirinae|Suspvirus	species
ICTV:20160015	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160015	ICTV:Hp1virus	Aeromonas virus phiO18P	Viruses|Caudovirales|Myoviridae|Peduovirinae|Hp1virus	species
ICTV:20160016	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160016	ICTV:Hp1virus	Haemophilus virus HP1	Viruses|Caudovirales|Myoviridae|Peduovirinae|Hp1virus	species
ICTV:20160017	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160017	ICTV:Hp1virus	Haemophilus virus HP2	Viruses|Caudovirales|Myoviridae|Peduovirinae|Hp1virus	species
ICTV:20160018	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160018	ICTV:Hp1virus	Pasteurella virus F108	Viruses|Caudovirales|Myoviridae|Peduovirinae|Hp1virus	species
ICTV:20160019	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160019	ICTV:Hp1virus	Vibrio virus K139	Viruses|Caudovirales|Myoviridae|Peduovirinae|Hp1virus	species
ICTV:20160020	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160020	ICTV:Hp1virus	Vibrio virus Kappa	Viruses|Caudovirales|Myoviridae|Peduovirinae|Hp1virus	species
ICTV:20160022	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160022	ICTV:P2virus	Burkholderia virus phi52237	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160023	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160023	ICTV:P2virus	Burkholderia virus phiE122	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160024	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160024	ICTV:P2virus	Burkholderia virus phiE202	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160025	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160025	ICTV:P2virus	Escherichia virus 186	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160026	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160026	ICTV:P2virus	Escherichia virus P2	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160027	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160027	ICTV:P2virus	Escherichia virus Wphi	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160028	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160028	ICTV:P2virus	Mannheimia virus PHL101	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160029	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160029	ICTV:P2virus	Pseudomonas virus phiCTX	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160030	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160030	ICTV:P2virus	Ralstonia virus RSA1	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160031	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160031	ICTV:P2virus	Salmonella virus Fels2	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160032	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160032	ICTV:P2virus	Salmonella virus PsP3	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160033	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160033	ICTV:P2virus	Salmonella virus SopEphi	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160034	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160034	ICTV:P2virus	Yersinia virus L413C	Viruses|Caudovirales|Myoviridae|Peduovirinae|P2virus	species
ICTV:20160037	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160037	ICTV:Kayvirus	Staphylococcus virus G1	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160038	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160038	ICTV:Kayvirus	Staphylococcus virus G15	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160039	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160039	ICTV:Kayvirus	Staphylococcus virus JD7	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160040	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160040	ICTV:Kayvirus	Staphylococcus virus K	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160041	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160041	ICTV:Kayvirus	Staphylococcus virus MCE2014	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160042	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160042	ICTV:Kayvirus	Staphylococcus virus P108	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20164828	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164828	ICTV:Kayvirus	Staphylococcus virus Rodi	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160043	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160043	ICTV:Kayvirus	Staphylococcus virus S253	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20164829	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164829	ICTV:Kayvirus	Staphylococcus virus S25-4	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160044	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160044	ICTV:Kayvirus	Staphylococcus virus SA12	Viruses|Caudovirales|Myoviridae|Spounavirinae|Kayvirus	species
ICTV:20160046	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160046	ICTV:P100virus	Listeria virus A511	Viruses|Caudovirales|Myoviridae|Spounavirinae|P100virus	species
ICTV:20160047	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160047	ICTV:P100virus	Listeria virus P100	Viruses|Caudovirales|Myoviridae|Spounavirinae|P100virus	species
ICTV:20160049	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160049	ICTV:Silviavirus	Staphylococcus virus Remus	Viruses|Caudovirales|Myoviridae|Spounavirinae|Silviavirus	species
ICTV:20160050	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160050	ICTV:Silviavirus	Staphylococcus virus SA11	Viruses|Caudovirales|Myoviridae|Spounavirinae|Silviavirus	species
ICTV:20164830	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164830	ICTV:Silviavirus	Staphylococcus virus Stau2	Viruses|Caudovirales|Myoviridae|Spounavirinae|Silviavirus	species
ICTV:20164831	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164831	ICTV:Spo1virus	Bacillus virus Camphawk	Viruses|Caudovirales|Myoviridae|Spounavirinae|Spo1virus	species
ICTV:20160052	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160052	ICTV:Spo1virus	Bacillus virus SPO1	Viruses|Caudovirales|Myoviridae|Spounavirinae|Spo1virus	species
ICTV:20164832	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164832	ICTV:Tsarbombavirus	Bacillus virus BCP78	Viruses|Caudovirales|Myoviridae|Spounavirinae|Tsarbombavirus	species
ICTV:20164833	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164833	ICTV:Tsarbombavirus	Bacillus virus TsarBomba	Viruses|Caudovirales|Myoviridae|Spounavirinae|Tsarbombavirus	species
ICTV:20160054	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160054	ICTV:Twortvirus	Staphylococcus virus Twort	Viruses|Caudovirales|Myoviridae|Spounavirinae|Twortvirus	species
ICTV:20160056	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160056	ICTV:Spounavirinae	Enterococcus virus phiEC24C	Viruses|Caudovirales|Myoviridae|Spounavirinae	species
ICTV:20160057	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160057	ICTV:Spounavirinae	Lactobacillus virus Lb338-1	Viruses|Caudovirales|Myoviridae|Spounavirinae	species
ICTV:20160058	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160058	ICTV:Spounavirinae	Lactobacillus virus LP65	Viruses|Caudovirales|Myoviridae|Spounavirinae	species
ICTV:20160062	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160062	ICTV:Cc31virus	Enterobacter virus PG7	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Cc31virus	species
ICTV:20160061	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160061	ICTV:Cc31virus	Escherichia virus CC31	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Cc31virus	species
ICTV:20164834	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164834	ICTV:Jd18virus	Klebsiella virus JD18	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Jd18virus	species
ICTV:20164835	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20164835	ICTV:Jd18virus	Klebsiella virus PKO111	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Jd18virus	species
ICTV:20160064	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160064	ICTV:Js98virus	Escherichia virus Bp7	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Js98virus	species
ICTV:20160065	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160065	ICTV:Js98virus	Escherichia virus IME08	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Js98virus	species
ICTV:20160066	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160066	ICTV:Js98virus	Escherichia virus JS10	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Js98virus	species
ICTV:20160067	https://talk.ictvonline.org/taxonomy/p/taxonomy-history?taxnode_id=20160067	ICTV:Js98virus	Escherichia virus JS98	Viruses|Caudovirales|Myoviridae|Tevenvirinae|Js98virus	species
