uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1199509	|	1199494	|	Malacomorpha hispaniola	|	species	|		|	
1199510	|	1199494	|	Malacomorpha macaya	|	species	|		|	
1199511	|	1199494	|	Malacomorpha minima	|	species	|		|	
1199512	|	1199494	|	Malacomorpha multipunctata	|	species	|		|	
1199513	|	1199494	|	Malacomorpha obscura	|	species	|		|	
1199514	|	1199494	|	Malacomorpha sanchezi	|	species	|		|	
1199515	|	1199461	|	Monticomorpha	|	genus	|		|	
1199516	|	1199515	|	Monticomorpha affinis	|	species	|		|	
1199517	|	1199515	|	Monticomorpha bispinosa	|	species	|		|	
1199518	|	1199515	|	Monticomorpha flavolimbata	|	species	|		|	
1199519	|	1199515	|	Monticomorpha marshallae	|	species	|		|	
1199520	|	1199515	|	Monticomorpha roulinii	|	species	|		|	
1199521	|	1199515	|	Monticomorpha semele	|	species	|		|	
1199523	|	1199515	|	Monticomorpha unicolor	|	species	|		|	
1199525	|	1199515	|	Monticomorpha boyaca	|	species	|		|	
1199526	|	1199461	|	Peruphasma	|	genus	|		|	
1199527	|	1199526	|	Peruphasma anakenum	|	species	|		|	
1199528	|	1199526	|	Peruphasma flavomaculatum	|	species	|		|	
1199529	|	1199526	|	Peruphasma nigrum	|	species	|		|	
1199530	|	1199526	|	Peruphasma pentlandi	|	species	|		|	
1199531	|	1199526	|	Peruphasma transversatum	|	species	|		|	
1199532	|	1199526	|	Peruphasma unicolor	|	species	|		|	
1199533	|	1199526	|	Peruphasma schultei	|	species	|		|	
1199534	|	1199526	|	Peruphasma marmoratum	|	species	|		|	
1199535	|	1199461	|	Pteranisomorpha	|	genus	|		|	
1199536	|	1199535	|	Pteranisomorpha nigrolineata	|	species	|		|	
1199537	|	1199461	|	Urucumania	|	genus	|		|	
1199538	|	1199537	|	Urucumania borellii	|	species	|		|	
1199540	|	1199537	|	Urucumania urucumana	|	species	|		|	
1199541	|	1199461	|	Atratomorpha	|	genus	|		|	
1199542	|	1199541	|	Atratomorpha atrata	|	species	|		|	
1199543	|	1199541	|	Atratomorpha coriacea	|	species	|		|	
1199544	|	1199541	|	Atratomorpha bispinosa	|	species	|		|	
1199545	|	1199541	|	Atratomorpha colombiana	|	species	|		|	
1199546	|	1199541	|	Atratomorpha descampsi	|	species	|		|	
1199547	|	1199541	|	Atratomorpha exigua	|	species	|		|	
1199548	|	1199541	|	Atratomorpha fusca	|	species	|		|	
1199549	|	1199541	|	Atratomorpha huilaense	|	species	|		|	
1199550	|	1199541	|	Atratomorpha longipes	|	species	|		|	
1199551	|	1199541	|	Atratomorpha rufolineata	|	species	|		|	
1199552	|	1199461	|	Ornatomorpha	|	genus	|		|	
1199553	|	1199552	|	Ornatomorpha laciniatum	|	species	|		|	
1199554	|	1199552	|	Ornatomorpha risaralda	|	species	|		|	
1199555	|	1199552	|	Ornatomorpha tuberculata	|	species	|		|	
1199556	|	1199460	|	Pseudophasmatini	|	tribe	|		|	
1199557	|	1199556	|	Paranisomorpha	|	genus	|		|	
1199558	|	1199557	|	Paranisomorpha insignis	|	species	|		|	
1199559	|	1199556	|	Ignacia	|	genus	|		|	
1199561	|	1199559	|	Ignacia auriculata	|	species	|		|	
1199563	|	1199559	|	Ignacia spinipes	|	species	|		|	
1199564	|	1199556	|	Pseudophasma	|	genus	|		|	
1199567	|	1199564	|	Pseudophasma andreaszomproi	|	species	|		|	
1199568	|	1199564	|	Pseudophasma rugosum	|	species	|		|	
1199569	|	1199568	|	Pseudophasma rugosum flavolineata	|	subspecies	|		|	
1199570	|	1199568	|	Pseudophasma rugosum rugosum	|	subspecies	|		|	
1199571	|	1199564	|	Pseudophasma boliviana	|	species	|		|	
1199572	|	1199564	|	Pseudophasma dentata	|	species	|		|	
1199573	|	1199564	|	Pseudophasma fasciatum	|	species	|		|	
1199574	|	1199564	|	Pseudophasma granulosum	|	species	|		|	
1199575	|	1199564	|	Pseudophasma nigrovittatum	|	species	|		|	
1199576	|	1199564	|	Pseudophasma peruanum	|	species	|		|	
1199577	|	1199564	|	Pseudophasma scabriusculum	|	species	|		|	
1199578	|	1199564	|	Pseudophasma subapterum	|	species	|		|	
1199579	|	1199559	|	Ignacia appendiculata	|	species	|		|	
1199580	|	1199564	|	Pseudophasma bolivari	|	species	|		|	
1199581	|	1199564	|	Pseudophasma acanthonotus	|	species	|		|	
1199582	|	1199564	|	Pseudophasma annulipes	|	species	|		|	
1199583	|	1199564	|	Pseudophasma armatum	|	species	|		|	
1199584	|	1199564	|	Pseudophasma bequaerti	|	species	|		|	
1199585	|	1199564	|	Pseudophasma bispinosum	|	species	|		|	
1199586	|	1199564	|	Pseudophasma blanchardi	|	species	|		|	
1199589	|	1199564	|	Pseudophasma brachypterum	|	species	|		|	
1199592	|	1199564	|	Pseudophasma cambridgei	|	species	|		|	
1199593	|	1199564	|	Pseudophasma esmeraldas	|	species	|		|	
1199594	|	1199564	|	Pseudophasma flavicorne	|	species	|		|	
1199595	|	1199564	|	Pseudophasma flavidum	|	species	|		|	
