scientificName
Neornithes
Paleognathae
Neognathae
Neoaves
Struthioniformes
Struthionidae
Yuhina bakeri Rothschild, 1926
Yuhina flavicollis Hodgson, 1836
Yuhina flavicollis albicollis (Ticehurst & Whistler, 1924)
Yuhina flavicollis flavicollis Hodgson, 1836
Yuhina flavicollis rouxi (Oustalet, 1896)
Yuhina flavicollis rogersi Deignan, 1937
Yuhina flavicollis constantiae Ripley, 1953
Yuhina humilis (Hume, 1877)
Yuhina humilis clarki (Oates, 1894)
Yuhina humilis humilis (Hume, 1877)
Yuhina gularis Hodgson, 1836
Yuhina gularis vivax Koelz, 1954
Yuhina gularis gularis Hodgson, 1836
Yuhina gularis omeiensis Riley, 1930
Yuhina gularis uthaii Eames, JC, 2002
Yuhina diademata Verreaux, J, 1869
Yuhina diademata ampelina Rippon, 1900
Yuhina diademata diademata Verreaux, J, 1869
Yuhina occipitalis Hodgson, 1836
Yuhina occipitalis occipitalis Hodgson, 1836
Yuhina occipitalis obscurior Rothschild, 1921
Yuhina brunneiceps Ogilvie-Grant, 1906
Yuhina nigrimenta Blyth, 1845
Zosterornis Ogilvie-Grant, 1894
Zosterornis whiteheadi Ogilvie-Grant, 1894
Zosterornis whiteheadi whiteheadi Ogilvie-Grant, 1894
Zosterornis whiteheadi sorsogonensis (Rand & Rabor, 1967)
Zosterornis striatus Ogilvie-Grant, 1894
Zosterornis latistriatus (Gonzales & Kennedy, 1990)
Zosterornis nigrorum (Rand & Rabor, 1952)
Zosterornis hypogrammicus (Salomonsen, 1961)
Megazosterops Stresemann, 1930
Megazosterops palauensis (Reichenow, 1915)
Apalopteron Bonaparte, 1854
Apalopteron familiare (Kittlitz, 1830)
Apalopteron familiare familiare (Kittlitz, 1830)
Apalopteron familiare hahasima Yamashina, 1930
Cleptornis Oustalet, 1889
Cleptornis marchei (Oustalet, 1889)
Rukia Momiyama, 1922
Rukia ruki (Hartert, 1897)
Rukia longirostra (Taka-Tsukasa & Yamashina, 1931)
Dasycrotapha Tweeddale, 1878
Dasycrotapha speciosa Tweeddale, 1878
Dasycrotapha plateni (Blasius, W, 1890)
Dasycrotapha pygmaea (Ogilvie-Grant, 1896)
Sterrhoptilus Oberholser, 1918
Sterrhoptilus dennistouni (Ogilvie-Grant, 1895)
Sterrhoptilus nigrocapitatus (Steere, 1890)
Sterrhoptilus nigrocapitatus affinis (McGregor, 1907)
Sterrhoptilus nigrocapitatus nigrocapitatus (Steere, 1890)
Sterrhoptilus nigrocapitatus boholensis (Rand & Rabor, 1957)
Sterrhoptilus capitalis (Tweeddale, 1877)
Sterrhoptilus capitalis capitalis (Tweeddale, 1877)
Sterrhoptilus capitalis euroaustralis (Parkes, 1988)
Sterrhoptilus capitalis isabelae (Parkes, 1963)
Tephrozosterops Stresemann, 1931
Tephrozosterops stalkeri (Ogilvie-Grant, 1910)
Lophozosterops Hartert, 1896
Lophozosterops pinaiae (Stresemann, 1912)
Lophozosterops goodfellowi (Hartert, 1903)
Lophozosterops goodfellowi gracilis Mees, 1969
Lophozosterops goodfellowi goodfellowi (Hartert, 1903)
Lophozosterops goodfellowi malindangensis (Mearns, 1909)
Lophozosterops squamiceps (Hartert, 1896)
Lophozosterops squamiceps heinrichi (Stresemann, 1931)
Lophozosterops squamiceps striaticeps Riley, 1918
Lophozosterops squamiceps stresemanni (van Marle, 1940)
Lophozosterops squamiceps stachyrinus (Stresemann, 1932)
Lophozosterops squamiceps squamiceps (Hartert, 1896)
Lophozosterops squamiceps analogus (Stresemann, 1932)
Lophozosterops javanicus (Horsfield, 1821)
Lophozosterops javanicus frontalis (Reichenbach, 1852)
Lophozosterops javanicus javanicus (Horsfield, 1821)
Lophozosterops javanicus elongatus (Stresemann, 1913)
Lophozosterops superciliaris (Hartert, 1897)
Lophozosterops superciliaris hartertianus (Rensch, 1928)
Lophozosterops superciliaris superciliaris (Hartert, 1897)
Lophozosterops dohertyi Hartert, 1896
Lophozosterops dohertyi dohertyi Hartert, 1896
Lophozosterops dohertyi subcristatus Hartert, 1897
Heleia Hartlaub, 1865
Heleia muelleri Hartlaub, 1865
Heleia crassirostris (Hartert, 1897)
Oculocincta Mees, 1953
Oculocincta squamifrons (Sharpe, 1892)
Woodfordia North, 1906
Woodfordia superciliosa North, 1906
Woodfordia lacertosa (Murphy & Mathews, 1929)
Chlorocharis Sharpe, 1888
Chlorocharis emiliae Sharpe, 1888
Chlorocharis emiliae emiliae Sharpe, 1888
Chlorocharis emiliae trinitae Harrisson, 1957
Chlorocharis emiliae fusciceps Mees, 1954
Chlorocharis emiliae moultoni Chasen & Kloss, 1927
Zosterops Vigors & Horsfield, 1827
Zosterops brunneus (Salvadori, 1903)
Zosterops stenocricotus Reichenow, 1892
Zosterops leucophaeus (Hartlaub, 1857)
Zosterops lugubris (Hartlaub, 1848)
Zosterops melanocephalus Gray, GR, 1862
Zosterops erythropleurus Swinhoe, 1863
Zosterops japonicus Temminck & Schlegel, 1845
Zosterops japonicus yesoensis Kuroda Nagahisa, 1951
Zosterops japonicus japonicus Temminck & Schlegel, 1845
Zosterops japonicus stejnegeri Seebohm, 1891
Zosterops japonicus alani Hartert, 1905
Zosterops japonicus insularis Ogawa, 1905
Zosterops japonicus loochooensis Tristram, 1889
Zosterops japonicus daitoensis Kuroda, 1923
Zosterops japonicus simplex Swinhoe, 1861
Zosterops japonicus hainanus Hartert, 1923
Zosterops meyeni Bonaparte, 1850
Zosterops meyeni batanis McGregor, 1907
Zosterops meyeni meyeni Bonaparte, 1850
Zosterops palpebrosus (Temminck, 1824)
Zosterops palpebrosus occidentis Ticehurst, 1927
Zosterops palpebrosus palpebrosus (Temminck, 1824)
Zosterops palpebrosus nilgiriensis Ticehurst, 1927
Zosterops palpebrosus salimalii Whistler, 1933
Zosterops palpebrosus egregius Madarász, 1911
Zosterops palpebrosus siamensis Blyth, 1867
Zosterops palpebrosus nicobaricus Blyth, 1845
Zosterops palpebrosus williamsoni Robinson & Kloss, 1919
Zosterops palpebrosus auriventer Hume, 1878
Zosterops palpebrosus buxtoni Nicholson, 1879
Zosterops palpebrosus melanurus Hartlaub, 1865
Zosterops palpebrosus unicus Hartert, 1897
Zosterops ceylonensis Holdsworth, 1872
Zosterops rotensis Taka-Tsukasa & Yamashina, 1931
Zosterops conspicillatus (Kittlitz, 1833)
Zosterops conspicillatus saypani Dubois, AJC, 1902
Zosterops conspicillatus conspicillatus (Kittlitz, 1833)
Zosterops semperi Hartlaub, 1868
Zosterops semperi semperi Hartlaub, 1868
Zosterops semperi owstoni Hartert, 1900
Zosterops semperi takatsukasai Momiyama, 1922
Zosterops hypolais Hartlaub & Finsch, 1872
Zosterops salvadorii Meyer, AB & Wiglesworth, 1894
Zosterops atricapilla Salvadori, 1879
Zosterops atricapilla viridicatus Chasen, 1941
Zosterops atricapilla atricapilla Salvadori, 1879
Zosterops everetti Tweeddale, 1878
Zosterops everetti tahanensis Ogilvie-Grant, 1906
Zosterops everetti wetmorei Deignan, 1943
Zosterops everetti boholensis McGregor, 1908
Zosterops everetti everetti Tweeddale, 1878
Zosterops everetti basilanicus Steere, 1890
Zosterops everetti siquijorensis Bourns & Worcester, 1894
Zosterops everetti mandibularis Stresemann, 1931
Zosterops everetti babelo Meyer, AB & Wiglesworth, 1895
Zosterops nigrorum Tweeddale, 1878
Zosterops nigrorum richmondi McGregor, 1904
Zosterops nigrorum meyleri McGregor, 1907
Zosterops nigrorum aureiloris Ogilvie-Grant, 1895
Zosterops nigrorum innominatus Finsch, 1901
Zosterops nigrorum luzonicus Ogilvie-Grant, 1895
Zosterops nigrorum catarmanensis Rand & Rabor, 1969
Zosterops nigrorum nigrorum Tweeddale, 1878
Zosterops nigrorum mindorensis Parkes, 1971
Zosterops montanus Bonaparte, 1850
Zosterops montanus obstinatus Hartert, 1900
Zosterops montanus montanus Bonaparte, 1850
Zosterops montanus difficilis Robinson & Kloss, 1918
Zosterops montanus parkesi duPont, 1971
Zosterops montanus whiteheadi Hartert, 1903
Zosterops montanus diuatae Salomonsen, 1953
Zosterops montanus vulcani Hartert, 1903
Zosterops montanus pectoralis Mayr, 1945
Zosterops montanus halconensis Mearns, 1907
Zosterops wallacei Finsch, 1901
Zosterops flavus (Horsfield, 1821)
Zosterops chloris Bonaparte, 1850
Zosterops chloris maxi Finsch, 1907
Zosterops chloris intermedius Wallace, 1864
Zosterops chloris mentoris Meise, 1952
Zosterops chloris flavissimus Hartert, 1903
Zosterops chloris chloris Bonaparte, 1850
Zosterops citrinella Bonaparte, 1850
Zosterops citrinella citrinella Bonaparte, 1850
Zosterops citrinella harterti Stresemann, 1912
Zosterops citrinella albiventris Reichenbach, 1852
Zosterops consobrinorum Meyer, AB, 1904
Zosterops grayi Wallace, 1864
Zosterops uropygialis Salvadori, 1874
Zosterops anomalus Meyer, AB & Wiglesworth, 1896
Zosterops atriceps Gray, GR, 1861
Zosterops atriceps dehaani van Bemmel, 1939
Zosterops atriceps fuscifrons Salvadori, 1878
Zosterops atriceps atriceps Gray, GR, 1861
Zosterops nehrkorni Blasius, W, 1888
Zosterops atrifrons Wallace, 1864
Zosterops atrifrons atrifrons Wallace, 1864
Zosterops atrifrons surdus Riley, 1919
Zosterops atrifrons subatrifrons Meyer, AB & Wiglesworth, 1896
Zosterops atrifrons sulaensis Neumann, 1939
Zosterops somadikartai Indrawan, Rasmussen & Sunarto, 2008
Zosterops stalkeri Ogilvie-Grant, 1910
Zosterops minor Meyer, AB, 1874
Zosterops minor minor Meyer, AB, 1874
Zosterops minor chrysolaemus Salvadori, 1876
Zosterops minor rothschildi Stresemann & Paludan, 1934
Zosterops minor gregarius Mayr, 1933
Zosterops minor tenuifrons Greenway, 1934
Zosterops minor delicatulus Sharpe, 1882
Zosterops minor pallidogularis Stresemann, 1931
Zosterops meeki Hartert, 1898
Zosterops hypoxanthus Salvadori, 1881
Zosterops hypoxanthus hypoxanthus Salvadori, 1881
Zosterops hypoxanthus ultimus Mayr, 1955
Zosterops hypoxanthus admiralitatis Rothschild & Hartert, 1914
Zosterops mysorensis Meyer, AB, 1874
Zosterops fuscicapilla Salvadori, 1876
Zosterops fuscicapilla fuscicapilla Salvadori, 1876
Zosterops fuscicapilla crookshanki Mayr & Rand, 1935
Zosterops buruensis Salvadori, 1878
Zosterops kuehni Hartert, 1906
Zosterops novaeguineae Salvadori, 1878
Zosterops novaeguineae novaeguineae Salvadori, 1878
Zosterops novaeguineae aruensis Mees, 1953
Zosterops novaeguineae wuroi Mayr & Rand, 1935
Zosterops novaeguineae wahgiensis Mayr & Gilliard, 1951
Zosterops novaeguineae crissalis Sharpe, 1884
Zosterops novaeguineae oreophilus Mayr, 1931
Zosterops novaeguineae magnirostris Mees, 1955
Zosterops metcalfii Tristram, 1894
Zosterops metcalfii exiguus Murphy, 1929
Zosterops metcalfii metcalfii Tristram, 1894
Zosterops metcalfii floridanus Rothschild & Hartert, 1901
Zosterops natalis Lister, 1889
Zosterops luteus Gould, 1843
Zosterops luteus balstoni Ogilvie-Grant, 1909
Zosterops luteus luteus Gould, 1843
Zosterops griseotinctus Gray, GR, 1858
Zosterops griseotinctus pallidipes De Vis, 1890
Zosterops griseotinctus aignani Hartert, 1899
Zosterops griseotinctus griseotinctus Gray, GR, 1858
Zosterops griseotinctus longirostris Ramsay, EP, 1879
Zosterops griseotinctus eichhorni Hartert, 1926
Zosterops rennellianus Murphy, 1929
Zosterops vellalavella Hartert, 1908
Zosterops luteirostris Hartert, 1904
Zosterops splendidus Hartert, 1929
Zosterops kulambangrae Rothschild & Hartert, 1901
Zosterops tetiparius Murphy, 1929
Zosterops tetiparius paradoxus Mees, 1955
Zosterops tetiparius tetiparius Murphy, 1929
Zosterops murphyi Hartert, 1929
Zosterops rendovae Tristram, 1882
Zosterops rendovae rendovae Tristram, 1882
Zosterops rendovae oblitus Hartert, 1929
Zosterops rendovae hamlini Murphy, 1929
Zosterops stresemanni Mayr, 1931
Zosterops sanctaecrucis Tristram, 1894
Zosterops gibbsi Dutson, 2008
Zosterops samoensis Murphy & Mathews, 1929
Zosterops explorator Layard, EL, 1875
Zosterops flavifrons (Gmelin, JF, 1789)
Zosterops flavifrons gauensis Murphy & Mathews, 1929
Zosterops flavifrons perplexus Murphy & Mathews, 1929
Zosterops flavifrons brevicauda Murphy & Mathews, 1929
Zosterops flavifrons macgillivrayi Sharpe, 1900
Zosterops flavifrons efatensis Mayr, 1937
Zosterops flavifrons flavifrons (Gmelin, JF, 1789)
Zosterops flavifrons majusculus Murphy & Mathews, 1929
Zosterops minutus Layard, EL, 1878
Zosterops xanthochroa Gray, GR, 1859
Zosterops lateralis (Latham, 1801)
Zosterops lateralis vegetus Hartert, 1899
Zosterops lateralis cornwalli Mathews, 1912
Zosterops lateralis chlorocephalus Campbell, AJ & White, SA, 1910
Zosterops lateralis westernensis (Quoy & Gaimard, 1832)
Zosterops lateralis tephropleurus Gould, 1855
Zosterops lateralis lateralis (Latham, 1801)
Zosterops lateralis ochrochrous Schodde & Mason, IJ, 1999
Zosterops lateralis pinarochrous Schodde & Mason, IJ, 1999
Zosterops lateralis chloronotus Gould, 1841
Zosterops lateralis griseonota Gray, GR, 1859
Zosterops lateralis nigrescens Sarasin, 1913
Zosterops lateralis melanops Gray, GR, 1860
Zosterops lateralis tropicus Mees, 1969
Zosterops lateralis vatensis Tristram, 1879
Zosterops lateralis valuensis Murphy & Mathews, 1929
Zosterops lateralis flaviceps Peale, 1848
Zosterops tenuirostris Gould, 1837
Zosterops strenuus Gould, 1855
Zosterops albogularis Gould, 1837
Zosterops inornatus Layard, EL, 1878
Zosterops cinereus (Kittlitz, 1832)
Zosterops ponapensis Finsch, 1876
Zosterops oleagineus Hartlaub & Finsch, 1872
Zosterops finschii (Hartlaub, 1868)
Zosterops abyssinicus Guérin-Méneville, 1843
Zosterops abyssinicus abyssinicus Guérin-Méneville, 1843
Zosterops abyssinicus socotranus Neumann, 1908
Zosterops abyssinicus arabs Lorenz von Liburnau, L & Hellmayr, 1901
Zosterops abyssinicus omoensis Neumann, 1904
Zosterops abyssinicus jubaensis Erlanger, 1901
Zosterops abyssinicus flavilateralis Reichenow, 1892
Zosterops virens Sundevall, 1850
Zosterops virens capensis Sundevall, 1850
Zosterops virens virens Sundevall, 1850
Zosterops pallidus Swainson, 1838
Zosterops senegalensis Bonaparte, 1850
Zosterops senegalensis senegalensis Bonaparte, 1850
Zosterops senegalensis demeryi Büttikofer, 1890
Zosterops senegalensis gerhardi Elzen & König, C, 1983
Zosterops senegalensis stuhlmanni Reichenow, 1892
Zosterops senegalensis reichenowi Dubois, AJC, 1911
Zosterops senegalensis toroensis Reichenow, 1904
Zosterops senegalensis jacksoni Neumann, 1899
Zosterops senegalensis kasaicus Chapin, 1932
Zosterops senegalensis heinrichi Meise, 1958
Zosterops senegalensis quanzae Meyer de Schauensee, 1932
Zosterops senegalensis anderssoni Shelley, 1892
Zosterops senegalensis tongensis Roberts, 1931
Zosterops senegalensis stierlingi Reichenow, 1899
Zosterops poliogastrus Heuglin, 1861
Zosterops poliogastrus poliogastrus Heuglin, 1861
Zosterops poliogastrus kaffensis Neumann, 1902
Zosterops poliogastrus kulalensis Williams, JG, 1948
Zosterops poliogastrus eurycricotus Fischer, GA & Reichenow, 1884
Zosterops poliogastrus mbuluensis Sclater, WL & Moreau, 1935
Zosterops poliogastrus winifredae Moreau & Sclater, WL, 1934
Zosterops kikuyuensis Sharpe, 1891
Zosterops silvanus Peters, JL & Loveridge, 1935
Zosterops borbonicus (Forster, JR, 1781)
Zosterops borbonicus alopekion Storer & Gill, FB, 1966
Zosterops borbonicus borbonicus (Forster, JR, 1781)
Zosterops borbonicus xerophilus Storer & Gill, FB, 1966
Zosterops mauritianus (Gmelin, JF, 1789)
Zosterops ficedulinus Hartlaub, 1866
Zosterops feae Salvadori, 1901
Zosterops griseovirescens Barboza du Bocage, 1893
Zosterops maderaspatanus (Linnaeus, 1766)
Zosterops maderaspatanus aldabrensis Ridgway, 1894
Zosterops maderaspatanus maderaspatanus (Linnaeus, 1766)
Zosterops maderaspatanus anjuanensis Newton, E, 1877
Zosterops maderaspatanus comorensis Shelley, 1900
Zosterops maderaspatanus voeltzkowi Reichenow, 1905
Zosterops maderaspatanus menaiensis Benson, 1969
Zosterops kirki Shelley, 1880
Zosterops mayottensis Schlegel, 1867
Zosterops semiflavus Newton, E, 1867
Zosterops modestus Newton, E, 1867
Zosterops mouroniensis Milne-Edwards & Oustalet, 1885
Zosterops olivaceus (Linnaeus, 1766)
Zosterops chloronothos (Vieillot, 1817)
Zosterops vaughani Bannerman, 1924
Arcanatoridae
Modulatrix Ripley, 1952
Modulatrix stictigula (Reichenow, 1906)
Modulatrix stictigula pressa (Bangs & Loveridge, 1931)
Modulatrix stictigula stictigula (Reichenow, 1906)
Arcanator Irwin & Clancey, 1986
Arcanator orostruthus (Vincent, 1933)
Arcanator orostruthus amani (Sclater, WL & Moreau, 1935)
Arcanator orostruthus orostruthus (Vincent, 1933)
Arcanator orostruthus sanjei (Jensen & Stuart, 1982)
Kakamega Mann, CF, Burton, PJK & Lennerstedt, 1978
Kakamega poliothorax (Reichenow, 1900)
Promeropidae
Promerops Brisson, 1760
Promerops cafer (Linnaeus, 1758)
Promerops gurneyi Verreaux, J, 1871
Promerops gurneyi ardens Friedmann, 1952
Promerops gurneyi gurneyi Verreaux, J, 1871
Irenidae
Irena Horsfield, 1821
Irena puella (Latham, 1790)
Irena puella puella (Latham, 1790)
Irena puella andamanica Abdulali, 1964
Irena puella malayensis Moore, F, 1854
Irena puella crinigera Sharpe, 1877
Irena puella turcosa Walden, 1870
Irena puella tweeddalii Sharpe, 1877
Irena cyanogastra Vigors, 1831
Irena cyanogastra cyanogastra Vigors, 1831
Irena cyanogastra ellae Steere, 1890
Irena cyanogastra hoogstraali Rand, 1948
Irena cyanogastra melanochlamys Sharpe, 1877
Regulidae
Regulus Cuvier, 1800
Regulus ignicapilla (Temminck, 1820)
Regulus ignicapilla ignicapilla (Temminck, 1820)
Regulus ignicapilla caucasicus Stepanyan, 1998
Regulus ignicapilla tauricus Red'kin, 2001
Regulus ignicapilla balearicus von Jordans, 1923
Regulus goodfellowi Ogilvie-Grant, 1906
Regulus regulus (Linnaeus, 1758)
Regulus regulus regulus (Linnaeus, 1758)
Regulus regulus teneriffae Seebohm, 1883
Regulus regulus ellenthalerae Päckert, Dietzen, Martens, J, Wink & Kvist, 2006
Regulus regulus azoricus Seebohm, 1883
Regulus regulus sanctaemariae Vaurie, 1954
Regulus regulus inermis Murphy & Chapin, 1929
Regulus regulus buturlini Loudon, 1911
Regulus regulus hyrcanus Zarudny, 1910
Regulus regulus coatsi Sushkin, 1904
Regulus regulus tristis Pleske, 1892
Regulus regulus himalayensis Bonaparte, 1856
Regulus regulus sikkimensis Meinertzhagen, R & Meinertzhagen, A, 1926
Regulus regulus yunnanensis Rippon, 1906
Regulus regulus japonensis Blakiston, 1862
Regulus madeirensis Harcourt, 1851
Regulus satrapa Lichtenstein, MHK, 1823
Regulus satrapa olivaceus Baird, SF, 1864
Regulus satrapa apache Jenks, 1936
Regulus satrapa satrapa Lichtenstein, MHK, 1823
Regulus satrapa aztecus Lawrence, 1887
Regulus satrapa clarus Dearborn, 1907
Regulus calendula (Linnaeus, 1766)
Regulus calendula grinnelli Palmer, W, 1897
Regulus calendula calendula (Linnaeus, 1766)
Regulus calendula obscurus Ridgway, 1876
Elachuridae
Elachura Oates, 1889
Elachura formosa (Walden, 1874)
Hyliotidae
Hyliota Swainson, 1837
Hyliota flavigaster Swainson, 1837
Hyliota flavigaster flavigaster Swainson, 1837
Hyliota flavigaster barbozae Hartlaub, 1883
Hyliota australis Shelley, 1882
Hyliota australis slatini Sassi, 1914
Hyliota australis inornata Vincent, 1933
Hyliota australis australis Shelley, 1882
Hyliota usambara Sclater, WL, 1932
Hyliota violacea Verreaux, J & Verreaux, E, 1851
Hyliota violacea nehrkorni Hartlaub, 1892
Hyliota violacea violacea Verreaux, J & Verreaux, E, 1851
Troglodytidae
Campylorhynchus von Spix, 1824
Campylorhynchus albobrunneus (Lawrence, 1862)
Campylorhynchus albobrunneus albobrunneus (Lawrence, 1862)
Campylorhynchus albobrunneus harterti (von Berlepsch, 1907)
Campylorhynchus zonatus (Lesson, R, 1832)
Campylorhynchus zonatus zonatus (Lesson, R, 1832)
Campylorhynchus zonatus restrictus (Nelson, 1901)
Campylorhynchus zonatus vulcanius (Brodkorb, 1940)
Campylorhynchus zonatus costaricensis von Berlepsch, 1888
Campylorhynchus zonatus brevirostris Lafresnaye, 1845
Campylorhynchus zonatus curvirostris Ridgway, 1888
Campylorhynchus zonatus imparilis Borrero & Hernández-Camacho, 1958
Campylorhynchus megalopterus Lafresnaye, 1845
Campylorhynchus megalopterus megalopterus Lafresnaye, 1845
Campylorhynchus megalopterus nelsoni Ridgway, 1903
Campylorhynchus nuchalis Cabanis, 1847
Campylorhynchus nuchalis pardus Sclater, PL, 1858
Campylorhynchus nuchalis brevipennis Lawrence, 1866
Campylorhynchus nuchalis nuchalis Cabanis, 1847
Campylorhynchus fasciatus (Swainson, 1838)
Campylorhynchus fasciatus pallescens Lafresnaye, 1846
Campylorhynchus fasciatus fasciatus (Swainson, 1838)
Campylorhynchus chiapensis Salvin & Godman, 1891
Campylorhynchus griseus (Swainson, 1838)
Campylorhynchus griseus albicilius (Bonaparte, 1854)
Campylorhynchus griseus bicolor (Pelzeln, 1875)
Campylorhynchus griseus zimmeri Borrero & Hernández-Camacho, 1958
Campylorhynchus griseus minor (Cabanis, 1850)
Campylorhynchus griseus pallidus Phelps & Phelps Jr, 1947
Campylorhynchus griseus griseus (Swainson, 1838)
Campylorhynchus rufinucha (Lesson, R, 1838)
Campylorhynchus humilis Sclater, PL, 1857
Campylorhynchus capistratus (Lesson, R, 1842)
Campylorhynchus capistratus nigricaudatus (Nelson, 1897)
Campylorhynchus capistratus capistratus (Lesson, R, 1842)
