vernacularName	language	taxonID
Olive-backed Tanager	en	8f1178445dd96879ac634848589a9492
Olive-green Tanager	en	9399a4ae9e0fac88659b8fb289bc5c50
Black-capped Hemispingus	en	ea191c73f96ba7ae08f482551e46081f
White-browed Hemispingus	en	92e0969695123c753f95fd975760b28a
Orange-browed Hemispingus	en	c67f6300f5ed30644e95f26b91198670
Parodi's Hemispingus	en	a37425359c84569d0cac98d9b24c6806
Superciliaried Hemispingus	en	8fe5bc4c682e7624ee5b33fa2ef61963
Grey-capped Hemispingus	en	98b21b66312bf2cf17a3402fb473a47c
Oleaginous Hemispingus	en	9c93c8b79c88620a55a7784450766d92
Black-eared Hemispingus	en	03d33ced09453fd248bc2d4e1328ee9d
Western Hemispingus	en	5d5301a54ecc15631a443370bee6ad92
Piura Hemispingus	en	961b76d763423d91d883ceb7995a8834
Slaty-backed Hemispingus	en	ecadebf370e118e3fea2bf001d3b4656
Rufous-browed Hemispingus	en	27f84aa0d0f6fe89a717e6dbf347c896
Black-headed Hemispingus	en	17624670ddb954b4a44661febd8b963c
Drab Hemispingus	en	cf80040bf073b71864ff81f7b8217a3f
Three-striped Hemispingus	en	85635bcccd345fddeaed8eb2670ad853
Grey-hooded Bush Tanager	en	3dbe6716bf6c66a427e16b3f018e0e70
Fulvous-headed Tanager	en	b4a57ca83a71c0014d529651cdaafa1b
Rufous-chested Tanager	en	577b31bfefeb887b9a24d4f02997eafc
Brown-flanked Tanager	en	f52ed1e258d4e54506efbf151f8a7d74
Orange-headed Tanager	en	f6b2f85e6424d197ea62e26cffc9154b
Buff-bellied Tanager	en	0c173f16b97511aa56b5447b3ab5c343
Rust-and-yellow Tanager	en	c4f2678dc0352512d0cee0929e685b16
Chestnut-headed Tanager	en	376c76a4260bc63588278cb3f6d84cf6
White-rumped Tanager	en	0a7f8533bb29e2229f7cfea6abdef0b3
Pardusco	en	7c50eeb174bc433e9b41f92db3667574
Black-goggled Tanager	en	3d153325fae66a7efd3faf3b8e5d80be
Grey-headed Tanager	en	fa59bbea525413c2c02d667a51e8dfb0
Flame-crested Tanager	en	9f23c94ffda6826b15458c4c3b2d170a
Yellow-crested Tanager	en	abd8f08c3d889d16447525238f4743f3
Fulvous-crested Tanager	en	c4fd25d195db5531873ba914456ceada
White-shouldered Tanager	en	3615c1629d0d8c99483db0f88ea8ba62
Tawny-crested Tanager	en	776802696e5fd4fd4edba35962b49809
Ruby-crowned Tanager	en	ed3541396723553139961b22311dedd0
White-lined Tanager	en	210b152d0442d77bc1a6288429ed3425
Red-shouldered Tanager	en	9c1ba2bca750039f656984bb634105a6
Black-throated Shrike-Tanager	en	7450735b3b1676927b0a4bd5f0eeae17
White-throated Shrike-Tanager	en	de5a4c959d7fd9275a55d7db4f48742c
Fulvous Shrike-Tanager	en	f18b1c56e2230473d0b4aa9595692b01
White-winged Shrike-Tanager	en	503f1937821551059beebcc816f40221
Crimson-collared Tanager	en	2112dc25cbb6ba92b2769d3d29e8c373
Masked Crimson Tanager	en	341ee06709982a2934c4b9c81d9e6958
Crimson-backed Tanager	en	ff00d455b5cddad9b2561a3f7bc7fb6b
Huallaga Tanager	en	09ae8f5e6861c16fa3c8f9092f311147
Silver-beaked Tanager	en	e671382a32c9c9bc582974b0e2804055
Brazilian Tanager	en	3c6d03ce0211693a42fd5b903a1cf120
Passerini's Tanager	en	9443d5ed90fe0b27dc554e16fd5dd4ac
Cherrie's Tanager	en	c41531cd0c1c5b8a7ad21769dcf88867
Flame-rumped Tanager	en	80b8b5946d3f073a120674a2f91e472b
Lemon-rumped Tanager	en	f5e9baed59f3f1f4189ba7544b54c097
Blue-grey Tanager	en	df159405444ea3adc1e5bc7dbd0b1861
Sayaca Tanager	en	f2eb29e6eb0d8572430556db573e6084
Glaucous Tanager	en	93378642af5d331ba91bdc94032eb8ec
Azure-shouldered Tanager	en	358ecfd65ddf7967accabc9ea7c46ccc
Golden-chevroned Tanager	en	495b3cc80622ae8134545a935f578003
Yellow-winged Tanager	en	57000ac377e3af58d444d74861ed8d84
Palm Tanager	en	b83889fc6775d4087c037e4ef32a6fe4
Blue-capped Tanager	en	8c7c09249c916c78d49dae8c7e13ac42
Blue-and-yellow Tanager	en	5b1212d7c9a3c78b2e5f32402881f99c
Vermilion Tanager	en	7fed4d0a493d67bb2034704d7c7cb0dc
Blue-backed Tanager	en	5e6d25a47bd11bf81415f02d7e75c6d7
Blue-and-gold Tanager	en	0b3ae77872273140ee4f6f6a70a5f569
Black-and-gold Tanager	en	408784f806ffbe0f7a4234000f46340b
Golden-chested Tanager	en	8d428ccd6ac3aa169db2cec89c7917ef
Moss-backed Tanager	en	c99d6a9c7ecd734e6d0af5ffc040be41
Gold-ringed Tanager	en	092ae0c40cafd43f2c5385ab2f4c3481
Orange-throated Tanager	en	45dba55b6836111d861de72eafd1784e
Hooded Mountain Tanager	en	4b670a7831e5a8fa6132298b87f4fa28
Black-chested Mountain Tanager	en	7447d3343d878975e4ddeaa156a69c63
Golden-backed Mountain Tanager	en	61f066b05a2b0b5b7f41b1232b4ffa22
Masked Mountain Tanager	en	4a33e323e7293a7ac5609255f015c28c
Santa Marta Mountain Tanager	en	63c590f3a3f6868f2873a6db0641e253
Lacrimose Mountain Tanager	en	faf1f2736a0d1c58045d1da6df3308bb
Scarlet-bellied Mountain Tanager	en	9c3e5e92c68d03af71aa601355c05c6f
Blue-winged Mountain Tanager	en	299f3c89c383a4b1758b3ba1bd09db9a
Black-chinned Mountain Tanager	en	5006d3d22a23b42b2267d42ed4a215cb
Grass-green Tanager	en	311f561baa06dc3acdf28ad0a4751243
Rufous-bellied Mountain Tanager	en	080547d2f623d7dd35c3aaa61d3a064a
Buff-breasted Mountain Tanager	en	d1d3ea020bab8e1d80eec465d17c1dfe
Chestnut-bellied Mountain Tanager	en	29a3d22b1912b8b25825d99dfd93c565
Diademed Tanager	en	cedcbf9b3180982836da1233956238e3
Purplish-mantled Tanager	en	38475e1d4d60d6e9da1a399a8553430a
Yellow-throated Tanager	en	c47e6f8f67e5feadedbed68bef617b73
Golden-collared Tanager	en	3ab3a3b34eb592aae0dee794101d2a1f
Golden-crowned Tanager	en	5768f0656eb0fea69e7f5da1acd1dcc7
Yellow-scarfed Tanager	en	57e4aa44886b3aca4103eb5e30cfe2aa
Fawn-breasted Tanager	en	5b9d5ac9b177b3f3cfeb2dd64cae4b5b
Shrike-like Tanager	en	70c0634a9f8d923c8cdf863d03efa99f
Glistening-green Tanager	en	ca1c012c65bf089831d1b0d2758f4e43
Orange-eared Tanager	en	00f5fb264ad83e3484df6e7eeb2ec088
Multicolored Tanager	en	bb7e64eeafeec4634b9f35a5b3d0c1bb
Plain-colored Tanager	en	5d0822042964236309006764f5d98fb8
Cabanis's Tanager	en	3886c9b742fce6d5ea80441cb1d3d3e2
Grey-and-gold Tanager	en	c11476e0ec604294ecf57b7a52f9a591
Turquoise Tanager	en	97cfb3e307c55b34aeb957697c65594e
Paradise Tanager	en	10ddc0088ca759f2e300b835b7cf9f34
Seven-colored Tanager	en	e0bfc5b3bb4493a8c2094d898995f4b6
Green-headed Tanager	en	c7b19c5f7af6056e09fd1e371a4bec3a
Red-necked Tanager	en	3a51718fcf2b20723803e21fda1fe90b
Brassy-breasted Tanager	en	2cf0931dbec615c64426a02fc3c873f3
Gilt-edged Tanager	en	611dec985f083b6300a098f3dafd591a
Blue-whiskered Tanager	en	0cbdbeb4220133a579383be809dd8f93
Green-and-gold Tanager	en	4fb080b7928e7a69f2e10c2b049b138f
Emerald Tanager	en	4415d869b265e59745f33fea453c167a
Golden Tanager	en	4cab543ab73f4d62d361ddc3f77fee7c
Silver-throated Tanager	en	717e937ae67c17e87195795bd3c33d37
Saffron-crowned Tanager	en	6d3aa0b57abafeba34b6160bfc8b9b13
Golden-eared Tanager	en	7d48ae9750b3aed45b5a338550be9a8c
Flame-faced Tanager	en	eb92110671a3609c7620224752aba3d3
Yellow-bellied Tanager	en	dfe0be6b21780ccbf4c624ecceed1920
Spotted Tanager	en	13302cc2c77d3d64f50d692cb8cacb0b
Speckled Tanager	en	40da21e38c741dfedd22c31a7a7fb09a
Dotted Tanager	en	2278acafa385952f9ca7532e1096c492
Rufous-throated Tanager	en	541d94772402e14cb5dcdcce090a86fa
Bay-headed Tanager	en	bea803988b32f0fee610d22431281914
Rufous-winged Tanager	en	f2c3be9070032aebd60d95abf9d27225
Burnished-buff Tanager	en	3e4e3b486eb369d5a2ecdfd8ea892622
Lesser Antillean Tanager	en	58d76901c9ce486411f76eda09c4425b
Black-backed Tanager	en	d89e84dc012e3f5a3d69c120e831b421
Chestnut-backed Tanager	en	96ff47f2652589231d44b74d1e4ff94a
Scrub Tanager	en	407f86a1dd780d4e300c25b38a4e1cf9
Green-capped Tanager	en	aab1d682e5a8ab3a316bd521a1983e58
Rufous-cheeked Tanager	en	1960a4ee5b68c8d4f498ca8bb959677a
Golden-naped Tanager	en	0f84065e4ef5d09290a1e28f45fea32d
Metallic-green Tanager	en	dd5a0a8f5726dfca9f477127bf7a5280
Blue-browed Tanager	en	fa88f34256fe4191937be9d5d939d038
Blue-necked Tanager	en	c6001f5235f14f26a82b9a69db80d751
Golden-hooded Tanager	en	c5ceed2ccd82be2eca75292f39bbc8d9
Masked Tanager	en	34f01d350090df19bc497b69df62ea0d
Spangle-cheeked Tanager	en	fbb13e654c2257f2dcd5cbe869ecca0f
Green-naped Tanager	en	c2391bc7e8441c64aa268b89fef01385
Beryl-spangled Tanager	en	36aaffe6f379e4021a25fa03d37425ad
Blue-and-black Tanager	en	ca0236e029fd3c1af16d1a3e40c3b0bf
Black-capped Tanager	en	3742f2b18c142b882846c0fdeb1620c5
Sira Tanager	en	1bce9b10ac8cdf8c2f2071bce5d51d2d
Silver-backed Tanager	en	1d36db93523952f8c44f5a441d6cf084
Straw-backed Tanager	en	0622015a8e7b4b2a9521aac45e0323ac
Black-headed Tanager	en	f64ad3243e439e8e1e9f88a41ed82140
Opal-rumped Tanager	en	95755072683cba090096be1f3771fe74
Opal-crowned Tanager	en	e44f3630ac0f7e1c3400a3ba94e3df0a
Swallow Tanager	en	13140c40227170c0be03ae4b36e58727
White-bellied Dacnis	en	145c0f45ce20178e148981d4e21c956e
Black-faced Dacnis	en	d4cec90c38680713ebeb3ace65f0dcd1
Yellow-tufted Dacnis	en	1d7a4326a0b1317cdc52f5fc409d7c8a
Yellow-bellied Dacnis	en	30473150bb13eeba82172c918d6aee93
Turquoise Dacnis	en	8722bca61fb4adfd951450deb361afdc
Black-legged Dacnis	en	92c4b2727cc51fa3109bc7dcc589f4f1
Scarlet-thighed Dacnis	en	856d444a900196e5a244c451484770e9
Blue Dacnis	en	e35d8fee701e833cb6ee28d170c72c51
Viridian Dacnis	en	8f4bd07e10b2ab78988b735a69345895
Scarlet-breasted Dacnis	en	176d157ca4688a52dab2bbc9291b77e4
Short-billed Honeycreeper	en	ece2ce971b58b6cc2fe234398587df95
Shining Honeycreeper	en	88e0f35a2d794e71a38a81dd329707bc
Purple Honeycreeper	en	557ad113ce21d4327d47e67928e7ec11
Red-legged Honeycreeper	en	7742173ea74b40227558fcdcf00f6327
Green Honeycreeper	en	3f7d3ebdd2a9764a1690aa9eec609bac
Golden-collared Honeycreeper	en	b54060c898f90b74f14591f7e4a16873
Sulphur-rumped Tanager	en	44aab2c7fbb5396fac7f493a527de07b
Scarlet-browed Tanager	en	1939b1509d26c1f23c1e86b3090a0157
Guira Tanager	en	d832a78d435e1119e79f814b942c1466
Rufous-headed Tanager	en	55cf3c357316132d2392e7d9af950e9b
Yellow-backed Tanager	en	460a532f213e9bb41fa807a7ecc32344
Black-and-yellow Tanager	en	ee4fbf407a85d78a53bcf6a48e728ed3
Scarlet-and-white Tanager	en	9dadd314ab1c048e18f344d48653b243
Tit-like Dacnis	en	4bae0e05d1becd48b2e084c6e736ce08
Chestnut-vented Conebill	en	e18706cea96b2ab5c3b4c444dd11a80e
White-eared Conebill	en	d4111cf18c5891f26a6730fddf5953fc
Bicolored Conebill	en	837be1f80bf59d9b88d1a80b1f8cf918
Pearly-breasted Conebill	en	1985276478139f72a873e893e2191f6a
Cinereous Conebill	en	a9a955537d71e3e903e06e50b76b185b
Tamarugo Conebill	en	195042ae2f45217007fc7a9cc6f24acb
White-browed Conebill	en	a2703a8c5a768aadf277255ef0bd3909
Rufous-browed Conebill	en	686ee60bfbf072245e764c7203c544bb
Blue-backed Conebill	en	95495128492849e7861cf47e2bb83a0a
Capped Conebill	en	83f407e33bb6f6d2a8b8e26a289fdd83
Giant Conebill	en	40720dadbdb1a3a391d86b0f94495e4d
Cinnamon-bellied Flowerpiercer	en	d6fa5f5a75d33ff3cba1a0746dbb4d66
Slaty Flowerpiercer	en	2ad7e002729f8b6143088722b8bec827
Rusty Flowerpiercer	en	81bab2dcc6c38c25bf36bda0235ed426
Chestnut-bellied Flowerpiercer	en	47966e27a084a0c5a048ef8af8282c65
Glossy Flowerpiercer	en	9490ab1e637a722742d0d56feccbdf10
Moustached Flowerpiercer	en	5265e81eb8a1b9aa8467252f371dad4c
Merida Flowerpiercer	en	52a01953c0a2310141e66c329aaa2cba
Black Flowerpiercer	en	3579e0b7bd34202397d902c8238c3d43
Black-throated Flowerpiercer	en	0751e2065ca5bb5ce0ee3462fab894bf
Grey-bellied Flowerpiercer	en	7c2417b0f03b631ea35fc67f361fb4ca
Venezuelan Flowerpiercer	en	040c0d6969a40290577979ba09f4279d
White-sided Flowerpiercer	en	e1891ad11f3d6778dffe1e3e30c94c7c
Scaled Flowerpiercer	en	110ca9f80b11a4c97e5072b55d014a05
Greater Flowerpiercer	en	42fec8f945ab50578bdf47bcf5ca000d
Indigo Flowerpiercer	en	18e6b3fe5101dbeb4b77eebed6855a0d
Golden-eyed Flowerpiercer	en	4d71eb5ff5709822026c6f5214df57ff
Bluish Flowerpiercer	en	b466688606050f21792455142a2be448
Masked Flowerpiercer	en	abe12a9ff937a1f3c5ec57df90d2a964
Black-backed Bush Tanager	en	f49db262bc728cdfe3ac26cbce7f169e
Tanager Finch	en	2ce8d4bbb68d37b76b0248155ef9bee3
Coal-crested Finch	en	f705fe29dd9b9bad58e3d476d0881765
Black-masked Finch	en	317e7717f97fc4601073756346eb448f
Grey Pileated Finch	en	4ef47e02e61a349749cd52d4526b6451
Red Pileated Finch	en	69cc9b889c0d491f3dadc770db220c41
Crimson-breasted Finch	en	918cdaf7ce06ead11a192c7e0f6b530c
Black-hooded Sierra Finch	en	0b56cd25ce7e29efe5df342182530727
Peruvian Sierra Finch	en	b482f529e882e1852659a2b4220d1653
Grey-hooded Sierra Finch	en	c88d7480476e150bb226c7b4f81d6592
Patagonian Sierra Finch	en	b01b0fd5c5614f54e3b7b368ae11d85d
Mourning Sierra Finch	en	6ae123b2330eaac20dfb49e288b4ed68
Plumbeous Sierra Finch	en	ff238846501a355a241de51cf67f565a
Red-backed Sierra Finch	en	1b1f8bbcb3b40ffec953f50ea2f76ac7
White-throated Sierra Finch	en	c7e3d8c468b565941d2720a25dd654ac
Ash-breasted Sierra Finch	en	6ebba9b8a9fca899814315ae0588a7c1
Carbonated Sierra Finch	en	0c1072a5f67b44cfa7e2fb79400b0ffd
Band-tailed Sierra Finch	en	bdc95e4117c30d771002fcc574a22f51
White-bridled Finch	en	367b9de1815ae293168ed2d3392bb3b3
Yellow-bridled Finch	en	86a9abe6e4b307525d9b2b93c00db3f0
Slaty Finch	en	e5e200014d661b964a1d7246c465f5d3
Uniform Finch	en	809762a667049954a948bfff73d5da6c
Peg-billed Finch	en	0ec332331479cad347111809a373b735
Black-crested Finch	en	6ce3e917d5272485de04c1142456b402
Grey-crested Finch	en	d69e34d14f7644a674f7080c51edf7cb
Long-tailed Reed Finch	en	9e8b4259bb7ffbdaa57ea378ec23a43a
Gough Finch	en	ba0fee915f6f487847af43b4e25a62a4
Inaccessible Island Finch	en	34661ce5ccfec2a024c2eb4c44387141
Nightingale Island Finch	en	686ebcc47e430d3684481fbbd3758dc8
Wilkins's Finch	en	dc991f1ea6537e2745fea0347a2d0f16
White-winged Diuca Finch	en	7c71146c0aba91c153f9995f08a6da66
Common Diuca Finch	en	54b0a11d2b7b6eb3437656b4fb10fc50
Short-tailed Finch	en	69945f2543c0cfe9966336b33a6bdc57
Cinereous Finch	en	fe21e60e0a78c861ba60a662836504c0
Slender-billed Finch	en	731506ffc4be310fcb068ba67ebbe60f
Great Inca Finch	en	f5810022d10ab873968fced327d74893
Rufous-backed Inca Finch	en	27694e73ed4940b24e71476e887d7f39
Grey-winged Inca Finch	en	b0d07ee30f2a214ebd968a4f0874668c
Buff-bridled Inca Finch	en	128ef2dc4460258b6d2a5f75b6745dcb
Little Inca Finch	en	63e6e70ce5cf2c9ff9bb379c69b47e7b
Bay-chested Warbling Finch	en	38d66387d20348f5c86fa9bc7d1d595b
Bolivian Warbling Finch	en	1a74909ae0f6423b7b238d31e506d380
Plain-tailed Warbling Finch	en	95e30f8a765cde46009c155594720d93
Rufous-sided Warbling Finch	en	489a24ccae317cf7c450ded3573e7126
Rusty-browed Warbling Finch	en	bc8ed233d7c39a0f5aeb5f647e1e86d8
Cinnamon Warbling Finch	en	73432b3bc18f57a0c4d16e50761137c3
Black-and-rufous Warbling Finch	en	ece3fd073ae75856f993604faa966e61
Black-and-chestnut Warbling Finch	en	917d3edcd8d12983d83dfcaf72de6686
Buff-throated Warbling Finch	en	7c0e0d64e358c744a95db05dbdf3d5e7
Grey-throated Warbling Finch	en	dc9161fa664f55f75b415bbf6ec4adf3
Rufous-breasted Warbling Finch	en	bcf4402c4ea7c67f93646d9a36a43308
Collared Warbling Finch	en	7399c720394ae7e0fea5e4fc65fdba42
Ringed Warbling Finch	en	bd747d7f3d9ac08d7dab0301d3ef3465
Black-capped Warbling Finch	en	0bfaae9e21b22fd23eef317508bb5e6d
Cinereous Warbling Finch	en	210c91d65ee9c55802ac0f44beed39d8
Chestnut-breasted Mountain Finch	en	ed29127aa74878bfae53d5b10ea223bc
Cochabamba Mountain Finch	en	08fdfd6da76b9704e67ea31c122e4471
Tucuman Mountain Finch	en	b6dc9bea0639d6ca5ecf509fa38f3c42
Stripe-tailed Yellow Finch	en	1316bf843870dcddce865d42506d658a
Puna Yellow Finch	en	3c316851d20cf21ed4fab57360b16506
Bright-rumped Yellow Finch	en	e10af6ff1a88b6b30eea4091ae2268c5
Citron-headed Yellow Finch	en	669a764e0b0809daf873aff06b06aab5
Greater Yellow Finch	en	ecac70a2b62b9a1ab9afca8b23ded8e7
Greenish Yellow Finch	en	c5b7609874d04cb6afd2df02ef8837dd
Monte Yellow Finch	en	0516de5f2a4155298f7acc97e188b1f5
Patagonian Yellow Finch	en	b83f630012c3457c5f5966e70f9ae8fd
Orange-fronted Yellow Finch	en	4e0a88210e4a17681e703d59cdabd2c7
Saffron Finch	en	4ab79e0a0ec4e6834476366820a239c4
Grassland Yellow Finch	en	b93556e44c62c9d8dc98a790ec12649d
Raimondi's Yellow Finch	en	bce28ecb9fed91486ce7805db75ab9c9
Sulphur-throated Finch	en	6a08d106e1121273855b08319b0926d7
Wedge-tailed Grass Finch	en	4322bd04f77752bb8c1c2e61b829c865
Lesser Grass Finch	en	816fb015ce94e70431871a5c433be159
Duida Grass Finch	en	5978245818596c9cf79acbb87271cad1
Pampa Finch	en	46a5b23b71eb0f1e818917ac84c9a386
Serra Finch	en	a8f716e21db73376315207f8424026c4
Many-colored Chaco Finch	en	693540c0c4c9f5d9faafd47a7d122e75
Slate-colored Grosbeak	en	23e9344d068091d363552605ca4a0cd0
Black-throated Grosbeak	en	95b8ee00f7ad8c1196f0acc45bb9b5da
Black-headed Saltator	en	09439adc85242a1254dcd36721d33245
Buff-throated Saltator	en	f62e468014e8aadc9ca0bb35d29df223
Black-winged Saltator	en	c5101ce0d5941aa6c1655c4608ef09b8
Green-winged Saltator	en	c414f1df606658251e5b82b9ec8e4af7
Greyish Saltator	en	f4facd8dac9572c92d29e4e8a740e29b
Orinoco Saltator	en	2499f894661863406747d9106cf638d2
Thick-billed Saltator	en	8bf47871f243e4d2bb399c9310ac8972
Black-cowled Saltator	en	94e4b043d81427d7d4e584e5726990c8
Golden-billed Saltator	en	0a1c75e022c4a699a1bcaf1e7e3ee247
Masked Saltator	en	5a33cc615bf5d0c6ca16d93d9accafab
Black-throated Saltator	en	b5c14102ad9e8f10ef5f98245489b4ad
Lesser Antillean Saltator	en	771a7a256eb4d9574d045f6025803af9
Streaked Saltator	en	1c6368806c25e95496bf1c1f37f729b9
Blue-black Grassquit	en	2ee8a1b2469c71eea95cc9909baebb24
Buffy-fronted Seedeater	en	2e1435ef5becda27da39e01368e92418
Temminck's Seedeater	en	c30f5d7440bb72a2c4d9f399f5effd4e
Slate-colored Seedeater	en	daf495d5dcc389941af9924de94f7773
Plumbeous Seedeater	en	743bd90003596b861fbeed73767c54a2
Tropeiro Seedeater	en	5fde122ad5e2ceb1e2a84baf7427953c
Variable Seedeater	en	5205b8ef60bfc6c03b1ab9cedce7d6ad
Grey Seedeater	en	777b68b23a1a146f3e7cdffc3ce7f082
Wing-barred Seedeater	en	efccb52e7f204db02bf04a7708219114
Caqueta Seedeater	en	57978b9829028d3fb670a6881dc4018a
White-collared Seedeater	en	6f26150f08a8fbeb0e2c68f8951f7855
Rusty-collared Seedeater	en	f3f9f339caf9b08cfa11287144618f5a
Lesson's Seedeater	en	aaf816bd7534d59ba6b8c4c122892b30
Lined Seedeater	en	e317694df7bbb5fa3779a5ebce108203
Black-and-white Seedeater	en	b9a7651b3223d52615b07a942fb08aba
Yellow-bellied Seedeater	en	d57f2e0a1356932f00379e761ba921ea
Dubois's Seedeater	en	650df8bf1200c64a7f54198263632c88
Double-collared Seedeater	en	bea80ff22d02c0236e79388750754c4f
White-throated Seedeater	en	1285dbd2b295e400fda1080780251665
White-bellied Seedeater	en	0ed19d4c91eba5ed19789afed0de28a3
Parrot-billed Seedeater	en	48e0f34077e4c8b446fc020bf552dbb7
Drab Seedeater	en	04d2290635f1a21fb7c19140ffa8cfdb
Black-and-tawny Seedeater	en	b10fb7ab0f876439e7d6330ce21954f0
Copper Seedeater	en	6b5b635f76ed9d66cedddddb52fa7f1a
Pearly-bellied Seedeater	en	78220ff4c7be8313683b07120d76238d
Ruddy-breasted Seedeater	en	d172fa4231ddab12e33fadaf55eaacf9
Tawny-bellied Seedeater	en	08f1f6a39706cdc4b2bf117f1ef774b3
Rufous-rumped Seedeater	en	8983dc10a801a23a1d8c42b43165589c
Dark-throated Seedeater	en	57b734b73148c6e9a52571582f2211b6
Marsh Seedeater	en	ef39ed80bbb5066d81840c9ab61bc97c
Chestnut-bellied Seedeater	en	234c21ccdb9c72e4f00135435ce1afe5
Chestnut Seedeater	en	9a3611dcbe6b03148cc369ce4b5748b3
Black-bellied Seedeater	en	8d662c8ce50d94272dd0d2fa1cafe753
Chestnut-throated Seedeater	en	eea2dd17c3ae0b17117a64a1f25cd366
Thick-billed Seed Finch	en	4c0a9fe30baeed4ebf79c5a5fe0664f8
Chestnut-bellied Seed Finch	en	57aa685d3f1f191d919aa9dc31c1b5b5
Nicaraguan Seed Finch	en	cffcce5316083fd4caec651e3657a960
Large-billed Seed Finch	en	8da546e85907fd522611c71d17c5cfc8
Great-billed Seed Finch	en	f1ed1fd041fa10c1908a9e2f0a1b94ac
Black-billed Seed Finch	en	36e75b937035c5613d4160a42918fc06
Cuban Bullfinch	en	4190bc2a9569b9dfc7f9a7a714e29fbc
White-naped Seedeater	en	57e13031bbd6373cda1c1741d9fe6e4c
Band-tailed Seedeater	en	408f04178027efa6393afa0792afe7d4
Plain-colored Seedeater	en	478a191a857a884b9f07827db13bd3ef
Paramo Seedeater	en	b928944f2dec245f460dbf4f3ac99421
Cuban Grassquit	en	8e9e1d02da089a2f81b3bd3bf75a6287
Yellow-faced Grassquit	en	a2c3d1e58926114d1eae6c460360387a
Dull-colored Grassquit	en	7912e1d1a7582a47eec0115b95a3b663
Black-faced Grassquit	en	d5a1bfcdd7268758791929b6d4d99d9c
Sooty Grassquit	en	5e013ddfb1b52fd5146aab73bd895744
Yellow-shouldered Grassquit	en	6b83d71d944374b15c0229a4a68ae7fb
Puerto Rican Bullfinch	en	330f90789c7e3c26d5cedfd236eb67c9
Greater Antillean Bullfinch	en	45698d3dba5153f10e92cf93ba484692
Lesser Antillean Bullfinch	en	d37d074f98172ac2c92f2bf4207f289a
Barbados Bullfinch	en	6c581aa4a6815e28c33877b4d7c6c9d8
Orangequit	en	96cf47ba36c4c21a01afc76b7516e16e
St. Lucia Black Finch	en	7eb291139876707578b3619555859ae1
Large Ground Finch	en	1d223c996db549f4acfd1f1feed5898e
Espanola Ground Finch	en	cd37bf4733d109ff1889b18681440c63
Medium Ground Finch	en	54571acf3fc9c7c122dec8231d84e7fa
Small Ground Finch	en	07f4e578da66414a84be68f5c76bb536
Sharp-beaked Ground Finch	en	7a745e9b7ac155f8d05cd7fe37392491
Genovesa Ground Finch	en	d765458c2d600afd380191eca6bccfb8
Vampire Ground Finch	en	8592f0d3e258eb06471d992ea13ef115
Common Cactus Finch	en	110447a34c9a8de7338958e55a5c8ec3
Genovesa Cactus Finch	en	270ef26b5fd19610e6912717694110d3
Vegetarian Finch	en	f78581939cdc5bfa2740c88292743dd9
Large Tree Finch	en	37eb06f5859c2240745ec225095ddc6c
Medium Tree Finch	en	656f9254c98df1a93fa3059bf7ed2da3
Small Tree Finch	en	dee1d196846e635682bddd83fedd4ccb
Woodpecker Finch	en	5067cb933edafe6e3d356f1f8ba28a84
Mangrove Finch	en	1640028df4ce8c4797609da1f46e5e30
Green Warbler-Finch	en	541f37fda06532e5f6112de33ec4427f
Grey Warbler-Finch	en	1fe6d7604402562dbda1c7cb7833246a
Cocos Finch	en	58a268f37b74f8f30bca305f34a1365e
Puerto Rican Tanager	en	32b217b9f97f210dbd6bcf90a8cd03db
Black-crowned Tanager	en	f3aaaed10984dc47d232572d0dae027e
Grey-crowned Tanager	en	c60b880f33149af63c3316c077451076
Western Chat-Tanager	en	2de2ca36462706f614bbd8b4c7852e10
Eastern Chat-Tanager	en	8b026f76be549c227990cd91fcba21ee
Western Spindalis	en	2d0b365cd9fec0ee3789c3428f9ea85c
Hispaniolan Spindalis	en	f14bef19a722a32f045bbc4879e6187a
Puerto Rican Spindalis	en	2729684ddab5304c9000e892cf757232
Jamaican Spindalis	en	e9609335c6b4a0adc46dffe1d9bf5ee1
Rosy Thrush-Tanager	en	92a135f734f1f7f48aa3cdd597228046
Plushcap	en	bef9a3f4529575ec164cd999aa04e554
Yellow-shouldered Grosbeak	en	43270312d6e257dcc08ceb1219e7cccb
Longspurs, Snow Buntings	en	ff6c65d9e97783fcf340988ef6d3a60c
McCown's Longspur	en	2fe8e89b4368df5ae6b04f9dd94d8c7c
Lapland Longspur	en	c3bd0d3d51be35ed9021767c09cc1c3b
Smith's Longspur	en	907a61382ca2c2accf57d90352c3bd86
Chestnut-collared Longspur	en	42dbc691c581e44bc5e2323f1be0b270
Snow Bunting	en	28c156981559d7387827fdb2ac62291b
McKay's Bunting	en	dce74bfba4a61050305d2868ee175980
Cardinals, Grosbeaks and allies	en	d016f0eaf1167e14a08b3c23dce849c3
Flame-colored Tanager	en	0c25ed831c03a5785e45018de41c82a8
Tooth-billed Tanager	en	eeb35239054968a3b84605dd3a3184ca
Red Tanager	en	8ef196b08b3732c914f5db5dcab36a4a
Hepatic Tanager	en	aefc40f729014db87e2fa91dcd56337f
Summer Tanager	en	a0ab89a2dbe0321691e3c79f4910b435
Rose-throated Tanager	en	2a2e4dfb3287c2cbe6506bbfdf055f61
Scarlet Tanager	en	71d69d5f35906f36b2408ca2aac8cce2
Western Tanager	en	8fdde9e8515833a76fca9566d4871372
