uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1208423	|	1208390	|	Ischnodemus brevicornis	|	species	|		|	
1208424	|	1208390	|	Ischnodemus discolor	|	species	|		|	
1208425	|	1220491	|	Ischnodemus sabuleti sabuleti	|	subspecies	|		|	
1208426	|	1220491	|	Ischnodemus sabuleti brunnipennis	|	subspecies	|		|	
1208429	|	1208192	|	Dimorphopterus brachypterus	|	species	|		|	
1208431	|	1208605	|	Macropes obnubilus	|	species	|		|	
1208432	|	1208364	|	Extarademus discalis	|	species	|		|	
1208433	|	1208390	|	Ischnodemus noctulus	|	species	|		|	
1208434	|	1208390	|	Ischnodemus signoretii	|	species	|		|	
1208435	|	1220443	|	Ischnodemus caspius caspius	|	subspecies	|		|	
1208436	|	1220443	|	Ischnodemus caspius tetricus	|	subspecies	|		|	
1208438	|	1220443	|	Ischnodemus caspius nigricornis	|	subspecies	|		|	
1208439	|	1208390	|	Ischnodemus sallei	|	species	|		|	
1208440	|	1208289	|	Micaredemus pusillus	|	species	|		|	
1208441	|	1208390	|	Ischnodemus quadratus	|	species	|		|	
1208444	|	1208390	|	Ischnodemus linearis	|	species	|		|	
1208445	|	1208390	|	Ischnodemus praecultus	|	species	|		|	
1208446	|	1208390	|	Ischnodemus ochripes	|	species	|		|	
1208448	|	1208390	|	Ischnodemus agilis	|	species	|		|	
1208449	|	1208390	|	Ischnodemus robustus	|	species	|		|	
1208450	|	1208289	|	Micaredemus pilosulus	|	species	|		|	
1208451	|	1208390	|	Ischnodemus brevirostris	|	species	|		|	
1208452	|	1208390	|	Ischnodemus jaxartensis	|	species	|		|	
1208453	|	1208390	|	Ischnodemus genei	|	species	|		|	
1208455	|	1208503	|	Blissus minutus	|	species	|		|	
1208457	|	1208390	|	Ischnodemus hesperius	|	species	|		|	
1208459	|	1208390	|	Ischnodemus gayi	|	species	|		|	
1208461	|	1208390	|	Ischnodemus rottensis	|	species	|		|	
1208462	|	1208390	|	Ischnodemus fulvipes	|	species	|		|	
1208464	|	1208390	|	Ischnodemus inambitiosus	|	species	|		|	
1208503	|	1208147	|	Blissus	|	genus	|		|	
1208504	|	1208503	|	Blissus mixtus	|	species	|		|	
1208505	|	1208503	|	Blissus penningtoni	|	species	|		|	
1208506	|	1208192	|	Dimorphopterus gibbus	|	species	|		|	
1208507	|	1208503	|	Blissus occiduus	|	species	|		|	
1208508	|	1208503	|	Blissus breviusculus	|	species	|		|	
1208509	|	1208192	|	Dimorphopterus oblongus	|	species	|		|	
1208510	|	1208386	|	Cavelerius saccharivorus	|	species	|		|	
1208511	|	1208280	|	Macchiademus diplopterus	|	species	|		|	
1208512	|	1220497	|	Blissus leucopterus hirtus	|	subspecies	|		|	
1208513	|	1208503	|	Blissus nanus	|	species	|		|	
1208514	|	1208503	|	Blissus brasiliensis	|	species	|		|	
1208515	|	1208503	|	Blissus bosqi	|	species	|		|	
1208516	|	1208503	|	Blissus iowensis	|	species	|		|	
1208517	|	1208503	|	Blissus curtulus	|	species	|		|	
1208518	|	1208503	|	Blissus villosus	|	species	|		|	
1208520	|	1208172	|	Capodemus rusticus	|	species	|		|	
1208521	|	1208192	|	Dimorphopterus graminum	|	species	|		|	
1208522	|	1208192	|	Dimorphopterus cornipes	|	species	|		|	
1208523	|	1208379	|	Geoblissus barchanorum	|	species	|		|	
1208524	|	1208503	|	Blissus pulchellus	|	species	|		|	
1208525	|	1220499	|	Dimorphopterus doriae doriae	|	subspecies	|		|	
1208526	|	1220499	|	Dimorphopterus doriae obscurus	|	subspecies	|		|	
1208527	|	1208503	|	Blissus omani	|	species	|		|	
1208528	|	1208503	|	Blissus arenarius	|	species	|		|	
1208529	|	1208503	|	Blissus yumanus	|	species	|		|	
1208530	|	1208379	|	Geoblissus hirtulus	|	species	|		|	
1208532	|	1208192	|	Dimorphopterus bicoloripes	|	species	|		|	
1208533	|	1208192	|	Dimorphopterus pallipes	|	species	|		|	
1208534	|	1208192	|	Dimorphopterus hirsutulus	|	species	|		|	
1208535	|	1208192	|	Dimorphopterus typicus	|	species	|		|	
