id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	taxonRank	scientificNameAuthorship	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1172586	1172586	urn:lsid:Blattodea.speciesfile.org:TaxonName:8661	1172586	1225141	Comptolampra	Saussure. 1893. Soc. ent. 8	genus	Saussure, 1893	valid			2016-01-16T08:44:00
1172587	1172587	urn:lsid:Blattodea.speciesfile.org:TaxonName:8662	1172587	1172586	Comptolampra liturata	Serville. 1838[1839]. Histoire naturelle des Insectes. Orthoptères. Librairie Encyclopédique de Roret [Collection des Suites à Buffon], Roret, Paris xviii + 776 pp.	species	(Serville, 1838)	valid			2016-01-16T08:43:00
1172588	1172588	urn:lsid:Blattodea.speciesfile.org:TaxonName:8665	1172587	1172586	Periplaneta insolita	Walker, F. 1868. Catalogue of the Specimens of Blattariae in the Collection of the British Museum, British Museum (Natural History), London 239	species	Walker, 1868	junior synonym			2016-01-16T08:43:00
1172589	1172589	urn:lsid:Blattodea.speciesfile.org:TaxonName:8664	1172587	1172586	Epilampra quadrata	Saussure. 1873. Mem. Soc. Geneve 23	species	Saussure, 1873	junior synonym			2016-01-16T08:43:00
1172590	1172590	urn:lsid:Blattodea.speciesfile.org:TaxonName:8699	1172586	1225141	Compsolampra	Saussure. 1895. Révision de la tribu des Panesthiens et de celle des Épilampriens (Orthoptères de la famille des Blattides). Revue Suisse de Zoologie 3:299-364	genus	Saussure, 1895	synonym			2016-01-16T08:43:00
1172591	1172591	urn:lsid:Blattodea.speciesfile.org:TaxonName:8657	1172591	1225141	Cyrtonotula	Uvarov. 1939. Twenty-four new generic names in Orthoptera. Annals and Magazine of Natural History (Ann. Mag. nat. Hist.) 11 3:457-459	genus	Uvarov, 1939	valid	novum		2016-05-05T12:07:00
1172592	1172592	urn:lsid:Blattodea.speciesfile.org:TaxonName:8659	1172592	1172591	Cyrtonotula lata	Hanitsch. 1929. Fauna Sumatrensis. (Beitrag No. 63). Blattidae. Tijdschrift voor Entomologie 72:263-302	species	(Hanitsch, 1929)	valid			2016-01-16T07:30:00
1172593	1172593	urn:lsid:Blattodea.speciesfile.org:TaxonName:8658	1172591	1225141	Cyrtonota	Hanitsch. 1929. Fauna Sumatrensis. (Beitrag No. 63). Blattidae. Tijdschrift voor Entomologie 72:263-302	genus	Hanitsch, 1929	synonym	invalidum		2016-01-16T07:30:00
1172594	1172594	urn:lsid:Blattodea.speciesfile.org:TaxonName:8655	1172594	1172575	Derocardia	Saussure. 1895. Révision de la tribu des Panesthiens et de celle des Épilampriens (Orthoptères de la famille des Blattides). Revue Suisse de Zoologie 3:299-364	genus	Saussure, 1895	valid			2015-12-22T08:03:00
1172595	1172595	urn:lsid:Blattodea.speciesfile.org:TaxonName:8656	1172595	1172594	Derocardia acutipennis	Saussure. 1895. Révision de la tribu des Panesthiens et de celle des Épilampriens (Orthoptères de la famille des Blattides). Revue Suisse de Zoologie 3:299-364	species	Saussure, 1895	valid			2015-12-22T08:03:00
1172596	1172596	urn:lsid:Blattodea.speciesfile.org:TaxonName:8649	1172596	1172575	Diplopterina	Princis. 1963. La réserve naturelle intégrale du Mont Nimba. IV. Dictyoptera Blattariae. Mem. inst. Franç. Afr. Noire. Ifan-Dakar 66:119-162	genus	Princis, 1963	valid			2015-12-02T11:32:00
1172597	1172597	urn:lsid:Blattodea.speciesfile.org:TaxonName:8653	1172597	1172596	Diplopterina conradti	Shelford. 1908. New species of Blattidae in the collection of the Deutsche Entomologische National-Museum. (Orthopt.). Dtsch. ent. Zs. 115-131	species	(Shelford, 1908)	valid			2015-12-02T11:32:00
1172598	1172598	urn:lsid:Blattodea.speciesfile.org:TaxonName:8650	1172598	1172596	Diplopterina parva	Borg. 1902. Bih. Sv. Vet. Akad. Handl. 28 Afd. IV 10	species	(Borg, 1902)	valid			2015-12-02T11:32:00
1172599	1172599	urn:lsid:Blattodea.speciesfile.org:TaxonName:8652	1172598	1172596	Paraplecta aethiopica	Shelford. 1907. On some new species of Blattidae in the Oxford and Paris Museums. Annals and Magazine of Natural History (Ann. Mag. nat. Hist.) 19(7):25-49	species	Shelford, 1907	junior synonym			2015-12-02T11:32:00
1172600	1172600	urn:lsid:Blattodea.speciesfile.org:TaxonName:8647	1172600	1172575	Elfridaia	Shaw. 1925. Proc. Linn. Soc. N. S. Wales 50	genus	Shaw, 1925	valid			2015-12-02T11:32:00
