index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Lejeunea_parviloba	Lejeunea_parviloba	Lejeunea_parviloba	Lejeunea	Lejeunea parviloba Ångstr.	species	not verified
Lejeunea_patagonica	Lejeunea_patagonica	Lejeunea_patagonica	Lejeunea	Lejeunea patagonica (Steph.) Steph.	species	not verified
Lejeunea_patens	Lejeunea_patens	Lejeunea_patens	Lejeunea	Lejeunea patens Lindb.	species	not verified
Lejeunea_perigonialis	Lejeunea_perigonialis	Lejeunea_perigonialis	Lejeunea	Lejeunea perigonialis Gottsche	species	not verified
Lejeunea_polilloensis	Lejeunea_polilloensis	Lejeunea_polilloensis	Lejeunea	Lejeunea polilloensis Steph.	species	not verified
Lejeunea_praetervisa	Lejeunea_praetervisa	Lejeunea_praetervisa	Lejeunea	Lejeunea praetervisa Steph.	species	not verified
Lejeunea_primordialis	Lejeunea_primordialis	Lejeunea_primordialis	Lejeunea	Lejeunea primordialis (Hook.f. et Taylor) Gottsche, Lindenb. et Nees	species	not verified
Lejeunea_princeps	Lejeunea_princeps	Lejeunea_princeps	Lejeunea	Lejeunea princeps (Steph.) Mizut.	species	not verified
Lejeunea_procumbens	Lejeunea_procumbens	Lejeunea_procumbens	Lejeunea	Lejeunea procumbens Mitt.	species	not verified
Lejeunea_propagulifera	Lejeunea_propagulifera	Lejeunea_propagulifera	Lejeunea	Lejeunea propagulifera Gradst.	species	not verified
Lejeunea_pteridis	Lejeunea_pteridis	Lejeunea_pteridis	Lejeunea	Lejeunea pteridis Besch. et Spruce	species	not verified
Lejeunea_quinqueumbonata	Lejeunea_quinqueumbonata	Lejeunea_quinqueumbonata	Lejeunea	Lejeunea quinqueumbonata Spruce	species	not verified
Lejeunea_radicans	Lejeunea_radicans	Lejeunea_radicans	Lejeunea	Lejeunea radicans Lindenb. et Gottsche	species	not verified
Lejeunea_ramosissima	Lejeunea_ramosissima	Lejeunea_ramosissima	Lejeunea	Lejeunea ramosissima Steph.	species	not verified
Lejeunea_rara	Lejeunea_rara	Lejeunea_rara	Lejeunea	Lejeunea rara Steph.	species	not verified
Lejeunea_recurva	Lejeunea_recurva	Lejeunea_recurva	Lejeunea	Lejeunea recurva M.E. Reiner	species	not verified
Lejeunea_remotifolia	Lejeunea_remotifolia	Lejeunea_remotifolia	Lejeunea	Lejeunea remotifolia Hampe ex Steph.	species	not verified
Lejeunea_resupinata	Lejeunea_resupinata	Lejeunea_resupinata	Lejeunea	Lejeunea resupinata (Steph.) Steph.	species	not verified
Lejeunea_reticulata	Lejeunea_reticulata	Lejeunea_reticulata	Lejeunea	Lejeunea reticulata Herzog	species	not verified
Lejeunea_rhodesiae	Lejeunea_rhodesiae	Lejeunea_rhodesiae	Lejeunea	Lejeunea rhodesiae (Sim) R.M. Schust.	species	not verified
Lejeunea_riparia	Lejeunea_riparia	Lejeunea_riparia	Lejeunea	Lejeunea riparia Mitt.	species	not verified
Lejeunea_sanctae	Lejeunea_sanctae	Lejeunea_sanctae	Lejeunea	Lejeunea sanctae-helenae M. Wigginton.	species	not verified
Lejeunea_schusteri	Lejeunea_schusteri	Lejeunea_schusteri	Lejeunea	Lejeunea schusteri Grolle	species	not verified
Lejeunea_semiscabrida	Lejeunea_semiscabrida	Lejeunea_semiscabrida	Lejeunea	Lejeunea semiscabrida Gottsche	species	not verified
Lejeunea_semperi	Lejeunea_semperi	Lejeunea_semperi	Lejeunea	Lejeunea semperi Steph.	species	not verified
Lejeunea_seriata	Lejeunea_seriata	Lejeunea_seriata	Lejeunea	Lejeunea seriata Lindenb. et Gottsche	species	not verified
Lejeunea_sessiliflora	Lejeunea_sessiliflora	Lejeunea_sessiliflora	Lejeunea	Lejeunea sessiliflora (Steph.) Grolle	species	not verified
Lejeunea_setacea	Lejeunea_setacea	Lejeunea_setacea	Lejeunea	Lejeunea setacea (Steph.) Steph.	species	not verified
Lejeunea_setiloba	Lejeunea_setiloba	Lejeunea_setiloba	Lejeunea	Lejeunea setiloba Spruce	species	not verified
Lejeunea_sharpii	Lejeunea_sharpii	Lejeunea_sharpii	Lejeunea	Lejeunea sharpii (R.M. Schust.) R.M. Schust.	species	not verified
Lejeunea_siccata	Lejeunea_siccata	Lejeunea_siccata	Lejeunea	Lejeunea siccata Spruce	species	not verified
Lejeunea_sikorae	Lejeunea_sikorae	Lejeunea_sikorae	Lejeunea	Lejeunea sikorae (Steph.) Steph.	species	not verified
Lejeunea_silvatica	Lejeunea_silvatica	Lejeunea_silvatica	Lejeunea	Lejeunea silvatica Gottsche	species	not verified
Lejeunea_smaragdina	Lejeunea_smaragdina	Lejeunea_smaragdina	Lejeunea	Lejeunea smaragdina Besch. et Spruce	species	not verified
Lejeunea_solanicola	Lejeunea_solanicola	Lejeunea_solanicola	Lejeunea	Lejeunea solanicola Spruce	species	not verified
Lejeunea_spinuliflora	Lejeunea_spinuliflora	Lejeunea_spinuliflora	Lejeunea	Lejeunea spinuliflora Spruce	species	not verified
Lejeunea_sporadica	Lejeunea_sporadica	Lejeunea_sporadica	Lejeunea	Lejeunea sporadica Besch. et Spruce	species	not verified
Lejeunea_squarrosula	Lejeunea_squarrosula	Lejeunea_squarrosula	Lejeunea	Lejeunea squarrosula (Herzog) Solari	species	not verified
Lejeunea_srivastavae	Lejeunea_srivastavae	Lejeunea_srivastavae	Lejeunea	Lejeunea srivastavae P.K. Verma et K.K. Rawat.	species	not verified
Lejeunea_stenodentata	Lejeunea_stenodentata	Lejeunea_stenodentata	Lejeunea	Lejeunea stenodentata M.A.M. Renner et Pócs.	species	not verified
Lejeunea_stevensiana	Lejeunea_stevensiana	Lejeunea_stevensiana	Lejeunea	Lejeunea stevensiana (Steph.) Mizut.	species	not verified
Lejeunea_subacuta	Lejeunea_subacuta	Lejeunea_subacuta	Lejeunea	Lejeunea subacuta Mitt.	species	not verified
Lejeunea_subigiensis	Lejeunea_subigiensis	Lejeunea_subigiensis	Lejeunea	Lejeunea subigiensis (Steph.) Steph.	species	not verified
Lejeunea_subolivacea	Lejeunea_subolivacea	Lejeunea_subolivacea	Lejeunea	Lejeunea subolivacea Mizut.	species	not verified
Lejeunea_subplana	Lejeunea_subplana	Lejeunea_subplana	Lejeunea	Lejeunea subplana (Steph.) C.J. Bastos	species	not verified
Lejeunea_subrufula	Lejeunea_subrufula	Lejeunea_subrufula	Lejeunea	Lejeunea subrufula Spruce	species	not verified
Lejeunea_subsessilis	Lejeunea_subsessilis	Lejeunea_subsessilis	Lejeunea	Lejeunea subsessilis Spruce	species	not verified
Lejeunea_succulenta	Lejeunea_succulenta	Lejeunea_succulenta	Lejeunea	Lejeunea succulenta Herzog	species	not verified
Lejeunea_suffruticola	Lejeunea_suffruticola	Lejeunea_suffruticola	Lejeunea	Lejeunea suffruticola Spruce	species	not verified
Lejeunea_syoshii	Lejeunea_syoshii	Lejeunea_syoshii	Lejeunea	Lejeunea syoshii Inoue	species	not verified
Lejeunea_tamaspocsii	Lejeunea_tamaspocsii	Lejeunea_tamaspocsii	Lejeunea	Lejeunea tamaspocsii G.E. Lee	species	not verified
Lejeunea_tarapotensis	Lejeunea_tarapotensis	Lejeunea_tarapotensis	Lejeunea	Lejeunea tarapotensis Spruce	species	not verified
Lejeunea_tenella	Lejeunea_tenella	Lejeunea_tenella	Lejeunea	Lejeunea tenella Taylor	species	not verified
Lejeunea_tenera	Lejeunea_tenera	Lejeunea_tenera	Lejeunea	Lejeunea tenera (Sw.) Gottsche, Lindenb. et Nees	species	not verified
Lejeunea_terricola	Lejeunea_terricola	Lejeunea_terricola	Lejeunea	Lejeunea terricola Spruce	species	not verified
Lejeunea_thallophora	Lejeunea_thallophora	Lejeunea_thallophora	Lejeunea	Lejeunea thallophora (Eifrig) Gradst.	species	not verified
Lejeunea_touwii	Lejeunea_touwii	Lejeunea_touwii	Lejeunea	Lejeunea touwii (Pócs) R.M. Schust.	species	not verified
Lejeunea_trachygona	Lejeunea_trachygona	Lejeunea_trachygona	Lejeunea	Lejeunea trachygona Spruce	species	not verified
Lejeunea_trukensis	Lejeunea_trukensis	Lejeunea_trukensis	Lejeunea	Lejeunea trukensis H.A. Mill. et Bonner	species	not verified
Lejeunea_tuberculosa	Lejeunea_tuberculosa	Lejeunea_tuberculosa	Lejeunea	Lejeunea tuberculosa Steph.	species	not verified
Lejeunea_tumida	Lejeunea_tumida	Lejeunea_tumida	Lejeunea	Lejeunea tumida Mitt.	species	not verified
Lejeunea_tunquiniensis	Lejeunea_tunquiniensis	Lejeunea_tunquiniensis	Lejeunea	Lejeunea tunquiniensis M.E. Reiner et Drehwald.	species	not verified
Lejeunea_uleana	Lejeunea_uleana	Lejeunea_uleana	Lejeunea	Lejeunea uleana (Steph.) Steph.	species	not verified
Lejeunea_urbanii	Lejeunea_urbanii	Lejeunea_urbanii	Lejeunea	Lejeunea urbanii (Steph.) Steph.	species	not verified
Lejeunea_utriculata	Lejeunea_utriculata	Lejeunea_utriculata	Lejeunea	Lejeunea utriculata (Steph.) Mizut.	species	not verified
Lejeunea_venezuelana	Lejeunea_venezuelana	Lejeunea_venezuelana	Lejeunea	Lejeunea venezuelana (R.M. Schust.) R.L. Zhu et W. Ye.	species	not verified
Lejeunea_vesicata	Lejeunea_vesicata	Lejeunea_vesicata	Lejeunea	Lejeunea vesicata Mitt.	species	not verified
Lejeunea_viridis	Lejeunea_viridis	Lejeunea_viridis	Lejeunea	Lejeunea viridis R.M. Schust. ex L. Söderstr. et A. Hagborg.	species	not verified
Lejeunea_vojtkoi	Lejeunea_vojtkoi	Lejeunea_vojtkoi	Lejeunea	Lejeunea vojtkoi Pócs.	species	not verified
Lejeunea_vulgariformis	Lejeunea_vulgariformis	Lejeunea_vulgariformis	Lejeunea	Lejeunea vulgariformis Gottsche	species	not verified
Lejeunea_wattsiana	Lejeunea_wattsiana	Lejeunea_wattsiana	Lejeunea	Lejeunea wattsiana (Steph.) H.A. Mill., Bonner et Bischl.	species	not verified
Lejeunea_wightii	Lejeunea_wightii	Lejeunea_wightii	Lejeunea	Lejeunea wightii Lindenb.	species	not verified
Lepidolaena_brachyclada	Lepidolaena_brachyclada	Lepidolaena_brachyclada	Lepidolaena	Lepidolaena brachyclada (Lehm.) Trevis.	species	not verified
Lepidolejeunea_auriculata	Lepidolejeunea_auriculata	Lepidolejeunea_auriculata	Lepidolejeunea	Lepidolejeunea auriculata Schäf.-Verw. et Heinrichs	species	not verified
Lepidolejeunea_cuspidata	Lepidolejeunea_cuspidata	Lepidolejeunea_cuspidata	Lepidolejeunea	Lepidolejeunea cuspidata (Gottsche) Heinrichs et Schäf.-Verw.	species	not verified
Lepidozia_acantha	Lepidozia_acantha	Lepidozia_acantha	Lepidozia	Lepidozia acantha J.J. Engel	species	not verified
Lepidozia_aequiloba	Lepidozia_aequiloba	Lepidozia_aequiloba	Lepidozia	Lepidozia aequiloba Steph.	species	not verified
Lepidozia_africana	Lepidozia_africana	Lepidozia_africana	Lepidozia	Lepidozia africana Steph.	species	not verified
Lepidozia_ambigua	Lepidozia_ambigua	Lepidozia_ambigua	Lepidozia	Lepidozia ambigua De Not.	species	not verified
Lepidozia_andicola	Lepidozia_andicola	Lepidozia_andicola	Lepidozia	Lepidozia andicola Beauverd.	species	not verified
Lepidozia_appressifolia	Lepidozia_appressifolia	Lepidozia_appressifolia	Lepidozia	Lepidozia appressifolia Steph.	species	not verified
Lepidozia_asymmetrica	Lepidozia_asymmetrica	Lepidozia_asymmetrica	Lepidozia	Lepidozia asymmetrica Steph.	species	not verified
Lepidozia_auriculata	Lepidozia_auriculata	Lepidozia_auriculata	Lepidozia	Lepidozia auriculata Mitt.	species	not verified
Lepidozia_australis	Lepidozia_australis	Lepidozia_australis	Lepidozia	Lepidozia australis (Lehm. et Lindenb.) Mitt.	species	not verified
Lepidozia_bidens	Lepidozia_bidens	Lepidozia_bidens	Lepidozia	Lepidozia bidens J.J. Engel	species	not verified
Lepidozia_biloba	Lepidozia_biloba	Lepidozia_biloba	Lepidozia	Lepidozia biloba Herzog	species	not verified
Lepidozia_borneensis	Lepidozia_borneensis	Lepidozia_borneensis	Lepidozia	Lepidozia borneensis Steph.	species	not verified
Lepidozia_bragginsiana	Lepidozia_bragginsiana	Lepidozia_bragginsiana	Lepidozia	Lepidozia bragginsiana E.D. Cooper et M.A.M. Renner	species	not verified
Lepidozia_brevidentata	Lepidozia_brevidentata	Lepidozia_brevidentata	Lepidozia	Lepidozia brevidentata Mitt.	species	not verified
Lepidozia_brevifolia	Lepidozia_brevifolia	Lepidozia_brevifolia	Lepidozia	Lepidozia brevifolia Mitt.	species	not verified
Lepidozia_brotheri	Lepidozia_brotheri	Lepidozia_brotheri	Lepidozia	Lepidozia brotheri Steph.	species	not verified
Lepidozia_buffalona	Lepidozia_buffalona	Lepidozia_buffalona	Lepidozia	Lepidozia buffalona Steph.	species	not verified
Lepidozia_bursifera	Lepidozia_bursifera	Lepidozia_bursifera	Lepidozia	Lepidozia bursifera S. Hatt. et Grolle	species	not verified
Lepidozia_caespitosa	Lepidozia_caespitosa	Lepidozia_caespitosa	Lepidozia	Lepidozia caespitosa Spruce	species	not verified
Lepidozia_caledonica	Lepidozia_caledonica	Lepidozia_caledonica	Lepidozia	Lepidozia caledonica Steph.	species	not verified
Lepidozia_cherydrion	Lepidozia_cherydrion	Lepidozia_cherydrion	Lepidozia	Lepidozia cherydrion Hürl.	species	not verified
Lepidozia_chiloensis	Lepidozia_chiloensis	Lepidozia_chiloensis	Lepidozia	Lepidozia chiloensis Steph.	species	not verified
Lepidozia_chordulifera	Lepidozia_chordulifera	Lepidozia_chordulifera	Lepidozia	Lepidozia chordulifera Taylor	species	not verified
Lepidozia_communis	Lepidozia_communis	Lepidozia_communis	Lepidozia	Lepidozia communis Steph.	species	not verified
Lepidozia_cordata	Lepidozia_cordata	Lepidozia_cordata	Lepidozia	Lepidozia cordata Lindenb.	species	not verified
Lepidozia_crassitexta	Lepidozia_crassitexta	Lepidozia_crassitexta	Lepidozia	Lepidozia crassitexta Steph.	species	not verified
Lepidozia_decaisnei	Lepidozia_decaisnei	Lepidozia_decaisnei	Lepidozia	Lepidozia decaisnei Steph.	species	not verified
Lepidozia_dendritica	Lepidozia_dendritica	Lepidozia_dendritica	Lepidozia	Lepidozia dendritica Spruce	species	not verified
Lepidozia_densa	Lepidozia_densa	Lepidozia_densa	Lepidozia	Lepidozia densa Herzog	species	not verified
Lepidozia_elobata	Lepidozia_elobata	Lepidozia_elobata	Lepidozia	Lepidozia elobata R.M. Schust.	species	not verified
Lepidozia_erosa	Lepidozia_erosa	Lepidozia_erosa	Lepidozia	Lepidozia erosa Steph.	species	not verified
Lepidozia_erronea	Lepidozia_erronea	Lepidozia_erronea	Lepidozia	Lepidozia erronea Herzog	species	not verified
Lepidozia_everettii	Lepidozia_everettii	Lepidozia_everettii	Lepidozia	Lepidozia everettii Steph.	species	not verified
Lepidozia_fauriana	Lepidozia_fauriana	Lepidozia_fauriana	Lepidozia	Lepidozia fauriana Steph.	species	not verified
Lepidozia_filamentosa	Lepidozia_filamentosa	Lepidozia_filamentosa	Lepidozia	Lepidozia filamentosa (Lehm. et Lindenb.) Lehm. et Lindenb.	species	not verified
Lepidozia_fistulosa	Lepidozia_fistulosa	Lepidozia_fistulosa	Lepidozia	Lepidozia fistulosa Mitt.	species	not verified
Lepidozia_flexuosa	Lepidozia_flexuosa	Lepidozia_flexuosa	Lepidozia	Lepidozia flexuosa Mitt.	species	not verified
Lepidozia_fuegiensis	Lepidozia_fuegiensis	Lepidozia_fuegiensis	Lepidozia	Lepidozia fuegiensis Steph.	species	not verified
Lepidozia_fugax	Lepidozia_fugax	Lepidozia_fugax	Lepidozia	Lepidozia fugax J.J. Engel	species	not verified
Lepidozia_grandifolia	Lepidozia_grandifolia	Lepidozia_grandifolia	Lepidozia	Lepidozia grandifolia Steph.	species	not verified
Lepidozia_groenlandica	Lepidozia_groenlandica	Lepidozia_groenlandica	Lepidozia	Lepidozia groenlandica Lehm.	species	not verified
Lepidozia_gwamii	Lepidozia_gwamii	Lepidozia_gwamii	Lepidozia	Lepidozia gwamii Piippo	species	not verified
Lepidozia_hampeana	Lepidozia_hampeana	Lepidozia_hampeana	Lepidozia	Lepidozia hampeana Lindenb.	species	not verified
Lepidozia_hastatistipula	Lepidozia_hastatistipula	Lepidozia_hastatistipula	Lepidozia	Lepidozia hastatistipula Steph.	species	not verified
Lepidozia_inaequalis	Lepidozia_inaequalis	Lepidozia_inaequalis	Lepidozia	Lepidozia inaequalis (Lehm. et Lindenb.) Lehm. et Lindenb.	species	not verified
Lepidozia_infuscata	Lepidozia_infuscata	Lepidozia_infuscata	Lepidozia	Lepidozia infuscata Mitt.	species	not verified
Lepidozia_integrifolia	Lepidozia_integrifolia	Lepidozia_integrifolia	Lepidozia	Lepidozia integrifolia Doei.	species	not verified
Lepidozia_kashyapii	Lepidozia_kashyapii	Lepidozia_kashyapii	Lepidozia	Lepidozia kashyapii D. Singh et D.K. Singh.	species	not verified
Lepidozia_kinabaluensis	Lepidozia_kinabaluensis	Lepidozia_kinabaluensis	Lepidozia	Lepidozia kinabaluensis Mizut.	species	not verified
Lepidozia_lacerifolia	Lepidozia_lacerifolia	Lepidozia_lacerifolia	Lepidozia	Lepidozia lacerifolia Steph.	species	not verified
Lepidozia_lindigiana	Lepidozia_lindigiana	Lepidozia_lindigiana	Lepidozia	Lepidozia lindigiana Steph.	species	not verified
Lepidozia_loheri	Lepidozia_loheri	Lepidozia_loheri	Lepidozia	Lepidozia loheri Steph.	species	not verified
Lepidozia_longifolia	Lepidozia_longifolia	Lepidozia_longifolia	Lepidozia	Lepidozia longifolia Steph.	species	not verified
Lepidozia_loriana	Lepidozia_loriana	Lepidozia_loriana	Lepidozia	Lepidozia loriana Steph.	species	not verified
Lepidozia_microstipula	Lepidozia_microstipula	Lepidozia_microstipula	Lepidozia	Lepidozia microstipula Steph.	species	not verified
Lepidozia_minima	Lepidozia_minima	Lepidozia_minima	Lepidozia	Lepidozia minima Steph.	species	not verified
Lepidozia_miqueliana	Lepidozia_miqueliana	Lepidozia_miqueliana	Lepidozia	Lepidozia miqueliana Sande Lac.	species	not verified
Lepidozia_montana	Lepidozia_montana	Lepidozia_montana	Lepidozia	Lepidozia montana Steph.	species	not verified
Lepidozia_omeiensis	Lepidozia_omeiensis	Lepidozia_omeiensis	Lepidozia	Lepidozia omeiensis P.C. Chen ex Mizut. et K.C. Chang.	species	not verified
Lepidozia_paschalis	Lepidozia_paschalis	Lepidozia_paschalis	Lepidozia	Lepidozia paschalis Steph.	species	not verified
Lepidozia_paupercula	Lepidozia_paupercula	Lepidozia_paupercula	Lepidozia	Lepidozia paupercula Steph.	species	not verified
Lepidozia_pearsonii	Lepidozia_pearsonii	Lepidozia_pearsonii	Lepidozia	Lepidozia pearsonii Spruce	species	not verified
Lepidozia_peruviensis	Lepidozia_peruviensis	Lepidozia_peruviensis	Lepidozia	Lepidozia peruviensis Steph.	species	not verified
Lepidozia_portoricensis	Lepidozia_portoricensis	Lepidozia_portoricensis	Lepidozia	Lepidozia portoricensis Fulford.	species	not verified
Lepidozia_quadrifida	Lepidozia_quadrifida	Lepidozia_quadrifida	Lepidozia	Lepidozia quadrifida Lindenb.	species	not verified
Lepidozia_richardsii	Lepidozia_richardsii	Lepidozia_richardsii	Lepidozia	Lepidozia richardsii Herzog	species	not verified
Lepidozia_rigida	Lepidozia_rigida	Lepidozia_rigida	Lepidozia	Lepidozia rigida Steph.	species	not verified
Lepidozia_robusta	Lepidozia_robusta	Lepidozia_robusta	Lepidozia	Lepidozia robusta Steph.	species	not verified
Lepidozia_sandvicensis	Lepidozia_sandvicensis	Lepidozia_sandvicensis	Lepidozia	Lepidozia sandvicensis Lindenb.	species	not verified
Lepidozia_schwabei	Lepidozia_schwabei	Lepidozia_schwabei	Lepidozia	Lepidozia schwabei Herzog	species	not verified
Lepidozia_sellingiana	Lepidozia_sellingiana	Lepidozia_sellingiana	Lepidozia	Lepidozia sellingiana H.A. Mill.	species	not verified
Lepidozia_serpens	Lepidozia_serpens	Lepidozia_serpens	Lepidozia	Lepidozia serpens Spruce	species	not verified
Lepidozia_sikkimensis	Lepidozia_sikkimensis	Lepidozia_sikkimensis	Lepidozia	Lepidozia sikkimensis Steph.	species	not verified
Lepidozia_stahlii	Lepidozia_stahlii	Lepidozia_stahlii	Lepidozia	Lepidozia stahlii Steph.	species	not verified
Lepidozia_stuhlmannii	Lepidozia_stuhlmannii	Lepidozia_stuhlmannii	Lepidozia	Lepidozia stuhlmannii Steph.	species	not verified
Lepidozia_subdichotoma	Lepidozia_subdichotoma	Lepidozia_subdichotoma	Lepidozia	Lepidozia subdichotoma Spruce	species	not verified
Lepidozia_subintegra	Lepidozia_subintegra	Lepidozia_subintegra	Lepidozia	Lepidozia subintegra Lindenb.	species	not verified
Lepidozia_subtransversa	Lepidozia_subtransversa	Lepidozia_subtransversa	Lepidozia	Lepidozia subtransversa Steph.	species	not verified
Lepidozia_subtrichodes	Lepidozia_subtrichodes	Lepidozia_subtrichodes	Lepidozia	Lepidozia subtrichodes Steph.	species	not verified
Lepidozia_succida	Lepidozia_succida	Lepidozia_succida	Lepidozia	Lepidozia succida Mitt.	species	not verified
Lepidozia_supradecomposita	Lepidozia_supradecomposita	Lepidozia_supradecomposita	Lepidozia	Lepidozia supradecomposita Lindenb.	species	not verified
Lepidozia_suyungii	Lepidozia_suyungii	Lepidozia_suyungii	Lepidozia	Lepidozia suyungii C. Gao et X.L. Bai	species	not verified
Lepidozia_terricola	Lepidozia_terricola	Lepidozia_terricola	Lepidozia	Lepidozia terricola Steph.	species	not verified
Lepidozia_triangulifolia	Lepidozia_triangulifolia	Lepidozia_triangulifolia	Lepidozia	Lepidozia triangulifolia Steph.	species	not verified
Lepidozia_tunguraguae	Lepidozia_tunguraguae	Lepidozia_tunguraguae	Lepidozia	Lepidozia tunguraguae Steph.	species	not verified
Lepidozia_ubangiensis	Lepidozia_ubangiensis	Lepidozia_ubangiensis	Lepidozia	Lepidozia ubangiensis Steph.	species	not verified
Lepidozia_vitrea	Lepidozia_vitrea	Lepidozia_vitrea	Lepidozia	Lepidozia vitrea Steph.	species	not verified
Lepidozia_wattsiana	Lepidozia_wattsiana	Lepidozia_wattsiana	Lepidozia	Lepidozia wattsiana Steph.	species	not verified
Lepidozia_weymouthiana	Lepidozia_weymouthiana	Lepidozia_weymouthiana	Lepidozia	Lepidozia weymouthiana Steph.	species	not verified
Leptolejeunea_apiculata	Leptolejeunea_apiculata	Leptolejeunea_apiculata	Leptolejeunea	Leptolejeunea apiculata (Horik.) S. Hatt.	species	not verified
Leptolejeunea_arunachalensis	Leptolejeunea_arunachalensis	Leptolejeunea_arunachalensis	Leptolejeunea	Leptolejeunea arunachalensis Sudipa Das et D.K. Singh	species	not verified
Leptolejeunea_australis	Leptolejeunea_australis	Leptolejeunea_australis	Leptolejeunea	Leptolejeunea australis Steph.	species	not verified
Leptolejeunea_balansae	Leptolejeunea_balansae	Leptolejeunea_balansae	Leptolejeunea	Leptolejeunea balansae Steph.	species	not verified
Leptolejeunea_brasiliensis	Leptolejeunea_brasiliensis	Leptolejeunea_brasiliensis	Leptolejeunea	Leptolejeunea brasiliensis Bischl.	species	not verified
Leptolejeunea_denticulata	Leptolejeunea_denticulata	Leptolejeunea_denticulata	Leptolejeunea	Leptolejeunea denticulata Steph.	species	not verified
