index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Riccia_macallisteri	Riccia_macallisteri	Riccia_macallisteri	Riccia	Riccia macallisteri	species	not verified
Riccia_mamillata	Riccia_mamillata	Riccia_mamillata	Riccia	Riccia mamillata	species	not verified
Riccia_mamrensis	Riccia_mamrensis	Riccia_mamrensis	Riccia	Riccia mamrensis	species	not verified
Riccia_melanospora	Riccia_melanospora	Riccia_melanospora	Riccia	Riccia melanospora	species	not verified
Riccia_miyakeana	Riccia_miyakeana	Riccia_miyakeana	Riccia	Riccia miyakeana	species	not verified
Riccia_muscicola	Riccia_muscicola	Riccia_muscicola	Riccia	Riccia muscicola	species	not verified
Riccia_nipponica	Riccia_nipponica	Riccia_nipponica	Riccia	Riccia nipponica	species	not verified
Riccia_novo	Riccia_novo	Riccia_novo	Riccia	Riccia novo-hannoverana	species	not verified
Riccia_numeensis	Riccia_numeensis	Riccia_numeensis	Riccia	Riccia numeensis	species	not verified
Riccia_ozarkiana	Riccia_ozarkiana	Riccia_ozarkiana	Riccia	Riccia ozarkiana	species	not verified
Riccia_pandei	Riccia_pandei	Riccia_pandei	Riccia	Riccia pandei	species	not verified
Riccia_papulosa	Riccia_papulosa	Riccia_papulosa	Riccia	Riccia papulosa	species	not verified
Riccia_pathankotensis	Riccia_pathankotensis	Riccia_pathankotensis	Riccia	Riccia pathankotensis	species	not verified
Riccia_polycarpa	Riccia_polycarpa	Riccia_polycarpa	Riccia	Riccia polycarpa	species	not verified
Riccia_pseudofluitans	Riccia_pseudofluitans	Riccia_pseudofluitans	Riccia	Riccia pseudofluitans	species	not verified
Riccia_pubescens	Riccia_pubescens	Riccia_pubescens	Riccia	Riccia pubescens	species	not verified
Riccia_rechingeri	Riccia_rechingeri	Riccia_rechingeri	Riccia	Riccia rechingeri	species	not verified
Riccia_rhenana	Riccia_rhenana	Riccia_rhenana	Riccia	Riccia rhenana	species	not verified
Riccia_rorida	Riccia_rorida	Riccia_rorida	Riccia	Riccia rorida alang	species	not verified
Riccia_satoi	Riccia_satoi	Riccia_satoi	Riccia	Riccia satoi	species	not verified
Riccia_sibayenii	Riccia_sibayenii	Riccia_sibayenii	Riccia	Riccia sibayenii	species	not verified
Riccia_spongiosula	Riccia_spongiosula	Riccia_spongiosula	Riccia	Riccia spongiosula alang	species	not verified
Riccia_sumatrana	Riccia_sumatrana	Riccia_sumatrana	Riccia	Riccia sumatrana	species	not verified
Riccia_tasmanica	Riccia_tasmanica	Riccia_tasmanica	Riccia	Riccia tasmanica	species	not verified
Riccia_tenella	Riccia_tenella	Riccia_tenella	Riccia	Riccia tenella	species	not verified
Riccia_treubiana	Riccia_treubiana	Riccia_treubiana	Riccia	Riccia treubiana	species	not verified
Riccia_udarii	Riccia_udarii	Riccia_udarii	Riccia	Riccia udarii	species	not verified
Riccia_velimalaiana	Riccia_velimalaiana	Riccia_velimalaiana	Riccia	Riccia velimalaiana	species	not verified
Riccia_victoriensis	Riccia_victoriensis	Riccia_victoriensis	Riccia	Riccia victoriensis	species	not verified
Riccia_weymouthiana	Riccia_weymouthiana	Riccia_weymouthiana	Riccia	Riccia weymouthiana	species	not verified
Riccia_wichurae	Riccia_wichurae	Riccia_wichurae	Riccia	Riccia wichurae	species	not verified
Riella_numidica	Riella_numidica	Riella_numidica	Riella	Riella numidica	species	not verified
Riella_spiculata	Riella_spiculata	Riella_spiculata	Riella	Riella spiculata	species	not verified
Rivulariella_gemmipara	Rivulariella_gemmipara	Rivulariella_gemmipara	Rivulariella	Rivulariella gemmipara	species	not verified
Saccobasis_polymorpha	Saccobasis_polymorpha	Saccobasis_polymorpha	Saccobasis	Saccobasis polymorpha	species	not verified
Saccogyna_subacuta	Saccogyna_subacuta	Saccogyna_subacuta	Saccogyna	Saccogyna subacuta	species	not verified
Saccogynidium_caldense	Saccogynidium_caldense	Saccogynidium_caldense	Saccogynidium	Saccogynidium caldense	species	not verified
Saccogynidium_chiloscyphoides	Saccogynidium_chiloscyphoides	Saccogynidium_chiloscyphoides	Saccogynidium	Saccogynidium chiloscyphoides	species	not verified
Saccogynidium_goebelii	Saccogynidium_goebelii	Saccogynidium_goebelii	Saccogynidium	Saccogynidium goebelii	species	not verified
Saccogynidium_irregularospinum	Saccogynidium_irregularospinum	Saccogynidium_irregularospinum	Saccogynidium	Saccogynidium irregularospinum	species	not verified
Saccogynidium_muricellum	Saccogynidium_muricellum	Saccogynidium_muricellum	Saccogynidium	Saccogynidium muricellum	species	not verified
Saccogynidium_rigidulum	Saccogynidium_rigidulum	Saccogynidium_rigidulum	Saccogynidium	Saccogynidium rigidulum	species	not verified
Sandeothallus_japonicus	Sandeothallus_japonicus	Sandeothallus_japonicus	Sandeothallus	Sandeothallus japonicus	species	not verified
Sandeothallus_radiculosus	Sandeothallus_radiculosus	Sandeothallus_radiculosus	Sandeothallus	Sandeothallus radiculosus	species	not verified
Scapania_ferruginaeoides	Scapania_ferruginaeoides	Scapania_ferruginaeoides	Scapania	Scapania ferruginaeoides	species	not verified
Scapania_gaochii	Scapania_gaochii	Scapania_gaochii	Scapania	Scapania gaochii ×	species	not verified
Scapania_grandiloba	Scapania_grandiloba	Scapania_grandiloba	Scapania	Scapania grandiloba	species	not verified
Scapania_grossidens	Scapania_grossidens	Scapania_grossidens	Scapania	Scapania grossidens	species	not verified
Scapania_macroparaphyllia	Scapania_macroparaphyllia	Scapania_macroparaphyllia	Scapania	Scapania macroparaphyllia	species	not verified
Scapania_magadanica	Scapania_magadanica	Scapania_magadanica	Scapania	Scapania magadanica	species	not verified
Scapania_paludosa	Scapania_paludosa	Scapania_paludosa	Scapania	Scapania paludosa	species	not verified
Scapania_paraphyllia	Scapania_paraphyllia	Scapania_paraphyllia	Scapania	Scapania paraphyllia	species	not verified
Scapania_parvidens	Scapania_parvidens	Scapania_parvidens	Scapania	Scapania parvidens	species	not verified
Scapania_parvifolia	Scapania_parvifolia	Scapania_parvifolia	Scapania	Scapania parvifolia	species	not verified
Schistochila_acuminata	Schistochila_acuminata	Schistochila_acuminata	Schistochila	Schistochila acuminata	species	not verified
Schistochila_brassii	Schistochila_brassii	Schistochila_brassii	Schistochila	Schistochila brassii	species	not verified
Schistochila_caledonica	Schistochila_caledonica	Schistochila_caledonica	Schistochila	Schistochila caledonica	species	not verified
Schistochila_cookei	Schistochila_cookei	Schistochila_cookei	Schistochila	Schistochila cookei	species	not verified
Schistochila_crinita	Schistochila_crinita	Schistochila_crinita	Schistochila	Schistochila crinita	species	not verified
Schistochila_doriae	Schistochila_doriae	Schistochila_doriae	Schistochila	Schistochila doriae	species	not verified
Schistochila_engleriana	Schistochila_engleriana	Schistochila_engleriana	Schistochila	Schistochila engleriana	species	not verified
Schistochila_fijiensis	Schistochila_fijiensis	Schistochila_fijiensis	Schistochila	Schistochila fijiensis	species	not verified
Schistochila_hattorii	Schistochila_hattorii	Schistochila_hattorii	Schistochila	Schistochila hattorii	species	not verified
Schistochila_integerrima	Schistochila_integerrima	Schistochila_integerrima	Schistochila	Schistochila integerrima	species	not verified
Schistochila_isotachyphylla	Schistochila_isotachyphylla	Schistochila_isotachyphylla	Schistochila	Schistochila isotachyphylla	species	not verified
Schistochila_lacerata	Schistochila_lacerata	Schistochila_lacerata	Schistochila	Schistochila lacerata	species	not verified
Schistochila_macrodonta	Schistochila_macrodonta	Schistochila_macrodonta	Schistochila	Schistochila macrodonta	species	not verified
Schistochila_minor	Schistochila_minor	Schistochila_minor	Schistochila	Schistochila minor	species	not verified
Schistochila_neesii	Schistochila_neesii	Schistochila_neesii	Schistochila	Schistochila neesii	species	not verified
Schistochila_ramentacea	Schistochila_ramentacea	Schistochila_ramentacea	Schistochila	Schistochila ramentacea	species	not verified
Schistochila_rubriseta	Schistochila_rubriseta	Schistochila_rubriseta	Schistochila	Schistochila rubriseta	species	not verified
Schistochila_schultzei	Schistochila_schultzei	Schistochila_schultzei	Schistochila	Schistochila schultzei	species	not verified
Schistochila_stratosa	Schistochila_stratosa	Schistochila_stratosa	Schistochila	Schistochila stratosa	species	not verified
Schistochila_volans	Schistochila_volans	Schistochila_volans	Schistochila	Schistochila volans	species	not verified
Schistochila_zantenii	Schistochila_zantenii	Schistochila_zantenii	Schistochila	Schistochila zantenii	species	not verified
Schistochilopsis_hyperarctica	Schistochilopsis_hyperarctica	Schistochilopsis_hyperarctica	Schistochilopsis	Schistochilopsis hyperarctica	species	not verified
Schistochilopsis_opacifolia	Schistochilopsis_opacifolia	Schistochilopsis_opacifolia	Schistochilopsis	Schistochilopsis opacifolia	species	not verified
Schizophyllopsis_aristata	Schizophyllopsis_aristata	Schizophyllopsis_aristata	Schizophyllopsis	Schizophyllopsis aristata	species	not verified
Schizophyllopsis_lanciloba	Schizophyllopsis_lanciloba	Schizophyllopsis_lanciloba	Schizophyllopsis	Schizophyllopsis lanciloba	species	not verified
Siphonolejeunea_elegantissima	Siphonolejeunea_elegantissima	Siphonolejeunea_elegantissima	Siphonolejeunea	Siphonolejeunea elegantissima	species	not verified
Siphonolejeunea_neesii	Siphonolejeunea_neesii	Siphonolejeunea_neesii	Siphonolejeunea	Siphonolejeunea neesii	species	not verified
Solenostoma_appalachianum	Solenostoma_appalachianum	Solenostoma_appalachianum	Solenostoma	Solenostoma appalachianum	species	not verified
Solenostoma_breviflorum	Solenostoma_breviflorum	Solenostoma_breviflorum	Solenostoma	Solenostoma breviflorum	species	not verified
Solenostoma_cryptogynum	Solenostoma_cryptogynum	Solenostoma_cryptogynum	Solenostoma	Solenostoma cryptogynum	species	not verified
Solenostoma_kanaii	Solenostoma_kanaii	Solenostoma_kanaii	Solenostoma	Solenostoma kanaii	species	not verified
Solenostoma_kurilense	Solenostoma_kurilense	Solenostoma_kurilense	Solenostoma	Solenostoma kurilense	species	not verified
Solenostoma_lignicola	Solenostoma_lignicola	Solenostoma_lignicola	Solenostoma	Solenostoma lignicola	species	not verified
Solenostoma_montanum	Solenostoma_montanum	Solenostoma_montanum	Solenostoma	Solenostoma montanum	species	not verified
Solenostoma_nilgiriense	Solenostoma_nilgiriense	Solenostoma_nilgiriense	Solenostoma	Solenostoma nilgiriense	species	not verified
Solenostoma_philippinense	Solenostoma_philippinense	Solenostoma_philippinense	Solenostoma	Solenostoma philippinense	species	not verified
Solenostoma_pseudopyriflorum	Solenostoma_pseudopyriflorum	Solenostoma_pseudopyriflorum	Solenostoma	Solenostoma pseudopyriflorum	species	not verified
Sphaerocarpos_muccilloi	Sphaerocarpos_muccilloi	Sphaerocarpos_muccilloi	Sphaerocarpos	Sphaerocarpos muccilloi	species	not verified
Sphaerocarpos_texanus	Sphaerocarpos_texanus	Sphaerocarpos_texanus	Sphaerocarpos	Sphaerocarpos texanus	species	not verified
Spruceanthus_mamillilobulus	Spruceanthus_mamillilobulus	Spruceanthus_mamillilobulus	Spruceanthus	Spruceanthus mamillilobulus	species	not verified
Stolonivector_clasmatocoleoides	Stolonivector_clasmatocoleoides	Stolonivector_clasmatocoleoides	Stolonivector	Stolonivector clasmatocoleoides	species	not verified
Stolonivector_obtusilobus	Stolonivector_obtusilobus	Stolonivector_obtusilobus	Stolonivector	Stolonivector obtusilobus	species	not verified
Stolonivector_waipouensis	Stolonivector_waipouensis	Stolonivector_waipouensis	Stolonivector	Stolonivector waipouensis	species	not verified
Symphyogyna_atronervia	Symphyogyna_atronervia	Symphyogyna_atronervia	Symphyogyna	Symphyogyna atronervia	species	not verified
Symphyogyna_bogotensis	Symphyogyna_bogotensis	Symphyogyna_bogotensis	Symphyogyna	Symphyogyna bogotensis	species	not verified
Symphyogyna_fuscovirens	Symphyogyna_fuscovirens	Symphyogyna_fuscovirens	Symphyogyna	Symphyogyna fuscovirens	species	not verified
Symphyogyna_ignambiensis	Symphyogyna_ignambiensis	Symphyogyna_ignambiensis	Symphyogyna	Symphyogyna ignambiensis	species	not verified
Symphyogyna_interrupta	Symphyogyna_interrupta	Symphyogyna_interrupta	Symphyogyna	Symphyogyna interrupta	species	not verified
Symphyogyna_irregularis	Symphyogyna_irregularis	Symphyogyna_irregularis	Symphyogyna	Symphyogyna irregularis	species	not verified
Symphyogyna_lacerosquama	Symphyogyna_lacerosquama	Symphyogyna_lacerosquama	Symphyogyna	Symphyogyna lacerosquama	species	not verified
Symphyogyna_lindmanii	Symphyogyna_lindmanii	Symphyogyna_lindmanii	Symphyogyna	Symphyogyna lindmanii	species	not verified
Symphyogyna_multiflora	Symphyogyna_multiflora	Symphyogyna_multiflora	Symphyogyna	Symphyogyna multiflora	species	not verified
Symphyogyna_rhodina	Symphyogyna_rhodina	Symphyogyna_rhodina	Symphyogyna	Symphyogyna rhodina	species	not verified
Symphyogyna_semi	Symphyogyna_semi	Symphyogyna_semi	Symphyogyna	Symphyogyna semi-involucrata	species	not verified
Symphyogyna_similis	Symphyogyna_similis	Symphyogyna_similis	Symphyogyna	Symphyogyna similis	species	not verified
Symphyogyna_volkensii	Symphyogyna_volkensii	Symphyogyna_volkensii	Symphyogyna	Symphyogyna volkensii	species	not verified
Syzygiella_ciliata	Syzygiella_ciliata	Syzygiella_ciliata	Syzygiella	Syzygiella ciliata	species	not verified
Syzygiella_oenops	Syzygiella_oenops	Syzygiella_oenops	Syzygiella	Syzygiella oenops	species	not verified
Targionia_lorbeeriana	Targionia_lorbeeriana	Targionia_lorbeeriana	Targionia	Targionia lorbeeriana	species	not verified
Targionia_stellaris	Targionia_stellaris	Targionia_stellaris	Targionia	Targionia stellaris	species	not verified
Taxilejeunea_acutifolia	Taxilejeunea_acutifolia	Taxilejeunea_acutifolia	Taxilejeunea	Taxilejeunea acutifolia	species	not verified
Taxilejeunea_antillana	Taxilejeunea_antillana	Taxilejeunea_antillana	Taxilejeunea	Taxilejeunea antillana	species	not verified
Taxilejeunea_apiculata	Taxilejeunea_apiculata	Taxilejeunea_apiculata	Taxilejeunea	Taxilejeunea apiculata	species	not verified
Taxilejeunea_argentina	Taxilejeunea_argentina	Taxilejeunea_argentina	Taxilejeunea	Taxilejeunea argentina	species	not verified
Taxilejeunea_arsenii	Taxilejeunea_arsenii	Taxilejeunea_arsenii	Taxilejeunea	Taxilejeunea arsenii	species	not verified
Taxilejeunea_auriculata	Taxilejeunea_auriculata	Taxilejeunea_auriculata	Taxilejeunea	Taxilejeunea auriculata	species	not verified
Taxilejeunea_berteroana	Taxilejeunea_berteroana	Taxilejeunea_berteroana	Taxilejeunea	Taxilejeunea berteroana	species	not verified
Taxilejeunea_beyrichiana	Taxilejeunea_beyrichiana	Taxilejeunea_beyrichiana	Taxilejeunea	Taxilejeunea beyrichiana	species	not verified
Taxilejeunea_biapiculata	Taxilejeunea_biapiculata	Taxilejeunea_biapiculata	Taxilejeunea	Taxilejeunea biapiculata	species	not verified
Taxilejeunea_brasiliensis	Taxilejeunea_brasiliensis	Taxilejeunea_brasiliensis	Taxilejeunea	Taxilejeunea brasiliensis	species	not verified
Taxilejeunea_coilantha	Taxilejeunea_coilantha	Taxilejeunea_coilantha	Taxilejeunea	Taxilejeunea coilantha	species	not verified
Taxilejeunea_decurrens	Taxilejeunea_decurrens	Taxilejeunea_decurrens	Taxilejeunea	Taxilejeunea decurrens	species	not verified
Taxilejeunea_deflexa	Taxilejeunea_deflexa	Taxilejeunea_deflexa	Taxilejeunea	Taxilejeunea deflexa	species	not verified
Taxilejeunea_densiflora	Taxilejeunea_densiflora	Taxilejeunea_densiflora	Taxilejeunea	Taxilejeunea densiflora	species	not verified
Taxilejeunea_diaphana	Taxilejeunea_diaphana	Taxilejeunea_diaphana	Taxilejeunea	Taxilejeunea diaphana	species	not verified
Taxilejeunea_eggersiana	Taxilejeunea_eggersiana	Taxilejeunea_eggersiana	Taxilejeunea	Taxilejeunea eggersiana	species	not verified
Taxilejeunea_fissistipula	Taxilejeunea_fissistipula	Taxilejeunea_fissistipula	Taxilejeunea	Taxilejeunea fissistipula	species	not verified
Taxilejeunea_foliicola	Taxilejeunea_foliicola	Taxilejeunea_foliicola	Taxilejeunea	Taxilejeunea foliicola	species	not verified
Taxilejeunea_furcicornuta	Taxilejeunea_furcicornuta	Taxilejeunea_furcicornuta	Taxilejeunea	Taxilejeunea furcicornuta	species	not verified
Taxilejeunea_fuscorufa	Taxilejeunea_fuscorufa	Taxilejeunea_fuscorufa	Taxilejeunea	Taxilejeunea fuscorufa	species	not verified
Taxilejeunea_galapagensis	Taxilejeunea_galapagensis	Taxilejeunea_galapagensis	Taxilejeunea	Taxilejeunea galapagensis	species	not verified
Taxilejeunea_gomphocalyx	Taxilejeunea_gomphocalyx	Taxilejeunea_gomphocalyx	Taxilejeunea	Taxilejeunea gomphocalyx	species	not verified
Taxilejeunea_himalayensis	Taxilejeunea_himalayensis	Taxilejeunea_himalayensis	Taxilejeunea	Taxilejeunea himalayensis	species	not verified
Taxilejeunea_irregularis	Taxilejeunea_irregularis	Taxilejeunea_irregularis	Taxilejeunea	Taxilejeunea irregularis	species	not verified
Taxilejeunea_jamaicensis	Taxilejeunea_jamaicensis	Taxilejeunea_jamaicensis	Taxilejeunea	Taxilejeunea jamaicensis	species	not verified
Taxilejeunea_jeringii	Taxilejeunea_jeringii	Taxilejeunea_jeringii	Taxilejeunea	Taxilejeunea jeringii	species	not verified
Taxilejeunea_killipii	Taxilejeunea_killipii	Taxilejeunea_killipii	Taxilejeunea	Taxilejeunea killipii	species	not verified
Taxilejeunea_lindbergiana	Taxilejeunea_lindbergiana	Taxilejeunea_lindbergiana	Taxilejeunea	Taxilejeunea lindbergiana	species	not verified
Taxilejeunea_linguifolia	Taxilejeunea_linguifolia	Taxilejeunea_linguifolia	Taxilejeunea	Taxilejeunea linguifolia	species	not verified
